2451465|669|2|977|
2451005|811|1|543|
2451085|14069|2|445|
2451302|3115|5|924|
2450889|5542|3|538|
2451312|11083|3|793|
2451095|7065|4|85|
2450932|10336|4|24|
2451545|10139|3|714|
2451323|13446|5|921|
2451476|4643|2|207|
2451405|8952|5|276|
2451119|16018|1|779|
2451482|4829|3|498|
2451223|7576|2|636|
2451034|16741|4|950|
2451028|3781|4|607|
2451083|5256|3|129|
2451456|15622|5|894|
2451368|5612|5|971|
2450872|1798|1|100|
2450970|3388|3|607|
2451235|15998|1|414|
2451142|4460|3|685|
2451223|4000|2|227|
2451438|10843|1|675|
2451500|8165|1|58|
2451319|16280|4|784|
2451281|16309|3|244|
2451240|5169|1|651|
2451120|12171|3|243|
2451506|8832|4|760|
2451121|7396|2|406|
2451058|1497|5|960|
2450904|10759|2|255|
2450971|11199|4|850|
2450870|15507|5|209|
2450824|1520|1|286|
2451138|6958|3|209|
2451251|8842|5|246|
2450856|8678|5|761|
2451412|14370|5|183|
2451431|5759|2|328|
2451495|5215|2|823|
2450860|13260|5|587|
2451240|13692|4|34|
2450959|9492|3|131|
2450907|1124|1|655|
2451371|11314|5|442|
2451524|5228|1|367|
2451406|5891|3|578|
2451020|13684|2|757|
2450974|13131|5|122|
2451316|12452|3|502|
2450826|10070|3|825|
2450972|6923|2|381|
2451110|15648|1|283|
2451217|5352|5|406|
2451112|9382|4|428|
2451075|17597|2|137|
2451360|10008|2|282|
2451381|3624|4|474|
2451385|16076|1|655|
2451442|7594|1|94|
2451126|12295|3|630|
2451141|6497|3|523|
2451255|12361|4|659|
2450881|9960|4|704|
2451434|12670|2|809|
2450973|16557|1|845|
2450820|6440|2|719|
2451016|16046|1|251|
2451215|4530|2|177|
2451233|15378|4|513|
2451504|17045|2|546|
2450842|15771|3|623|
2451453|2812|1|241|
2451053|13987|2|912|
2451069|1296|5|269|
2451063|5752|3|825|
2451191|5841|2|769|
2451473|12603|4|65|
2451470|15745|1|595|
2451371|3069|2|901|
2450921|2944|1|856|
2451499|11032|2|431|
2451205|15015|2|302|
2450885|9364|2|824|
2450923|13231|3|121|
2450903|7591|3|278|
2451301|12755|3|855|
2451056|16227|3|829|
2451354|10202|2|446|
2451013|12658|5|360|
2450885|8448|5|640|
2451311|8344|1|191|
2451424|6753|2|719|
2451126|716|3|979|
2451336|8335|1|622|
2451051|6859|5|676|
2450847|11800|1|102|
2451178|750|3|994|
2450849|5669|3|634|
2450973|17683|5|897|
2451146|10102|4|724|
2451445|5609|4|757|
2451043|1571|1|234|
2450879|16522|5|314|
2451114|11897|1|381|
2450998|5111|1|478|
2451242|1804|3|491|
2451185|7527|3|134|
2451220|14275|3|792|
2451308|794|2|647|
2451164|6414|3|706|
2451536|15981|1|511|
2451410|14722|5|778|
2450871|3312|1|132|
2451142|2792|5|222|
2450909|1412|1|608|
2451270|2828|2|779|
2451002|9196|2|969|
2451508|4413|3|938|
2451157|12707|1|108|
2451304|4158|5|327|
2451448|7421|4|838|
2451523|388|5|733|
2451431|15735|5|539|
2450904|4379|3|157|
2451020|10149|4|417|
2451174|14124|1|995|
2451387|4085|2|36|
2451476|1876|2|292|
2450849|15618|1|615|
2450907|16217|3|700|
2450857|1610|1|254|
2451157|6614|1|312|
2451181|9804|4|205|
2450858|385|1|673|
2451415|1057|2|945|
2450876|1405|3|817|
2450935|7171|2|179|
2451339|784|5|969|
2451458|2566|3|424|
2451531|2731|3|131|
2450952|9182|5|764|
2451206|7988|3|973|
2451416|10366|2|104|
2450834|6104|4|812|
2450898|16322|4|758|
2451135|3049|2|692|
2451150|3504|2|141|
2451536|1582|4|65|
2451255|8741|2|172|
2451065|4183|1|498|
2450944|12532|4|81|
2451263|536|1|335|
2451479|4276|1|387|
2451109|1541|2|209|
2451136|16802|2|416|
2451184|16046|1|888|
2450887|878|2|632|
2451199|4011|2|14|
2451297|183|5|814|
2451454|7687|4|632|
2450895|17625|5|507|
2451462|5722|4|116|
2451499|7011|2|268|
2451242|3856|5|903|
2451153|9916|1|519|
2451482|7814|1|887|
2451421|6933|1|125|
2451083|15976|5|957|
2451358|5379|1|47|
2451530|494|2|389|
2451069|3174|4|379|
2450901|17921|4|968|
2450850|4439|1|852|
2451319|8233|4|765|
2450998|4508|3|258|
2451180|4448|2|9|
2450987|8093|3|185|
2450975|12873|2|547|
2450935|13930|1|190|
2451172|3804|3|427|
2451331|9857|5|999|
2451426|128|5|506|
2450967|484|4|627|
2451202|8979|4|266|
2450827|1662|2|456|
2450922|6336|4|713|
2451286|4636|3|778|
2451154|9145|4|385|
2451183|15348|2|156|
2451272|5917|1|433|
2451226|194|1|395|
2451254|3128|2|491|
2451037|2965|5|246|
2451104|11462|3|828|
2451527|10013|2|506|
2451337|16573|3|256|
2451256|5447|2|952|
2451341|14197|1|541|
2451429|4381|4|388|
2451181|13527|2|493|
2451272|9475|3|651|
2451240|16930|5|208|
2451101|12753|3|935|
2451510|177|1|529|
2450834|6375|5|908|
2451159|10000|4|975|
2451324|1074|4|358|
2451280|11049|5|337|
2451331|5140|3|276|
2451057|6422|5|305|
2451092|17709|3|639|
2451157|15616|2|499|
2451115|4026|2|668|
2450934|1528|1|287|
2451260|13698|4|864|
2451538|5724|2|462|
2451218|15986|2|781|
2450908|2179|5|400|
2451320|2129|5|117|
2450867|13546|1|280|
2451098|14435|1|374|
2451288|2388|3|857|
2450847|16656|2|218|
2451026|14804|5|54|
2451123|9841|5|887|
2451423|15096|1|274|
2451462|4914|1|25|
2451402|16688|3|181|
2450863|4533|2|620|
2451029|16693|3|658|
2450881|1947|2|66|
2451048|10315|5|932|
2451022|10820|4|181|
2451042|2351|3|306|
2451007|7534|4|195|
2451533|5715|5|872|
2451205|11741|5|783|
2451408|13860|5|389|
2451221|12323|3|608|
2451118|5450|4|63|
2451134|8227|1|265|
2451508|14989|5|331|
2450955|14164|4|51|
2451159|682|4|421|
2451471|15011|3|308|
2451188|17616|1|382|
2451353|12915|1|902|
2451528|4154|1|641|
2451102|11415|2|267|
2451355|12786|4|337|
2451506|17303|2|454|
2450904|9060|1|118|
2451290|9630|4|979|
2450912|3030|2|809|
2451472|7553|3|913|
2451020|2265|2|602|
2450971|5636|1|393|
2450907|2191|5|476|
2451007|5944|1|745|
2451096|5604|2|398|
2451083|233|4|555|
2451045|5047|5|77|
2451195|13607|1|876|
2450843|12197|2|654|
2451004|4454|4|414|
2451032|8827|2|38|
2451331|3115|4|572|
2451424|14464|2|442|
2451244|15119|5|559|
2450981|2462|1|863|
2451491|5954|2|848|
2450869|13005|5|333|
2450855|4850|3|509|
2451193|5138|4|880|
2450928|3038|3|323|
2451323|4122|2|460|
2451374|7839|5|956|
2451397|1758|5|578|
2451166|17088|5|775|
2451000|1950|4|890|
2451504|14672|3|600|
2451021|4877|3|721|
2451214|16676|4|439|
2450876|12596|4|818|
2450994|6123|1|250|
2450854|4913|4|103|
2451145|4038|2|875|
2450820|2909|4|4|
2451078|4517|2|305|
2451483|15019|4|59|
2451410|14797|5|593|
2450866|5193|5|125|
2451261|2062|3|991|
2451220|2008|4|462|
2451188|1926|1|628|
2451544|7081|5|419|
2451171|7137|3|131|
2451265|9476|3|673|
2451338|2274|1|481|
2451256|16838|5|83|
2451401|12566|3|198|
2451020|17347|1|236|
2451443|14540|1|826|
2451338|15181|3|653|
2451155|6636|5|352|
2451509|17994|1|891|
2451348|219|5|970|
2451441|16848|4|961|
2451508|6911|5|506|
2451342|2011|3|168|
2451059|9082|5|258|
2451505|17600|5|417|
2451313|13940|4|331|
2451077|13196|3|210|
2450849|9920|4|414|
2451235|12103|5|263|
2450882|2759|1|467|
2450919|12935|3|359|
2451127|12899|1|780|
2451508|13635|5|167|
2451172|14443|3|525|
2451040|15715|5|615|
2450998|9497|2|320|
2451359|7151|4|102|
2450967|7282|3|821|
2451493|1526|1|881|
2451439|5975|4|475|
2450960|17894|3|233|
2450908|2435|1|133|
2451374|2317|1|409|
2451135|2903|5|781|
2451195|7707|5|978|
2451347|3545|3|820|
2451228|13496|4|544|
2451130|1919|4|455|
2450839|958|1|309|
2450940|4170|5|723|
2450903|7390|2|0|
2451157|8868|4|0|
2451280|10364|5|553|
2451196|11259|1|160|
2451231|4716|3|33|
2451280|6974|1|763|
2451158|12056|3|408|
2451381|11726|1|818|
2451415|1712|1|240|
2451376|15834|2|445|
2451153|6833|1|781|
2450984|4158|5|498|
2451154|6681|1|963|
2451149|16968|1|689|
2451314|12567|4|857|
2451131|1277|1|816|
2450997|4729|2|799|
2451362|15600|4|370|
2451270|268|5|884|
2451517|16733|3|879|
2451080|13074|4|626|
2450870|478|5|863|
2451478|11018|1|690|
2451273|1244|1|148|
2450900|2222|4|987|
2450986|806|5|473|
2450841|13567|2|160|
2451061|14052|2|760|
2450986|8730|1|742|
2451268|13724|1|603|
2450833|8392|1|353|
2451205|14613|3|956|
2451074|9971|5|745|
2451011|10972|5|226|
2451158|17501|1|115|
2450905|7992|2|263|
2451078|16412|4|104|
2451013|2320|2|319|
2451071|9646|5|565|
2450868|9435|3|139|
2450999|9909|1|121|
2451479|12226|4|336|
2451123|7897|2|901|
2451418|13792|3|121|
2450909|7052|5|269|
2451263|16657|3|747|
2451014|17175|1|47|
2450951|5256|1|172|
2451523|5902|3|275|
2451170|1731|4|839|
2451123|4232|2|621|
2450995|9506|1|480|
2450882|12174|2|386|
2451223|1986|5|216|
2451115|2904|4|212|
2451437|3192|4|491|
2451445|16555|2|416|
2451202|9035|1|916|
2451412|6415|1|689|
2451180|16267|4|642|
2451456|13276|2|55|
2450831|6965|5|492|
2450993|16938|4|152|
2451470|12364|3|824|
2451484|11009|1|873|
2451015|13609|4|822|
2450873|1960|3|957|
2451075|15875|2|953|
2451411|16521|5|464|
2451441|13154|3|757|
2451000|8223|2|237|
2451324|4859|4|316|
2451056|1185|2|234|
2450965|16107|1|807|
2450844|6075|4|249|
2451059|14390|1|97|
2450922|7290|1|394|
2451295|1466|5|526|
2451508|6051|3|126|
2451150|9620|3|720|
2451083|921|2|75|
2451424|5795|3|984|
2450948|3977|5|128|
2450921|8443|4|541|
2451446|15753|4|388|
2451180|9719|3|418|
2451071|8909|1|91|
2450921|15297|2|425|
2451535|10391|5|408|
2450842|9450|4|243|
2451100|11850|4|721|
2451067|17528|2|793|
2451074|5535|5|55|
2451213|267|3|79|
2451058|6857|5|752|
2451087|4438|3|42|
2451105|9239|4|716|
2451483|5027|1|320|
2451436|13946|3|918|
2450874|6612|3|865|
2451375|5933|4|260|
2451261|10792|5|236|
2451502|1088|2|263|
2451527|17407|3|519|
2450867|7801|1|978|
2451236|17628|1|89|
2450948|2413|4|842|
2451375|17112|2|24|
2451392|2375|1|630|
2451212|13156|4|939|
2451314|17797|2|636|
2451125|11945|3|581|
2451375|10114|5|16|
2451160|7950|4|338|
2450891|14109|5|413|
2451059|9428|1|656|
2451097|8371|5|430|
2451162|10861|4|176|
2451086|10250|2|358|
2451134|4739|1|549|
2451201|7157|1|998|
2451461|12030|4|110|
2450822|17460|5|506|
2451220|7541|1|526|
2451188|1164|3|370|
2451393|4727|5|467|
2451221|1471|3|65|
2450977|10763|3|477|
2451246|2833|2|796|
2451530|212|4|266|
2451301|49|2|257|
2451407|2031|3|597|
2451416|16983|3|806|
2450927|7980|5|507|
2451343|8589|4|275|
2450985|14618|1|325|
2450965|2525|4|534|
2451457|8190|1|318|
2450826|10851|3|359|
2451494|11029|5|981|
2450900|3659|3|527|
2450924|9884|2|614|
2451467|9332|4|647|
2451542|4764|1|61|
2451502|3515|1|500|
2451204|6350|4|741|
2451479|12619|4|351|
2450846|10039|1|467|
2451474|17363|3|298|
2450980|4172|2|796|
2451127|10236|2|465|
2450956|3903|1|787|
2451247|15157|1|795|
2451102|8188|4|143|
2450930|2765|4|632|
2451096|17091|4|666|
2451388|12293|1|380|
2451217|7802|3|956|
2450844|16950|5|256|
2451062|13319|3|320|
2450820|13844|2|741|
2451255|3375|3|280|
2451097|3981|3|497|
2450927|15808|4|153|
2451240|10760|3|257|
2451099|7834|3|833|
2451093|13991|3|560|
2451343|3955|3|394|
2450862|4344|4|281|
2451156|2109|5|603|
2451101|4277|3|588|
2451024|4410|4|954|
2451280|13628|5|307|
2451164|7407|3|907|
2451343|3396|1|740|
2451353|4022|3|543|
2450901|15813|2|893|
2451463|612|2|449|
2451261|5053|5|113|
2451366|8547|3|933|
2451299|5417|1|447|
2451228|1385|1|48|
2451158|16886|4|678|
2451461|1961|4|886|
2450972|13323|1|206|
2451470|11529|4|633|
2450842|9833|5|676|
2451307|16971|2|654|
2451428|5030|2|965|
2451386|1395|1|786|
2451091|4672|2|19|
2451196|12273|2|3|
2450930|12141|3|508|
2451412|16956|5|942|
2450960|4649|5|486|
2451252|9894|2|973|
2451214|9045|5|995|
2451089|9313|5|106|
2451386|4983|2|636|
2451280|12204|5|351|
2450906|6704|3|964|
2451424|1218|5|236|
2451534|13316|1|738|
2451439|15977|5|136|
2451397|13477|2|777|
2451165|6066|1|946|
2451007|15474|5|358|
2451399|10769|5|840|
2450873|5052|5|814|
2450947|14587|2|738|
2451315|7369|3|904|
2451290|12781|4|976|
2451073|4818|5|726|
2451520|17454|2|237|
2451335|13934|4|125|
2451470|12835|3|750|
2451191|15754|3|16|
2451263|10720|1|469|
2451503|3370|3|225|
2451346|13152|3|623|
2450844|11483|2|10|
2451095|6742|3|335|
2451252|15453|5|2|
2451309|354|5|511|
2451388|8037|4|105|
2451543|12452|2|931|
2451439|104|2|602|
2451544|12080|2|914|
2451137|1646|1|326|
2451485|17952|3|707|
2451089|15752|2|224|
2451202|13186|1|317|
2451089|4499|5|632|
2451370|16928|1|572|
2451005|14249|5|130|
2450958|2736|4|410|
2450994|13891|3|188|
2450975|13308|5|889|
2451170|11456|4|57|
2451272|3590|2|360|
2451452|15900|1|796|
2451102|12962|1|179|
2450964|938|4|336|
2451063|990|1|870|
2451265|2398|4|789|
2451276|9721|1|404|
2450834|7316|2|141|
2451157|3045|1|46|
2451500|9819|3|625|
2451471|1608|3|455|
2450961|12997|2|642|
2451148|1241|4|605|
2451156|9700|4|602|
2451086|14954|5|925|
2450967|534|4|996|
2451221|16352|3|635|
2451083|4135|1|161|
2450998|936|5|565|
2451215|4879|4|708|
2451306|9720|4|178|
2451004|11158|1|35|
2451460|15803|5|535|
2451457|33|3|465|
2451019|1132|3|537|
2451292|2606|4|700|
2451101|7944|4|896|
2450842|17051|1|61|
2451022|6023|1|777|
2450948|9341|4|424|
2451510|6798|5|192|
2450861|15976|2|171|
2451175|344|3|627|
2450931|9270|2|869|
2451102|2180|4|822|
2450922|16087|3|888|
2451436|1954|5|22|
2450912|9611|2|923|
2450949|6559|4|19|
2451526|4215|5|353|
2451334|14513|5|948|
2451346|1824|1|896|
2451143|195|1|788|
2451332|9234|1|34|
2450884|17249|2|973|
2451528|11196|5|359|
2451284|2649|2|155|
2451296|16587|1|943|
2450980|5093|3|227|
2451013|16797|3|935|
2451505|17127|5|557|
2451431|5044|5|224|
2451178|3523|3|305|
2451147|2621|4|86|
2451014|3422|4|662|
2450840|12044|2|588|
2451273|3874|1|534|
2451197|11013|3|238|
2450971|14510|1|837|
2450994|17712|3|777|
2451501|15909|4|448|
2450925|13243|2|180|
2451322|9007|5|463|
2450883|4096|2|770|
2451200|521|5|779|
2451123|16605|1|340|
2450963|15071|2|366|
2451352|7679|1|70|
2451005|12398|4|678|
2451278|11473|3|417|
2451055|4970|5|300|
2451146|12718|5|267|
2450880|6966|5|320|
2451199|14556|4|757|
2451131|11226|3|954|
2451131|7297|3|418|
2450856|193|3|15|
2451504|2080|4|168|
2450886|12894|1|296|
2451032|2501|3|55|
2451184|16423|3|125|
2451084|8255|2|443|
2451437|13865|5|620|
2450990|15046|5|796|
2451203|1427|1|787|
2450938|588|3|168|
2451276|12788|5|943|
2451397|3655|5|303|
2451345|13743|5|894|
2451387|1740|2|558|
2451432|17647|5|400|
2451003|401|2|677|
2451228|9842|3|842|
2450980|8943|3|505|
2451133|17851|3|85|
2450939|6381|2|773|
2451250|16152|4|486|
2451418|3190|3|240|
2451428|14264|4|423|
2451193|16203|4|79|
2451328|9184|1|189|
2451152|2907|5|497|
2450899|1508|1|283|
2451099|15136|1|625|
2451196|6283|5|729|
2450948|4346|2|370|
2450965|16661|3|770|
2451214|4637|4|642|
2451255|6256|1|137|
2451130|967|2|418|
2451157|3249|4|512|
2451147|10736|1|407|
2451306|1064|1|282|
2451082|7342|5|800|
2451523|12521|1|317|
2451059|11621|2|130|
2451276|14645|5|329|
2451261|5412|4|888|
2451468|7606|4|280|
2451009|13600|5|67|
2451159|8903|1|575|
2451262|10597|1|477|
2451271|15141|2|799|
2451007|12988|4|17|
2451496|3828|2|830|
2451089|10351|1|314|
2451480|3869|3|724|
2451366|3802|5|168|
2450837|2478|4|480|
2450947|8268|5|55|
2451176|12855|1|831|
2450911|11001|4|407|
2451369|1944|4|182|
2451100|1541|5|986|
2450968|9026|1|170|
2451065|8361|3|284|
2451510|8611|5|811|
2451240|10883|3|471|
2451306|5912|4|5|
2450942|7033|3|544|
2450972|4071|2|271|
2451373|7657|4|697|
2450855|2768|5|35|
2451523|16845|3|929|
2451440|13182|5|623|
2451469|5345|5|832|
2451242|11982|1|250|
2451411|11918|3|560|
2450836|16797|3|486|
2450893|11681|5|333|
2451249|13944|4|125|
2451353|17923|5|710|
2451484|13944|2|1|
2451122|15299|1|199|
2450878|11571|4|303|
2450867|14783|1|238|
2451288|7546|4|43|
2451017|5212|2|211|
2451197|2690|3|262|
2451331|14745|4|50|
2451457|7953|1|293|
2451437|3439|3|229|
2451038|11496|2|337|
2451038|15291|1|75|
2451521|8554|3|431|
2451494|10037|3|897|
2451072|11070|5|504|
2450952|826|4|791|
2451386|9985|4|157|
2451342|2369|1|826|
2450820|16749|1|516|
2451250|2360|4|587|
2450852|1162|1|687|
2451193|286|2|135|
2451470|127|2|943|
2451049|4306|3|836|
2451500|12427|5|572|
2451178|1110|3|117|
2451058|5565|1|572|
2451011|5520|3|638|
2450955|12451|4|322|
2451439|17163|4|336|
2451544|3324|3|723|
2451058|12202|4|505|
2451320|10798|2|875|
2450964|1883|1|732|
2451416|7882|1|831|
2450853|10068|4|5|
2451269|17288|2|424|
2451183|11131|1|680|
2451111|7080|5|72|
2451352|13818|4|966|
2451436|4330|4|362|
2451041|11669|5|380|
2451465|17117|3|386|
2450836|12314|4|697|
2450933|2044|4|743|
2450864|11114|5|608|
2451320|6480|2|885|
2451116|14183|4|868|
2450875|4752|4|643|
2451227|14984|2|166|
2451301|7143|3|591|
2451391|17984|5|414|
2450934|4112|2|431|
2450899|7279|5|917|
2451128|992|1|220|
2451374|10860|1|741|
2451516|17840|1|12|
2450832|15816|3|261|
2451353|12107|3|963|
2450935|513|2|487|
2451313|13610|5|188|
2451431|13663|1|572|
2451044|12173|1|625|
2451424|17965|5|366|
2450896|3018|4|751|
2450938|11406|4|522|
2451279|15908|5|111|
2450999|12869|3|306|
2451106|15699|5|790|
2451122|1671|3|37|
2451137|17753|3|799|
2451298|10428|5|997|
2450839|5955|3|679|
2451037|15783|2|396|
2451185|11984|1|139|
2450836|6529|5|194|
2451438|9272|1|750|
2450841|6442|3|378|
2451528|7906|2|104|
2451056|11640|1|323|
2451323|10353|1|57|
2451373|8873|3|855|
2451139|3456|2|95|
2451477|11783|5|307|
2451243|737|3|81|
2451032|7120|3|340|
2451271|11979|2|738|
2450997|12486|3|573|
2450916|13311|1|804|
2451445|17291|1|380|
2451119|129|2|135|
2451541|2950|4|114|
2451466|16544|1|450|
2450843|11147|3|105|
2451005|15355|5|279|
2451131|7998|3|171|
2451366|5338|5|645|
2451510|4524|1|70|
2451236|5382|2|89|
2450921|9649|1|285|
2450976|7177|5|280|
2451399|11833|2|896|
2451078|7739|2|274|
2451342|15825|3|1|
2451333|8683|5|791|
2451506|10|1|751|
2451119|14888|5|180|
2450856|10420|1|292|
2451539|7368|5|472|
2451105|2178|3|160|
2450995|11515|2|780|
2451327|8533|2|779|
2451316|2019|4|832|
2450830|8540|5|908|
2451514|17942|2|536|
2450953|7447|3|215|
2451430|5082|3|578|
2451501|7906|3|181|
2451460|7539|3|317|
2450889|8321|4|577|
2450835|13875|2|624|
2451105|2572|3|995|
2451365|10757|4|309|
2451183|9997|3|693|
2451335|17972|1|660|
2451029|13727|5|291|
2451137|1308|4|728|
2450891|15290|2|232|
2450833|16849|2|183|
2451444|11126|3|778|
2451474|13666|2|630|
2450914|14372|2|313|
2451346|7577|1|542|
2450848|14057|2|455|
2450915|5162|3|480|
2451108|10189|5|768|
2451105|3722|2|689|
2450899|17756|5|288|
2451346|127|3|979|
2450868|5045|3|748|
2450894|15436|4|887|
2451473|11186|1|382|
2450882|2074|5|405|
2451499|783|5|118|
2451293|753|5|834|
2451211|13142|5|55|
2451157|10941|3|689|
2451267|5173|2|487|
2451328|12682|1|749|
2451036|9833|3|287|
2451056|13868|4|821|
2450873|10357|1|712|
2451057|10004|1|810|
2451367|2833|1|371|
2450978|11285|4|925|
2451336|14514|2|306|
2451466|15296|5|698|
2451263|10661|5|826|
2451425|2889|4|594|
2451506|11590|1|56|
2451415|1271|3|282|
2451385|5436|2|432|
2451259|10627|5|84|
2450937|4681|1|658|
2451163|5900|1|180|
2451179|5657|3|301|
2451328|8142|4|55|
2451363|15476|1|711|
2451298|11212|4|15|
2451535|5555|1|515|
2450952|5018|5|31|
2451111|15163|2|740|
2451318|17101|5|608|
2451142|14152|1|376|
2451434|12890|4|4|
2451422|8164|3|587|
2451265|8071|3|562|
2451270|15998|2|449|
2451151|17127|3|897|
2451295|4271|1|150|
2451248|306|4|301|
2451493|14203|2|865|
2451248|2194|1|441|
2451385|10002|5|138|
2451311|10136|2|30|
2451138|5688|5|292|
2450888|905|3|141|
2451371|13384|1|776|
2451163|6299|1|224|
2451520|15252|3|143|
2451382|10570|1|861|
2450823|10902|1|759|
2450908|2050|5|28|
2451365|16316|5|990|
2451116|6140|4|493|
2451459|10306|3|450|
2451374|11121|2|469|
2450915|17788|1|774|
2451233|17493|4|126|
2451308|4274|5|223|
2451000|11834|1|883|
2450912|8121|4|857|
2450933|11835|5|995|
2451431|1410|1|663|
2451386|5186|3|645|
2451035|13643|4|387|
2450898|3227|2|158|
2451394|15805|4|742|
2451474|3026|1|214|
2451388|7935|4|39|
2450964|8474|3|119|
2451003|14958|2|999|
2451305|11710|4|760|
2450924|17974|1|112|
2451103|6157|3|558|
2451009|12062|5|984|
2451321|7401|4|633|
2451500|16464|3|313|
2450861|17461|2|89|
2451428|11363|1|305|
2451367|2226|4|268|
2451279|8800|2|191|
2451469|11486|5|6|
2451039|11570|1|280|
2451166|4040|3|305|
2451467|17689|3|643|
2451206|15418|1|5|
2451381|10395|1|243|
2450944|2741|4|562|
2451340|14497|1|850|
2451193|9098|3|234|
2451369|8619|2|923|
2450978|16108|5|158|
2451448|13219|5|886|
2450945|11886|2|491|
2451064|1242|4|9|
2450856|13747|5|782|
2451482|14539|2|328|
2451222|16041|2|777|
2451345|10000|1|742|
2451207|7570|5|148|
2450955|5625|2|631|
2451253|8758|1|878|
2451430|13822|1|638|
2450966|10341|2|159|
2451257|3903|1|966|
2451222|10728|3|393|
2451202|945|5|313|
2450946|15873|2|909|
2451383|4103|1|828|
2451024|13332|5|590|
2451336|13371|4|697|
2451440|10057|4|442|
2451110|15544|2|582|
2451176|12580|1|689|
2451322|3430|1|612|
2451165|6588|5|420|
2451032|7608|4|945|
2451428|12628|1|241|
2451286|941|1|241|
2450912|5843|5|663|
2451501|15418|2|88|
2450991|10743|2|166|
2451492|6116|1|99|
2451507|6307|1|676|
2451235|10917|2|213|
2451131|14054|1|760|
2450939|17478|5|103|
2451500|11498|5|627|
2451486|1751|2|347|
2451424|6373|3|647|
2451112|5220|5|624|
2450856|8920|1|884|
2451483|7427|5|83|
2451321|776|1|906|
2451193|10716|3|60|
2450970|9611|2|516|
2450839|15185|4|280|
2451082|16672|4|154|
2451055|9951|3|939|
2450833|12522|5|101|
2451383|7919|2|844|
2451414|8585|5|895|
2451275|10377|3|201|
2451476|14058|4|725|
2450818|3547|2|607|
2450830|7626|3|155|
2451413|9547|2|285|
2451132|15273|3|818|
2451180|7328|1|521|
2451044|12234|5|268|
2450929|11679|1|931|
2451494|1839|3|14|
2451318|13314|2|925|
2451403|5183|4|364|
2451234|10637|1|863|
2450933|223|2|468|
2450839|6351|5|877|
2450889|10198|4|456|
2451103|11275|4|828|
2451241|906|5|399|
2451409|14963|2|15|
2450989|11043|2|606|
2451496|10684|1|34|
2450908|243|5|376|
2451370|17157|1|509|
2450938|481|1|628|
2450977|17946|2|558|
2451376|13406|1|624|
2451195|16754|2|953|
2451045|17601|4|257|
2451236|6307|4|49|
2451337|3320|5|411|
2451372|7438|5|760|
2451120|201|2|679|
2451272|4673|3|871|
2451108|16962|3|337|
2450972|6950|1|469|
2451225|3189|5|902|
2451324|883|5|260|
2451514|14001|3|769|
2451324|4578|2|932|
2451528|1638|3|515|
2451257|1379|1|899|
2451029|15181|1|518|
2451400|9732|4|233|
2451192|566|3|589|
2451332|11241|3|264|
2451408|3420|2|809|
2450919|12853|2|553|
2451082|9946|5|571|
2451262|7550|3|667|
2451121|7868|1|652|
2451447|239|4|281|
2451175|382|1|470|
2451489|8230|2|855|
2451017|5614|1|576|
2451503|14131|1|363|
2450990|1471|2|889|
2450859|10642|4|556|
2450838|9541|1|917|
2450832|13822|2|768|
2451140|9676|4|15|
2451065|4175|5|872|
2450816|5401|4|16|
2450837|15753|1|338|
2451347|16393|5|947|
2451526|3749|2|170|
2451287|17791|2|894|
2451346|6675|3|8|
2450914|4034|1|303|
2450915|12522|2|791|
2451213|13782|1|821|
2450863|6618|2|221|
2451487|4932|2|108|
2450990|10233|3|363|
2451188|5532|1|938|
2451489|11050|3|72|
2451135|7017|4|655|
2450928|12543|3|610|
2451365|10869|4|629|
2451285|5642|4|559|
2451127|4107|3|740|
2451179|17763|1|296|
2451108|5993|5|775|
2451527|8769|3|132|
2451342|16062|1|144|
2451176|5299|5|315|
2451414|5039|2|364|
2451381|13051|2|53|
2450923|6437|3|100|
2451204|5217|2|69|
2451068|6159|1|742|
2450841|1837|1|386|
2451273|7050|3|671|
2451206|6155|4|566|
2451544|15718|3|453|
2451269|15219|4|614|
2450917|9900|2|178|
2451540|16956|3|207|
2451087|7635|3|50|
2451276|2113|1|24|
2451173|6028|3|886|
2450835|9783|1|317|
2451276|10522|2|457|
2451291|9783|2|864|
2450900|11559|1|577|
2451389|4203|2|586|
2451285|11553|3|910|
2451176|5596|2|257|
2451368|16709|1|184|
2451151|5940|3|221|
2450877|7970|5|446|
2451179|9457|5|841|
2451226|14212|2|938|
2451047|1387|4|10|
2451352|10834|2|818|
2451477|16821|2|375|
2451528|15325|4|238|
2451271|5232|3|809|
2451488|9710|3|137|
2451473|4857|3|732|
2451478|17394|5|937|
2450839|6105|2|931|
2451127|13712|3|447|
2450856|15604|5|426|
2450950|7136|3|832|
2451054|14121|1|159|
2451312|5365|2|81|
2451130|140|2|304|
2451474|11108|2|269|
2451121|10706|2|953|
2451120|2986|2|196|
2451051|15309|1|33|
2451186|16044|4|543|
2451360|11899|4|223|
2450975|5717|3|353|
2450998|8938|4|408|
2451418|5070|4|635|
2451177|4012|2|256|
2451287|9152|1|80|
2450878|499|3|856|
2451200|6946|1|289|
2451415|8256|5|452|
2450900|13634|1|487|
2451331|10804|5|562|
2450905|5988|4|250|
2451438|13923|4|839|
2451107|6348|5|346|
2450962|1528|2|52|
2451146|5305|4|64|
2451107|12216|4|834|
2450824|11818|1|924|
2451411|1193|1|593|
2451334|10526|5|685|
2451486|1598|1|171|
2451290|525|1|285|
2451528|7488|1|102|
2451045|10120|3|409|
