2451033|4683|12844|1332947|85114|6186|4007329|1332947|85114|6186|4007329|4|5153|5|4|26|160|6|65.11|5.21|70.32|15.00|6.51|52.09|6.51|6.51|15.00|
2451102|61073|1386|3925577|26675|1242|5293065|3925577|26675|1242|5293065|1|10470|6|1|30|161|7|97.51|7.80|105.31|15.00|9.75|78.01|9.75|9.75|15.00|
2451249|53527|7217|3498572|523756|5719|3006961|3498572|523756|5719|3006961|2|239|2|3|7|161|3|26.69|2.14|28.83|15.00|2.67|21.35|2.67|2.67|15.00|
2451413|40794|16043|2593363|366026|5661|3427514|2593363|366026|5661|3427514|3|5037|12|2|28|162|3|44.70|3.58|48.28|15.00|4.47|35.76|4.47|4.47|15.00|
2450928|7417|17200|6206387|1822954|273|847985|6206387|1822954|273|847985|6|10171|2|2|26|162|3|78.95|6.32|85.27|15.00|7.90|63.16|7.90|7.90|15.00|
2450964|20961|11910|9919138|179653|5687|758168|9919138|179653|5687|758168|2|1368|5|3|28|163|3|62.97|5.04|68.01|15.00|6.30|50.38|6.30|6.30|15.00|
2451394|81820|6528|6526250|1178705|4248|2215586|6526250|1178705|4248|2215586|3|4236|20|2|7|163|6|30.87|2.47|33.34|15.00|3.09|24.70|3.09|3.09|15.00|
2450999|12274|13440|10526018|1119868|4060|768456|10526018|1119868|4060|768456|4|6392|7|5|11|164|9|59.92|4.79|64.71|15.00|5.99|47.94|5.99|5.99|15.00|
2450888|84474|13527|7820665|296183|1974|4806146|7820665|296183|1974|4806146|2|11518|17|4|9|164|5|16.37|1.31|17.68|15.00|1.64|13.10|1.64|1.64|15.00|
2451327|14903|4138|2158594|657884|1533|396321|2158594|657884|1533|396321|2|5290|16|5|19|165|6|87.34|6.99|94.33|15.00|8.73|69.87|8.73|8.73|15.00|
2450988|8638|16777|10713674|724255|2356|407989|10713674|724255|2356|407989|2|7352|20|4|32|165|4|77.33|6.19|83.52|15.00|7.73|61.86|7.73|7.73|15.00|
2451316|69472|7392|869881|1468972|4247|5909828|869881|1468972|4247|5909828|1|9053|20|1|28|166|8|72.72|5.82|78.54|15.00|7.27|58.18|7.27|7.27|15.00|
2451174|64359|3607|6103368|978074|3002|3308033|6103368|978074|3002|3308033|3|9553|8|3|6|166|3|23.54|1.88|25.42|15.00|2.35|18.83|2.35|2.35|15.00|
2450910|76809|8935|5885747|1509165|5597|4410491|5885747|1509165|5597|4410491|6|7789|9|1|8|167|10|47.73|3.82|51.55|15.00|4.77|38.18|4.77|4.77|15.00|
2451244|6807|14114|2197253|844023|584|1119390|2197253|844023|584|1119390|3|10759|7|1|32|167|9|49.96|4.00|53.96|15.00|5.00|39.97|5.00|5.00|15.00|
2451355|12299|5261|878549|619006|4133|491927|878549|619006|4133|491927|4|6706|4|1|8|168|7|83.99|6.72|90.71|15.00|8.40|67.19|8.40|8.40|15.00|
2450879|7014|17331|8667148|1535296|974|4243316|8667148|1535296|974|4243316|3|8282|17|1|31|168|4|31.98|2.56|34.54|15.00|3.20|25.58|3.20|3.20|15.00|
2450993|4293|13221|1329967|690281|1809|2254057|1329967|690281|1809|2254057|6|827|8|2|13|169|7|32.15|2.57|34.72|15.00|3.21|25.72|3.21|3.21|15.00|
2451110|21297|1414|9952662|33344|443|4389420|9952662|33344|443|4389420|3|553|16|4|15|169|4|27.28|2.18|29.46|15.00|2.73|21.82|2.73|2.73|15.00|
2451434|13178|3261|7335910|142354|3013|4651565|7335910|142354|3013|4651565|5|11441|12|1|13|170|5|55.21|4.42|59.63|15.00|5.52|44.17|5.52|5.52|15.00|
2451221|24135|15654|6048436|1605092|4465|1358499|6048436|1605092|4465|1358499|2|3427|10|1|17|170|1|21.41|1.71|23.12|15.00|2.14|17.13|2.14|2.14|15.00|
2451328|69398|17233|6495803|1556537|984|158060|6495803|1556537|984|158060|2|8959|7|2|11|171|1|36.41|2.91|39.32|15.00|3.64|29.13|3.64|3.64|15.00|
2451124|65068|3894|5633310|1096876|2963|2460069|5633310|1096876|2963|2460069|5|3086|13|5|5|171|8|71.38|5.71|77.09|15.00|7.14|57.10|7.14|7.14|15.00|
2451197|52021|9195|5586608|58392|2755|5481171|5586608|58392|2755|5481171|3|10722|19|4|11|172|2|62.68|5.01|67.69|15.00|6.27|50.14|6.27|6.27|15.00|
2451032|80488|857|1142017|730725|3117|5556160|1142017|730725|3117|5556160|4|11441|20|5|7|172|2|96.46|7.72|104.18|15.00|9.65|77.17|9.65|9.65|15.00|
2451299|72549|7054|11879723|947256|1684|600594|11879723|947256|1684|600594|1|8307|13|3|34|173|1|94.79|7.58|102.37|15.00|9.48|75.83|9.48|9.48|15.00|
2451128|8504|17416|11917903|385117|4797|5410061|11917903|385117|4797|5410061|3|10546|20|2|14|173|3|79.96|6.40|86.36|15.00|8.00|63.97|8.00|8.00|15.00|
2451322|66047|16022|8251220|40047|1002|5776067|8251220|40047|1002|5776067|4|1215|8|1|25|174|9|59.58|4.77|64.35|15.00|5.96|47.66|5.96|5.96|15.00|
2450960|85846|9723|5286507|887049|3638|2637063|5286507|887049|3638|2637063|3|7374|6|5|20|174|3|70.36|5.63|75.99|15.00|7.04|56.29|7.04|7.04|15.00|
2450990|371|14031|920460|45900|4522|5068493|920460|45900|4522|5068493|2|3323|16|5|1|175|8|71.00|5.68|76.68|15.00|7.10|56.80|7.10|7.10|15.00|
2450947|9731|9585|3858258|1775073|6101|2982025|3858258|1775073|6101|2982025|5|5647|3|5|8|175|4|22.26|1.78|24.04|15.00|2.23|17.81|2.23|2.23|15.00|
2451279|78332|433|4966448|322898|3620|3305942|4966448|322898|3620|3305942|4|11295|2|5|6|176|5|34.69|2.78|37.47|15.00|3.47|27.75|3.47|3.47|15.00|
2451071|80823|7924|5136776|169200|761|1147675|5136776|169200|761|1147675|4|2021|4|5|18|176|4|98.48|7.88|106.36|15.00|9.85|78.78|9.85|9.85|15.00|
2450831|38636|17742|8463019|563736|2745|5310836|8463019|563736|2745|5310836|4|9553|6|4|18|177|2|42.84|3.43|46.27|15.00|4.28|34.27|4.28|4.28|15.00|
2450840|30623|369|7655381|1263742|1187|1871879|7655381|1263742|1187|1871879|4|7563|12|4|14|177|2|52.82|4.23|57.05|15.00|5.28|42.26|5.28|5.28|15.00|
2451316|64641|10509|10935643|1472922|6753|5545603|10935643|1472922|6753|5545603|5|7766|7|1|25|178|1|24.90|1.99|26.89|15.00|2.49|19.92|2.49|2.49|15.00|
2450845|53035|5374|1747080|1207558|3530|3198643|1747080|1207558|3530|3198643|1|10615|16|5|22|178|9|30.51|2.44|32.95|15.00|3.05|24.41|3.05|3.05|15.00|
2450859|61068|1671|6335907|140628|2821|5106681|6335907|140628|2821|5106681|2|3969|16|1|2|179|6|81.79|6.54|88.33|15.00|8.18|65.43|8.18|8.18|15.00|
2450852|79793|3626|3596999|904353|1660|3353011|3596999|904353|1660|3353011|3|2326|18|4|8|179|8|83.72|6.70|90.42|15.00|8.37|66.98|8.37|8.37|15.00|
2451252|59678|16517|1620211|1634826|5783|5267905|1620211|1634826|5783|5267905|4|6386|19|1|30|180|10|92.97|7.44|100.41|15.00|9.30|74.38|9.30|9.30|15.00|
2451537|62023|8360|4678026|112434|3574|459484|4678026|112434|3574|459484|4|6192|9|2|22|180|9|84.54|6.76|91.30|15.00|8.45|67.63|8.45|8.45|15.00|
2450961|54086|16585|8598474|246257|5899|5915714|8598474|246257|5899|5915714|3|7357|15|5|26|181|9|99.35|7.95|107.30|15.00|9.94|79.48|9.94|9.94|15.00|
2451043|8774|15378|9706988|1664952|106|4888040|9706988|1664952|106|4888040|1|4340|16|2|28|181|1|55.44|4.44|59.88|15.00|5.54|44.35|5.54|5.54|15.00|
2451100|54362|14329|8760647|125050|5322|1760553|8760647|125050|5322|1760553|2|5738|11|5|13|182|8|95.39|7.63|103.02|15.00|9.54|76.31|9.54|9.54|15.00|
2451487|25742|5921|11971695|1779886|4900|1606672|11971695|1779886|4900|1606672|2|3921|1|1|5|182|1|30.43|2.43|32.86|15.00|3.04|24.34|3.04|3.04|15.00|
2451090|17772|10150|4078887|818737|5408|4861722|4078887|818737|5408|4861722|3|2417|14|3|2|183|9|42.53|3.40|45.93|15.00|4.25|34.02|4.25|4.25|15.00|
2451064|61888|16751|6747963|1199270|3192|2063302|6747963|1199270|3192|2063302|5|11530|1|2|28|183|4|3.72|0.30|4.02|15.00|0.37|2.98|0.37|0.37|15.00|
2450969|54844|6341|8280556|15351|976|5802124|8280556|15351|976|5802124|4|8870|12|4|21|184|8|71.56|5.72|77.28|15.00|7.16|57.25|7.16|7.16|15.00|
2450995|27080|14380|10322322|1609781|4751|2525257|10322322|1609781|4751|2525257|3|5319|6|4|8|184|8|47.29|3.78|51.07|15.00|4.73|37.83|4.73|4.73|15.00|
2451062|84382|12048|8872060|1659816|4073|1422810|8872060|1659816|4073|1422810|5|5815|17|5|18|185|4|55.16|4.41|59.57|15.00|5.52|44.13|5.52|5.52|15.00|
2451310|24095|2575|8656460|239230|3701|3782844|8656460|239230|3701|3782844|4|10396|7|4|22|185|4|59.57|4.77|64.34|15.00|5.96|47.66|5.96|5.96|15.00|
2451064|15687|14304|8540680|447819|3897|4153003|8540680|447819|3897|4153003|2|6765|10|1|2|186|3|0.52|0.04|0.56|15.00|0.05|0.42|0.05|0.05|15.00|
2451408|7328|5606|1772781|1038677|2753|5214453|1772781|1038677|2753|5214453|1|1194|12|2|22|186|8|83.60|6.69|90.29|15.00|8.36|66.88|8.36|8.36|15.00|
2451204|27568|8459|10989613|284024|1323|3388873|10989613|284024|1323|3388873|2|6514|17|1|9|187|5|51.81|4.14|55.95|15.00|5.18|41.45|5.18|5.18|15.00|
2450825|50617|2787|4046327|349064|5108|1251125|4046327|349064|5108|1251125|4|7206|1|2|33|187|4|96.38|7.71|104.09|15.00|9.64|77.10|9.64|9.64|15.00|
2450843|57555|3033|4017883|1238001|4050|3379136|4017883|1238001|4050|3379136|5|9745|14|5|35|188|10|33.48|2.68|36.16|15.00|3.35|26.78|3.35|3.35|15.00|
2450843|39650|238|8902516|1885035|3062|678570|8902516|1885035|3062|678570|4|10335|4|4|8|188|7|11.20|0.90|12.10|15.00|1.12|8.96|1.12|1.12|15.00|
2451310|79565|13637|4964598|1860814|4139|4027653|4964598|1860814|4139|4027653|2|3363|15|3|11|189|10|92.09|7.37|99.46|15.00|9.21|73.67|9.21|9.21|15.00|
2451428|27444|2118|6983231|84549|3472|4231898|6983231|84549|3472|4231898|1|2057|4|5|13|189|2|16.41|1.31|17.72|15.00|1.64|13.13|1.64|1.64|15.00|
2451137|17578|3758|7851375|96103|2264|2281292|7851375|96103|2264|2281292|4|1660|11|4|21|190|3|89.70|7.18|96.88|15.00|8.97|71.76|8.97|8.97|15.00|
2451009|55388|10450|2362818|1156838|7100|4260129|2362818|1156838|7100|4260129|2|5183|2|1|2|190|1|47.83|3.83|51.66|15.00|4.78|38.26|4.78|4.78|15.00|
2451395|75258|8871|4749663|322355|1233|4487283|4749663|322355|1233|4487283|1|434|10|3|13|191|5|97.33|7.79|105.12|15.00|9.73|77.86|9.73|9.73|15.00|
2450867|39030|1992|5563551|1576472|6676|4037395|5563551|1576472|6676|4037395|4|4295|19|4|10|191|4|46.93|3.75|50.68|15.00|4.69|37.54|4.69|4.69|15.00|
2451204|8074|12751|2625974|1085456|4876|2784745|2625974|1085456|4876|2784745|1|7822|20|1|24|192|9|71.78|5.74|77.52|15.00|7.18|57.42|7.18|7.18|15.00|
2451163|59761|4977|9271262|1359443|3595|1066670|9271262|1359443|3595|1066670|5|5967|5|1|1|192|9|53.99|4.32|58.31|15.00|5.40|43.19|5.40|5.40|15.00|
2451036|55197|16794|5294872|1543461|5249|1820148|5294872|1543461|5249|1820148|3|10906|5|4|26|193|6|52.73|4.22|56.95|15.00|5.27|42.18|5.27|5.27|15.00|
2451507|37570|8370|11046651|1791536|3337|4989567|11046651|1791536|3337|4989567|4|6595|8|3|26|193|4|20.34|1.63|21.97|15.00|2.03|16.27|2.03|2.03|15.00|
2451010|49672|665|3957303|1112948|319|2314365|3957303|1112948|319|2314365|2|6699|16|3|28|194|3|21.36|1.71|23.07|15.00|2.14|17.09|2.14|2.14|15.00|
2451333|21056|6959|8402466|842571|3210|1513783|8402466|842571|3210|1513783|1|6242|3|4|32|194|9|43.13|3.45|46.58|15.00|4.31|34.50|4.31|4.31|15.00|
2451193|6975|15318|6854090|935553|3001|162932|6854090|935553|3001|162932|6|11031|4|5|32|195|7|46.54|3.72|50.26|15.00|4.65|37.23|4.65|4.65|15.00|
2450843|12297|12851|870103|523316|1493|832332|870103|523316|1493|832332|5|6062|18|2|5|195|7|25.21|2.02|27.23|15.00|2.52|20.17|2.52|2.52|15.00|
2451503|62942|3668|6266057|1032513|10|1875775|6266057|1032513|10|1875775|2|1184|4|1|5|196|10|87.78|7.02|94.80|15.00|8.78|70.22|8.78|8.78|15.00|
2450952|28803|16506|11516645|1845602|6549|4994743|11516645|1845602|6549|4994743|4|8993|1|5|14|196|1|78.07|6.25|84.32|15.00|7.81|62.46|7.81|7.81|15.00|
2451008|43985|12546|4181983|795176|817|2243118|4181983|795176|817|2243118|2|9236|20|4|24|197|6|45.27|3.62|48.89|15.00|4.53|36.22|4.53|4.53|15.00|
2451067|851|5567|324928|830189|6138|4362423|324928|830189|6138|4362423|2|4524|5|1|7|197|5|95.57|7.65|103.22|15.00|9.56|76.46|9.56|9.56|15.00|
2450974|52933|11538|5407012|376061|2176|2147273|5407012|376061|2176|2147273|2|4187|11|3|10|198|6|75.92|6.07|81.99|15.00|7.59|60.74|7.59|7.59|15.00|
2451434|68729|5038|1233367|1650555|783|4053215|1233367|1650555|783|4053215|4|9841|14|4|2|198|3|20.97|1.68|22.65|15.00|2.10|16.78|2.10|2.10|15.00|
2450997|74078|4378|4396779|1128867|2735|3205930|4396779|1128867|2735|3205930|3|4554|16|5|21|199|9|40.61|3.25|43.86|15.00|4.06|32.49|4.06|4.06|15.00|
2451508|13667|16266|217939|18964|3374|436150|217939|18964|3374|436150|5|9042|10|2|2|199|6|44.29|3.54|47.83|15.00|4.43|35.43|4.43|4.43|15.00|
2450834|18216|9992|7598991|1558396|5668|352696|7598991|1558396|5668|352696|6|1991|12|1|14|200|10|65.63|5.25|70.88|15.00|6.56|52.50|6.56|6.56|15.00|
2451115|59378|12862|3668517|1002456|641|378455|3668517|1002456|641|378455|5|2171|3|5|19|200|7|71.30|5.70|77.00|15.00|7.13|57.04|7.13|7.13|15.00|
2451009|64545|16086|11668055|732102|4421|3825360|11668055|732102|4421|3825360|1|8645|4|2|30|201|5|43.72|3.50|47.22|15.00|4.37|34.98|4.37|4.37|15.00|
2451158|76964|10699|2152138|257717|2064|4011210|2152138|257717|2064|4011210|3|4967|14|1|14|201|2|78.35|6.27|84.62|15.00|7.83|62.68|7.83|7.83|15.00|
2450916|35538|3389|5516034|1703835|2105|1407891|5516034|1703835|2105|1407891|2|5050|2|2|27|202|4|37.97|3.04|41.01|15.00|3.80|30.38|3.80|3.80|15.00|
2451069|11857|12026|1071752|634924|1275|4201984|1071752|634924|1275|4201984|6|3423|5|1|25|202|5|18.93|1.51|20.44|15.00|1.89|15.14|1.89|1.89|15.00|
2451170|61611|4025|3080671|415584|5673|4326651|3080671|415584|5673|4326651|6|2735|16|2|18|203|1|60.81|4.86|65.67|15.00|6.08|48.65|6.08|6.08|15.00|
2451285|16810|11669|2249975|753912|1186|188363|2249975|753912|1186|188363|5|1047|6|2|20|203|6|70.86|5.67|76.53|15.00|7.09|56.69|7.09|7.09|15.00|
2451347|49009|10404|7704373|678499|568|44409|7704373|678499|568|44409|1|9736|19|3|27|204|7|18.62|1.49|20.11|15.00|1.86|14.90|1.86|1.86|15.00|
2451182|34261|873|2802049|1660111|272|4342816|2802049|1660111|272|4342816|3|6289|14|4|4|204|2|16.53|1.32|17.85|15.00|1.65|13.22|1.65|1.65|15.00|
2450896|18442|15578|10149901|246536|3748|2667744|10149901|246536|3748|2667744|1|7063|13|4|32|205|6|3.30|0.26|3.56|15.00|0.33|2.64|0.33|0.33|15.00|
2450916|32797|13140|1344062|1054633|1453|5043367|1344062|1054633|1453|5043367|5|10603|11|5|16|205|5|68.01|5.44|73.45|15.00|6.80|54.41|6.80|6.80|15.00|
2451328|75363|11457|7344073|268748|1290|4289011|7344073|268748|1290|4289011|1|11338|18|5|5|206|10|32.25|2.58|34.83|15.00|3.23|25.80|3.23|3.23|15.00|
2451001|49886|960|2263165|1475699|3837|4000543|2263165|1475699|3837|4000543|4|3928|13|5|2|206|1|93.58|7.49|101.07|15.00|9.36|74.86|9.36|9.36|15.00|
2451051|16603|15887|11827648|1450026|3900|5718223|11827648|1450026|3900|5718223|3|2016|16|1|34|207|7|2.74|0.22|2.96|15.00|0.27|2.19|0.27|0.27|15.00|
2450859|82110|4661|8694469|63542|1953|3237998|8694469|63542|1953|3237998|5|11308|9|5|15|207|5|53.30|4.26|57.56|15.00|5.33|42.64|5.33|5.33|15.00|
2450948|71748|11339|5085857|148702|5729|5212874|5085857|148702|5729|5212874|5|482|14|1|13|208|5|11.91|0.95|12.86|15.00|1.19|9.53|1.19|1.19|15.00|
2451202|76508|3740|2162763|1086644|5584|2326819|2162763|1086644|5584|2326819|2|10429|14|4|10|208|5|13.04|1.04|14.08|15.00|1.30|10.43|1.30|1.30|15.00|
2451098|5667|4102|10470995|530184|2619|4051831|10470995|530184|2619|4051831|5|2649|2|1|19|209|8|64.29|5.14|69.43|15.00|6.43|51.43|6.43|6.43|15.00|
2451172|21152|16894|4595982|1244621|5086|3155185|4595982|1244621|5086|3155185|2|11459|12|3|13|209|2|28.94|2.32|31.26|15.00|2.89|23.15|2.89|2.89|15.00|
2450864|9639|11316|10638013|7168|2258|3419815|10638013|7168|2258|3419815|6|6004|16|3|20|210|1|16.41|1.31|17.72|15.00|1.64|13.13|1.64|1.64|15.00|
2451517|20956|7083|4745241|228471|282|1324696|4745241|228471|282|1324696|1|537|11|3|4|210|8|17.60|1.41|19.01|15.00|1.76|14.08|1.76|1.76|15.00|
2451425|81429|6774|11130274|1758416|2439|3989417|11130274|1758416|2439|3989417|6|4982|8|5|16|211|1|90.84|7.27|98.11|15.00|9.08|72.67|9.08|9.08|15.00|
2451470|23156|15268|5901928|543083|3766|1735358|5901928|543083|3766|1735358|1|1226|9|3|24|211|8|62.46|5.00|67.46|15.00|6.25|49.97|6.25|6.25|15.00|
2451472|70567|3329|9788967|773677|5139|1689293|9788967|773677|5139|1689293|1|4130|4|3|17|212|3|6.98|0.56|7.54|15.00|0.70|5.58|0.70|0.70|15.00|
2451267|85016|2158|5381149|1686537|1552|2993138|5381149|1686537|1552|2993138|4|6244|15|2|26|212|5|85.80|6.86|92.66|15.00|8.58|68.64|8.58|8.58|15.00|
2451043|50989|16916|1872088|1784475|5864|2459702|1872088|1784475|5864|2459702|6|11370|10|2|5|213|6|73.71|5.90|79.61|15.00|7.37|58.97|7.37|7.37|15.00|
2451344|55817|7392|7661923|1437096|1562|4165703|7661923|1437096|1562|4165703|1|4960|8|1|3|213|2|51.24|4.10|55.34|15.00|5.12|40.99|5.12|5.12|15.00|
2451315|2531|14419|2733583|583007|3225|581183|2733583|583007|3225|581183|1|5598|16|1|18|214|4|54.55|4.36|58.91|15.00|5.46|43.64|5.46|5.46|15.00|
2451496|34021|11437|8647825|1260422|404|2311497|8647825|1260422|404|2311497|2|4102|10|5|19|214|9|82.94|6.64|89.58|15.00|8.29|66.35|8.29|8.29|15.00|
2450961|74538|13039|3967842|1110220|2702|2687392|3967842|1110220|2702|2687392|2|2634|19|4|11|215|5|35.77|2.86|38.63|15.00|3.58|28.62|3.58|3.58|15.00|
2451493|55147|12608|2433870|311261|875|3152179|2433870|311261|875|3152179|4|10632|12|3|17|215|8|2.04|0.16|2.20|15.00|0.20|1.63|0.20|0.20|15.00|
2451376|38444|17020|4026946|1638928|634|5867176|4026946|1638928|634|5867176|1|2249|15|3|23|216|2|32.56|2.60|35.16|15.00|3.26|26.05|3.26|3.26|15.00|
2451036|26138|4906|3381403|560498|5135|2855666|3381403|560498|5135|2855666|3|3544|1|4|9|216|8|39.53|3.16|42.69|15.00|3.95|31.62|3.95|3.95|15.00|
2451311|30277|9298|6891239|909967|173|3173637|6891239|909967|173|3173637|1|2827|14|3|24|217|4|57.51|4.60|62.11|15.00|5.75|46.01|5.75|5.75|15.00|
2451099|32368|16106|10277137|1228205|673|284103|10277137|1228205|673|284103|5|8715|18|3|35|217|2|33.59|2.69|36.28|15.00|3.36|26.87|3.36|3.36|15.00|
2451490|24105|9683|8166938|359142|2396|5785095|8166938|359142|2396|5785095|2|5748|12|2|14|218|7|70.84|5.67|76.51|15.00|7.08|56.67|7.08|7.08|15.00|
2451355|11322|11474|3687147|1846607|2843|1564388|3687147|1846607|2843|1564388|2|7745|3|2|23|218|3|2.67|0.21|2.88|15.00|0.27|2.14|0.27|0.27|15.00|
2450885|10189|8871|11497368|47199|2834|4193484|11497368|47199|2834|4193484|5|11237|20|4|8|219|1|13.37|1.07|14.44|15.00|1.34|10.70|1.34|1.34|15.00|
2451451|45175|9127|480993|770613|1781|4208367|480993|770613|1781|4208367|1|8542|8|5|33|219|8|73.39|5.87|79.26|15.00|7.34|58.71|7.34|7.34|15.00|
2451503|54897|9734|10731370|583119|5171|5197631|10731370|583119|5171|5197631|3|2426|4|5|2|220|8|79.86|6.39|86.25|15.00|7.99|63.89|7.99|7.99|15.00|
2451051|4781|12116|3752251|1820712|2991|556087|3752251|1820712|2991|556087|1|261|20|2|3|220|5|70.76|5.66|76.42|15.00|7.08|56.61|7.08|7.08|15.00|
2451102|54249|14899|5712427|1536885|5553|2727763|5712427|1536885|5553|2727763|4|2016|8|4|34|221|8|6.18|0.49|6.67|15.00|0.62|4.94|0.62|0.62|15.00|
2451018|13273|1455|9574659|698977|4066|3424238|9574659|698977|4066|3424238|2|7987|9|5|17|221|7|28.23|2.26|30.49|15.00|2.82|22.58|2.82|2.82|15.00|
2451313|79034|5704|3692017|580632|4131|3537912|3692017|580632|4131|3537912|5|2108|19|5|20|222|10|35.32|2.83|38.15|15.00|3.53|28.26|3.53|3.53|15.00|
2451226|41377|9022|4787997|1413876|270|5960666|4787997|1413876|270|5960666|4|1365|16|3|20|222|9|44.56|3.56|48.12|15.00|4.46|35.65|4.46|4.46|15.00|
2450953|36897|10666|6224032|1481914|3562|4966070|6224032|1481914|3562|4966070|1|1726|16|5|12|223|7|69.87|5.59|75.46|15.00|6.99|55.90|6.99|6.99|15.00|
2451360|11296|12649|3604983|1902699|2062|3912865|3604983|1902699|2062|3912865|3|1855|4|3|24|223|3|64.83|5.19|70.02|15.00|6.48|51.86|6.48|6.48|15.00|
2451296|61463|6309|3623730|1129841|6863|13482|3623730|1129841|6863|13482|2|3092|4|4|14|224|3|81.41|6.51|87.92|15.00|8.14|65.13|8.14|8.14|15.00|
2451006|8154|8006|5454128|1826403|1270|832320|5454128|1826403|1270|832320|6|7220|3|5|16|224|6|90.18|7.21|97.39|15.00|9.02|72.14|9.02|9.02|15.00|
2451057|35029|3801|4195833|223975|4966|735598|4195833|223975|4966|735598|1|9170|14|3|9|225|10|1.64|0.13|1.77|15.00|0.16|1.31|0.16|0.16|15.00|
2450999|47585|11697|6623800|1668591|177|1814608|6623800|1668591|177|1814608|3|7040|7|2|23|225|8|74.34|5.95|80.29|15.00|7.43|59.47|7.43|7.43|15.00|
2451129|24334|10064|7288848|238934|5545|5672481|7288848|238934|5545|5672481|4|5790|17|5|2|226|9|33.18|2.65|35.83|15.00|3.32|26.54|3.32|3.32|15.00|
2451119|49416|11782|319315|1686580|630|3723532|319315|1686580|630|3723532|4|2161|6|2|2|226|5|81.08|6.49|87.57|15.00|8.11|64.86|8.11|8.11|15.00|
2451382|21344|3169|10670956|1301166|2081|3989244|10670956|1301166|2081|3989244|4|5925|18|5|25|227|4|42.72|3.42|46.14|15.00|4.27|34.18|4.27|4.27|15.00|
2451115|6038|6413|3800382|1868474|3767|5606816|3800382|1868474|3767|5606816|4|11444|4|1|11|227|3|57.31|4.58|61.89|15.00|5.73|45.85|5.73|5.73|15.00|
2450845|44103|6922|2970212|449121|4925|996396|2970212|449121|4925|996396|3|2893|10|1|6|228|1|58.52|4.68|63.20|15.00|5.85|46.82|5.85|5.85|15.00|
2450852|3116|8064|8141412|1728106|2477|856507|8141412|1728106|2477|856507|2|4791|3|3|19|228|7|42.30|3.38|45.68|15.00|4.23|33.84|4.23|4.23|15.00|
2450858|60866|4159|2542470|767799|6902|4579999|2542470|767799|6902|4579999|3|5736|12|5|25|229|6|64.26|5.14|69.40|15.00|6.43|51.41|6.43|6.43|15.00|
2451116|13494|2155|1616522|1088826|5566|1144679|1616522|1088826|5566|1144679|5|9272|14|4|25|229|10|65.44|5.24|70.68|15.00|6.54|52.35|6.54|6.54|15.00|
2451290|49396|9589|8184428|578156|3609|3432079|8184428|578156|3609|3432079|5|6436|20|4|35|230|5|96.40|7.71|104.11|15.00|9.64|77.12|9.64|9.64|15.00|
2451417|48083|8345|6495554|106435|2975|1327179|6495554|106435|2975|1327179|2|1164|10|3|28|230|9|98.43|7.87|106.30|15.00|9.84|78.74|9.84|9.84|15.00|
2450997|13071|2087|597211|371828|3322|5323513|597211|371828|3322|5323513|5|8848|20|1|10|231|7|77.81|6.22|84.03|15.00|7.78|62.25|7.78|7.78|15.00|
2451166|21597|13370|4957261|1566053|6077|3546492|4957261|1566053|6077|3546492|6|4066|13|1|4|231|7|69.59|5.57|75.16|15.00|6.96|55.67|6.96|6.96|15.00|
2451094|59248|11311|2307596|987916|5146|2628968|2307596|987916|5146|2628968|4|2960|3|4|19|232|2|38.68|3.09|41.77|15.00|3.87|30.94|3.87|3.87|15.00|
2450890|38843|9954|1805561|849159|629|1291583|1805561|849159|629|1291583|5|4305|4|5|30|232|10|40.68|3.25|43.93|15.00|4.07|32.54|4.07|4.07|15.00|
2450874|39051|10498|7208569|513794|5923|1922256|7208569|513794|5923|1922256|3|7770|3|4|13|233|9|7.08|0.57|7.65|15.00|0.71|5.66|0.71|0.71|15.00|
2451399|40547|2904|2111323|508500|4870|1820204|2111323|508500|4870|1820204|6|2587|18|3|11|233|7|82.96|6.64|89.60|15.00|8.30|66.37|8.30|8.30|15.00|
2451413|24349|13448|8155713|662338|4235|78358|8155713|662338|4235|78358|1|6757|15|2|8|234|8|26.98|2.16|29.14|15.00|2.70|21.58|2.70|2.70|15.00|
2451168|21339|7324|1589769|1398351|7174|3355608|1589769|1398351|7174|3355608|4|10482|8|4|29|234|9|12.89|1.03|13.92|15.00|1.29|10.31|1.29|1.29|15.00|
2451130|25517|16355|1728030|1554345|3638|2896334|1728030|1554345|3638|2896334|4|1494|13|3|3|235|4|35.70|2.86|38.56|15.00|3.57|28.56|3.57|3.57|15.00|
2451137|17690|14684|2264278|1405369|5157|598318|2264278|1405369|5157|598318|1|2759|2|3|18|235|9|35.48|2.84|38.32|15.00|3.55|28.38|3.55|3.55|15.00|
2451072|77733|16926|29975|1401912|6861|3656093|29975|1401912|6861|3656093|2|1213|15|4|1|236|6|5.69|0.46|6.15|15.00|0.57|4.55|0.57|0.57|15.00|
2451392|25798|2686|2913041|253692|4533|1894648|2913041|253692|4533|1894648|6|7155|20|2|18|236|3|2.71|0.22|2.93|15.00|0.27|2.17|0.27|0.27|15.00|
2451121|37951|15375|6448562|821913|6451|2538221|6448562|821913|6451|2538221|6|4418|6|4|18|237|4|47.71|3.82|51.53|15.00|4.77|38.17|4.77|4.77|15.00|
2451136|48317|14611|1854668|109255|3383|5904977|1854668|109255|3383|5904977|6|4067|1|2|32|237|2|98.78|7.90|106.68|15.00|9.88|79.02|9.88|9.88|15.00|
