23157|0000023157|23157|6|25|57|AM|third|third|unknown|
23158|0000023158|23158|6|25|58|AM|third|third|unknown|
23159|0000023159|23159|6|25|59|AM|third|third|unknown|
23160|0000023160|23160|6|26|0|AM|third|third|unknown|
23161|0000023161|23161|6|26|1|AM|third|third|unknown|
23162|0000023162|23162|6|26|2|AM|third|third|unknown|
23163|0000023163|23163|6|26|3|AM|third|third|unknown|
23164|0000023164|23164|6|26|4|AM|third|third|unknown|
23165|0000023165|23165|6|26|5|AM|third|third|unknown|
23166|0000023166|23166|6|26|6|AM|third|third|unknown|
23167|0000023167|23167|6|26|7|AM|third|third|unknown|
23168|0000023168|23168|6|26|8|AM|third|third|unknown|
23169|0000023169|23169|6|26|9|AM|third|third|unknown|
23170|0000023170|23170|6|26|10|AM|third|third|unknown|
23171|0000023171|23171|6|26|11|AM|third|third|unknown|
23172|0000023172|23172|6|26|12|AM|third|third|unknown|
23173|0000023173|23173|6|26|13|AM|third|third|unknown|
23174|0000023174|23174|6|26|14|AM|third|third|unknown|
23175|0000023175|23175|6|26|15|AM|third|third|unknown|
23176|0000023176|23176|6|26|16|AM|third|third|unknown|
23177|0000023177|23177|6|26|17|AM|third|third|unknown|
23178|0000023178|23178|6|26|18|AM|third|third|unknown|
23179|0000023179|23179|6|26|19|AM|third|third|unknown|
23180|0000023180|23180|6|26|20|AM|third|third|unknown|
23181|0000023181|23181|6|26|21|AM|third|third|unknown|
23182|0000023182|23182|6|26|22|AM|third|third|unknown|
23183|0000023183|23183|6|26|23|AM|third|third|unknown|
23184|0000023184|23184|6|26|24|AM|third|third|unknown|
23185|0000023185|23185|6|26|25|AM|third|third|unknown|
23186|0000023186|23186|6|26|26|AM|third|third|unknown|
23187|0000023187|23187|6|26|27|AM|third|third|unknown|
23188|0000023188|23188|6|26|28|AM|third|third|unknown|
23189|0000023189|23189|6|26|29|AM|third|third|unknown|
23190|0000023190|23190|6|26|30|AM|third|third|unknown|
23191|0000023191|23191|6|26|31|AM|third|third|unknown|
23192|0000023192|23192|6|26|32|AM|third|third|unknown|
23193|0000023193|23193|6|26|33|AM|third|third|unknown|
23194|0000023194|23194|6|26|34|AM|third|third|unknown|
23195|0000023195|23195|6|26|35|AM|third|third|unknown|
23196|0000023196|23196|6|26|36|AM|third|third|unknown|
23197|0000023197|23197|6|26|37|AM|third|third|unknown|
23198|0000023198|23198|6|26|38|AM|third|third|unknown|
23199|0000023199|23199|6|26|39|AM|third|third|unknown|
23200|0000023200|23200|6|26|40|AM|third|third|unknown|
23201|0000023201|23201|6|26|41|AM|third|third|unknown|
23202|0000023202|23202|6|26|42|AM|third|third|unknown|
23203|0000023203|23203|6|26|43|AM|third|third|unknown|
23204|0000023204|23204|6|26|44|AM|third|third|unknown|
23205|0000023205|23205|6|26|45|AM|third|third|unknown|
23206|0000023206|23206|6|26|46|AM|third|third|unknown|
23207|0000023207|23207|6|26|47|AM|third|third|unknown|
23208|0000023208|23208|6|26|48|AM|third|third|unknown|
23209|0000023209|23209|6|26|49|AM|third|third|unknown|
23210|0000023210|23210|6|26|50|AM|third|third|unknown|
23211|0000023211|23211|6|26|51|AM|third|third|unknown|
23212|0000023212|23212|6|26|52|AM|third|third|unknown|
23213|0000023213|23213|6|26|53|AM|third|third|unknown|
23214|0000023214|23214|6|26|54|AM|third|third|unknown|
23215|0000023215|23215|6|26|55|AM|third|third|unknown|
23216|0000023216|23216|6|26|56|AM|third|third|unknown|
23217|0000023217|23217|6|26|57|AM|third|third|unknown|
23218|0000023218|23218|6|26|58|AM|third|third|unknown|
23219|0000023219|23219|6|26|59|AM|third|third|unknown|
23220|0000023220|23220|6|27|0|AM|third|third|unknown|
23221|0000023221|23221|6|27|1|AM|third|third|unknown|
23222|0000023222|23222|6|27|2|AM|third|third|unknown|
23223|0000023223|23223|6|27|3|AM|third|third|unknown|
23224|0000023224|23224|6|27|4|AM|third|third|unknown|
23225|0000023225|23225|6|27|5|AM|third|third|unknown|
23226|0000023226|23226|6|27|6|AM|third|third|unknown|
23227|0000023227|23227|6|27|7|AM|third|third|unknown|
23228|0000023228|23228|6|27|8|AM|third|third|unknown|
23229|0000023229|23229|6|27|9|AM|third|third|unknown|
23230|0000023230|23230|6|27|10|AM|third|third|unknown|
23231|0000023231|23231|6|27|11|AM|third|third|unknown|
23232|0000023232|23232|6|27|12|AM|third|third|unknown|
23233|0000023233|23233|6|27|13|AM|third|third|unknown|
23234|0000023234|23234|6|27|14|AM|third|third|unknown|
23235|0000023235|23235|6|27|15|AM|third|third|unknown|
23236|0000023236|23236|6|27|16|AM|third|third|unknown|
23237|0000023237|23237|6|27|17|AM|third|third|unknown|
23238|0000023238|23238|6|27|18|AM|third|third|unknown|
23239|0000023239|23239|6|27|19|AM|third|third|unknown|
23240|0000023240|23240|6|27|20|AM|third|third|unknown|
23241|0000023241|23241|6|27|21|AM|third|third|unknown|
23242|0000023242|23242|6|27|22|AM|third|third|unknown|
23243|0000023243|23243|6|27|23|AM|third|third|unknown|
23244|0000023244|23244|6|27|24|AM|third|third|unknown|
23245|0000023245|23245|6|27|25|AM|third|third|unknown|
23246|0000023246|23246|6|27|26|AM|third|third|unknown|
23247|0000023247|23247|6|27|27|AM|third|third|unknown|
23248|0000023248|23248|6|27|28|AM|third|third|unknown|
23249|0000023249|23249|6|27|29|AM|third|third|unknown|
23250|0000023250|23250|6|27|30|AM|third|third|unknown|
23251|0000023251|23251|6|27|31|AM|third|third|unknown|
23252|0000023252|23252|6|27|32|AM|third|third|unknown|
23253|0000023253|23253|6|27|33|AM|third|third|unknown|
23254|0000023254|23254|6|27|34|AM|third|third|unknown|
23255|0000023255|23255|6|27|35|AM|third|third|unknown|
23256|0000023256|23256|6|27|36|AM|third|third|unknown|
23257|0000023257|23257|6|27|37|AM|third|third|unknown|
23258|0000023258|23258|6|27|38|AM|third|third|unknown|
23259|0000023259|23259|6|27|39|AM|third|third|unknown|
23260|0000023260|23260|6|27|40|AM|third|third|unknown|
23261|0000023261|23261|6|27|41|AM|third|third|unknown|
23262|0000023262|23262|6|27|42|AM|third|third|unknown|
23263|0000023263|23263|6|27|43|AM|third|third|unknown|
23264|0000023264|23264|6|27|44|AM|third|third|unknown|
23265|0000023265|23265|6|27|45|AM|third|third|unknown|
23266|0000023266|23266|6|27|46|AM|third|third|unknown|
23267|0000023267|23267|6|27|47|AM|third|third|unknown|
23268|0000023268|23268|6|27|48|AM|third|third|unknown|
23269|0000023269|23269|6|27|49|AM|third|third|unknown|
23270|0000023270|23270|6|27|50|AM|third|third|unknown|
23271|0000023271|23271|6|27|51|AM|third|third|unknown|
23272|0000023272|23272|6|27|52|AM|third|third|unknown|
23273|0000023273|23273|6|27|53|AM|third|third|unknown|
23274|0000023274|23274|6|27|54|AM|third|third|unknown|
23275|0000023275|23275|6|27|55|AM|third|third|unknown|
23276|0000023276|23276|6|27|56|AM|third|third|unknown|
23277|0000023277|23277|6|27|57|AM|third|third|unknown|
23278|0000023278|23278|6|27|58|AM|third|third|unknown|
23279|0000023279|23279|6|27|59|AM|third|third|unknown|
23280|0000023280|23280|6|28|0|AM|third|third|unknown|
23281|0000023281|23281|6|28|1|AM|third|third|unknown|
23282|0000023282|23282|6|28|2|AM|third|third|unknown|
23283|0000023283|23283|6|28|3|AM|third|third|unknown|
23284|0000023284|23284|6|28|4|AM|third|third|unknown|
23285|0000023285|23285|6|28|5|AM|third|third|unknown|
23286|0000023286|23286|6|28|6|AM|third|third|unknown|
23287|0000023287|23287|6|28|7|AM|third|third|unknown|
23288|0000023288|23288|6|28|8|AM|third|third|unknown|
23289|0000023289|23289|6|28|9|AM|third|third|unknown|
23290|0000023290|23290|6|28|10|AM|third|third|unknown|
23291|0000023291|23291|6|28|11|AM|third|third|unknown|
23292|0000023292|23292|6|28|12|AM|third|third|unknown|
23293|0000023293|23293|6|28|13|AM|third|third|unknown|
23294|0000023294|23294|6|28|14|AM|third|third|unknown|
23295|0000023295|23295|6|28|15|AM|third|third|unknown|
23296|0000023296|23296|6|28|16|AM|third|third|unknown|
23297|0000023297|23297|6|28|17|AM|third|third|unknown|
23298|0000023298|23298|6|28|18|AM|third|third|unknown|
23299|0000023299|23299|6|28|19|AM|third|third|unknown|
23300|0000023300|23300|6|28|20|AM|third|third|unknown|
23301|0000023301|23301|6|28|21|AM|third|third|unknown|
23302|0000023302|23302|6|28|22|AM|third|third|unknown|
23303|0000023303|23303|6|28|23|AM|third|third|unknown|
23304|0000023304|23304|6|28|24|AM|third|third|unknown|
23305|0000023305|23305|6|28|25|AM|third|third|unknown|
23306|0000023306|23306|6|28|26|AM|third|third|unknown|
23307|0000023307|23307|6|28|27|AM|third|third|unknown|
23308|0000023308|23308|6|28|28|AM|third|third|unknown|
23309|0000023309|23309|6|28|29|AM|third|third|unknown|
23310|0000023310|23310|6|28|30|AM|third|third|unknown|
23311|0000023311|23311|6|28|31|AM|third|third|unknown|
23312|0000023312|23312|6|28|32|AM|third|third|unknown|
23313|0000023313|23313|6|28|33|AM|third|third|unknown|
23314|0000023314|23314|6|28|34|AM|third|third|unknown|
23315|0000023315|23315|6|28|35|AM|third|third|unknown|
23316|0000023316|23316|6|28|36|AM|third|third|unknown|
23317|0000023317|23317|6|28|37|AM|third|third|unknown|
23318|0000023318|23318|6|28|38|AM|third|third|unknown|
23319|0000023319|23319|6|28|39|AM|third|third|unknown|
23320|0000023320|23320|6|28|40|AM|third|third|unknown|
23321|0000023321|23321|6|28|41|AM|third|third|unknown|
23322|0000023322|23322|6|28|42|AM|third|third|unknown|
23323|0000023323|23323|6|28|43|AM|third|third|unknown|
23324|0000023324|23324|6|28|44|AM|third|third|unknown|
23325|0000023325|23325|6|28|45|AM|third|third|unknown|
23326|0000023326|23326|6|28|46|AM|third|third|unknown|
23327|0000023327|23327|6|28|47|AM|third|third|unknown|
23328|0000023328|23328|6|28|48|AM|third|third|unknown|
23329|0000023329|23329|6|28|49|AM|third|third|unknown|
23330|0000023330|23330|6|28|50|AM|third|third|unknown|
23331|0000023331|23331|6|28|51|AM|third|third|unknown|
23332|0000023332|23332|6|28|52|AM|third|third|unknown|
23333|0000023333|23333|6|28|53|AM|third|third|unknown|
23334|0000023334|23334|6|28|54|AM|third|third|unknown|
23335|0000023335|23335|6|28|55|AM|third|third|unknown|
23336|0000023336|23336|6|28|56|AM|third|third|unknown|
23337|0000023337|23337|6|28|57|AM|third|third|unknown|
23338|0000023338|23338|6|28|58|AM|third|third|unknown|
23339|0000023339|23339|6|28|59|AM|third|third|unknown|
23340|0000023340|23340|6|29|0|AM|third|third|unknown|
23341|0000023341|23341|6|29|1|AM|third|third|unknown|
23342|0000023342|23342|6|29|2|AM|third|third|unknown|
23343|0000023343|23343|6|29|3|AM|third|third|unknown|
23344|0000023344|23344|6|29|4|AM|third|third|unknown|
23345|0000023345|23345|6|29|5|AM|third|third|unknown|
23346|0000023346|23346|6|29|6|AM|third|third|unknown|
23347|0000023347|23347|6|29|7|AM|third|third|unknown|
23348|0000023348|23348|6|29|8|AM|third|third|unknown|
23349|0000023349|23349|6|29|9|AM|third|third|unknown|
23350|0000023350|23350|6|29|10|AM|third|third|unknown|
23351|0000023351|23351|6|29|11|AM|third|third|unknown|
23352|0000023352|23352|6|29|12|AM|third|third|unknown|
23353|0000023353|23353|6|29|13|AM|third|third|unknown|
23354|0000023354|23354|6|29|14|AM|third|third|unknown|
23355|0000023355|23355|6|29|15|AM|third|third|unknown|
23356|0000023356|23356|6|29|16|AM|third|third|unknown|
23357|0000023357|23357|6|29|17|AM|third|third|unknown|
23358|0000023358|23358|6|29|18|AM|third|third|unknown|
23359|0000023359|23359|6|29|19|AM|third|third|unknown|
23360|0000023360|23360|6|29|20|AM|third|third|unknown|
23361|0000023361|23361|6|29|21|AM|third|third|unknown|
23362|0000023362|23362|6|29|22|AM|third|third|unknown|
23363|0000023363|23363|6|29|23|AM|third|third|unknown|
23364|0000023364|23364|6|29|24|AM|third|third|unknown|
23365|0000023365|23365|6|29|25|AM|third|third|unknown|
23366|0000023366|23366|6|29|26|AM|third|third|unknown|
23367|0000023367|23367|6|29|27|AM|third|third|unknown|
23368|0000023368|23368|6|29|28|AM|third|third|unknown|
23369|0000023369|23369|6|29|29|AM|third|third|unknown|
23370|0000023370|23370|6|29|30|AM|third|third|unknown|
23371|0000023371|23371|6|29|31|AM|third|third|unknown|
23372|0000023372|23372|6|29|32|AM|third|third|unknown|
23373|0000023373|23373|6|29|33|AM|third|third|unknown|
23374|0000023374|23374|6|29|34|AM|third|third|unknown|
23375|0000023375|23375|6|29|35|AM|third|third|unknown|
23376|0000023376|23376|6|29|36|AM|third|third|unknown|
23377|0000023377|23377|6|29|37|AM|third|third|unknown|
23378|0000023378|23378|6|29|38|AM|third|third|unknown|
23379|0000023379|23379|6|29|39|AM|third|third|unknown|
23380|0000023380|23380|6|29|40|AM|third|third|unknown|
23381|0000023381|23381|6|29|41|AM|third|third|unknown|
23382|0000023382|23382|6|29|42|AM|third|third|unknown|
23383|0000023383|23383|6|29|43|AM|third|third|unknown|
23384|0000023384|23384|6|29|44|AM|third|third|unknown|
23385|0000023385|23385|6|29|45|AM|third|third|unknown|
23386|0000023386|23386|6|29|46|AM|third|third|unknown|
23387|0000023387|23387|6|29|47|AM|third|third|unknown|
23388|0000023388|23388|6|29|48|AM|third|third|unknown|
23389|0000023389|23389|6|29|49|AM|third|third|unknown|
23390|0000023390|23390|6|29|50|AM|third|third|unknown|
23391|0000023391|23391|6|29|51|AM|third|third|unknown|
23392|0000023392|23392|6|29|52|AM|third|third|unknown|
23393|0000023393|23393|6|29|53|AM|third|third|unknown|
23394|0000023394|23394|6|29|54|AM|third|third|unknown|
23395|0000023395|23395|6|29|55|AM|third|third|unknown|
23396|0000023396|23396|6|29|56|AM|third|third|unknown|
23397|0000023397|23397|6|29|57|AM|third|third|unknown|
23398|0000023398|23398|6|29|58|AM|third|third|unknown|
23399|0000023399|23399|6|29|59|AM|third|third|unknown|
23400|0000023400|23400|6|30|0|AM|third|third|unknown|
23401|0000023401|23401|6|30|1|AM|third|third|unknown|
23402|0000023402|23402|6|30|2|AM|third|third|unknown|
23403|0000023403|23403|6|30|3|AM|third|third|unknown|
23404|0000023404|23404|6|30|4|AM|third|third|unknown|
23405|0000023405|23405|6|30|5|AM|third|third|unknown|
23406|0000023406|23406|6|30|6|AM|third|third|unknown|
23407|0000023407|23407|6|30|7|AM|third|third|unknown|
23408|0000023408|23408|6|30|8|AM|third|third|unknown|
23409|0000023409|23409|6|30|9|AM|third|third|unknown|
23410|0000023410|23410|6|30|10|AM|third|third|unknown|
23411|0000023411|23411|6|30|11|AM|third|third|unknown|
23412|0000023412|23412|6|30|12|AM|third|third|unknown|
23413|0000023413|23413|6|30|13|AM|third|third|unknown|
23414|0000023414|23414|6|30|14|AM|third|third|unknown|
23415|0000023415|23415|6|30|15|AM|third|third|unknown|
23416|0000023416|23416|6|30|16|AM|third|third|unknown|
23417|0000023417|23417|6|30|17|AM|third|third|unknown|
23418|0000023418|23418|6|30|18|AM|third|third|unknown|
23419|0000023419|23419|6|30|19|AM|third|third|unknown|
23420|0000023420|23420|6|30|20|AM|third|third|unknown|
23421|0000023421|23421|6|30|21|AM|third|third|unknown|
23422|0000023422|23422|6|30|22|AM|third|third|unknown|
23423|0000023423|23423|6|30|23|AM|third|third|unknown|
23424|0000023424|23424|6|30|24|AM|third|third|unknown|
23425|0000023425|23425|6|30|25|AM|third|third|unknown|
23426|0000023426|23426|6|30|26|AM|third|third|unknown|
23427|0000023427|23427|6|30|27|AM|third|third|unknown|
23428|0000023428|23428|6|30|28|AM|third|third|unknown|
23429|0000023429|23429|6|30|29|AM|third|third|unknown|
23430|0000023430|23430|6|30|30|AM|third|third|unknown|
23431|0000023431|23431|6|30|31|AM|third|third|unknown|
23432|0000023432|23432|6|30|32|AM|third|third|unknown|
23433|0000023433|23433|6|30|33|AM|third|third|unknown|
23434|0000023434|23434|6|30|34|AM|third|third|unknown|
23435|0000023435|23435|6|30|35|AM|third|third|unknown|
23436|0000023436|23436|6|30|36|AM|third|third|unknown|
23437|0000023437|23437|6|30|37|AM|third|third|unknown|
23438|0000023438|23438|6|30|38|AM|third|third|unknown|
23439|0000023439|23439|6|30|39|AM|third|third|unknown|
23440|0000023440|23440|6|30|40|AM|third|third|unknown|
23441|0000023441|23441|6|30|41|AM|third|third|unknown|
23442|0000023442|23442|6|30|42|AM|third|third|unknown|
23443|0000023443|23443|6|30|43|AM|third|third|unknown|
23444|0000023444|23444|6|30|44|AM|third|third|unknown|
23445|0000023445|23445|6|30|45|AM|third|third|unknown|
23446|0000023446|23446|6|30|46|AM|third|third|unknown|
23447|0000023447|23447|6|30|47|AM|third|third|unknown|
23448|0000023448|23448|6|30|48|AM|third|third|unknown|
23449|0000023449|23449|6|30|49|AM|third|third|unknown|
23450|0000023450|23450|6|30|50|AM|third|third|unknown|
23451|0000023451|23451|6|30|51|AM|third|third|unknown|
23452|0000023452|23452|6|30|52|AM|third|third|unknown|
23453|0000023453|23453|6|30|53|AM|third|third|unknown|
23454|0000023454|23454|6|30|54|AM|third|third|unknown|
23455|0000023455|23455|6|30|55|AM|third|third|unknown|
23456|0000023456|23456|6|30|56|AM|third|third|unknown|
23457|0000023457|23457|6|30|57|AM|third|third|unknown|
23458|0000023458|23458|6|30|58|AM|third|third|unknown|
23459|0000023459|23459|6|30|59|AM|third|third|unknown|
23460|0000023460|23460|6|31|0|AM|third|third|unknown|
23461|0000023461|23461|6|31|1|AM|third|third|unknown|
23462|0000023462|23462|6|31|2|AM|third|third|unknown|
23463|0000023463|23463|6|31|3|AM|third|third|unknown|
23464|0000023464|23464|6|31|4|AM|third|third|unknown|
23465|0000023465|23465|6|31|5|AM|third|third|unknown|
23466|0000023466|23466|6|31|6|AM|third|third|unknown|
23467|0000023467|23467|6|31|7|AM|third|third|unknown|
23468|0000023468|23468|6|31|8|AM|third|third|unknown|
23469|0000023469|23469|6|31|9|AM|third|third|unknown|
23470|0000023470|23470|6|31|10|AM|third|third|unknown|
23471|0000023471|23471|6|31|11|AM|third|third|unknown|
23472|0000023472|23472|6|31|12|AM|third|third|unknown|
23473|0000023473|23473|6|31|13|AM|third|third|unknown|
23474|0000023474|23474|6|31|14|AM|third|third|unknown|
23475|0000023475|23475|6|31|15|AM|third|third|unknown|
23476|0000023476|23476|6|31|16|AM|third|third|unknown|
23477|0000023477|23477|6|31|17|AM|third|third|unknown|
23478|0000023478|23478|6|31|18|AM|third|third|unknown|
23479|0000023479|23479|6|31|19|AM|third|third|unknown|
23480|0000023480|23480|6|31|20|AM|third|third|unknown|
23481|0000023481|23481|6|31|21|AM|third|third|unknown|
23482|0000023482|23482|6|31|22|AM|third|third|unknown|
23483|0000023483|23483|6|31|23|AM|third|third|unknown|
23484|0000023484|23484|6|31|24|AM|third|third|unknown|
23485|0000023485|23485|6|31|25|AM|third|third|unknown|
23486|0000023486|23486|6|31|26|AM|third|third|unknown|
23487|0000023487|23487|6|31|27|AM|third|third|unknown|
23488|0000023488|23488|6|31|28|AM|third|third|unknown|
23489|0000023489|23489|6|31|29|AM|third|third|unknown|
23490|0000023490|23490|6|31|30|AM|third|third|unknown|
23491|0000023491|23491|6|31|31|AM|third|third|unknown|
23492|0000023492|23492|6|31|32|AM|third|third|unknown|
23493|0000023493|23493|6|31|33|AM|third|third|unknown|
23494|0000023494|23494|6|31|34|AM|third|third|unknown|
23495|0000023495|23495|6|31|35|AM|third|third|unknown|
23496|0000023496|23496|6|31|36|AM|third|third|unknown|
23497|0000023497|23497|6|31|37|AM|third|third|unknown|
23498|0000023498|23498|6|31|38|AM|third|third|unknown|
23499|0000023499|23499|6|31|39|AM|third|third|unknown|
23500|0000023500|23500|6|31|40|AM|third|third|unknown|
23501|0000023501|23501|6|31|41|AM|third|third|unknown|
23502|0000023502|23502|6|31|42|AM|third|third|unknown|
23503|0000023503|23503|6|31|43|AM|third|third|unknown|
23504|0000023504|23504|6|31|44|AM|third|third|unknown|
23505|0000023505|23505|6|31|45|AM|third|third|unknown|
23506|0000023506|23506|6|31|46|AM|third|third|unknown|
23507|0000023507|23507|6|31|47|AM|third|third|unknown|
23508|0000023508|23508|6|31|48|AM|third|third|unknown|
23509|0000023509|23509|6|31|49|AM|third|third|unknown|
23510|0000023510|23510|6|31|50|AM|third|third|unknown|
23511|0000023511|23511|6|31|51|AM|third|third|unknown|
23512|0000023512|23512|6|31|52|AM|third|third|unknown|
23513|0000023513|23513|6|31|53|AM|third|third|unknown|
23514|0000023514|23514|6|31|54|AM|third|third|unknown|
23515|0000023515|23515|6|31|55|AM|third|third|unknown|
23516|0000023516|23516|6|31|56|AM|third|third|unknown|
23517|0000023517|23517|6|31|57|AM|third|third|unknown|
23518|0000023518|23518|6|31|58|AM|third|third|unknown|
23519|0000023519|23519|6|31|59|AM|third|third|unknown|
23520|0000023520|23520|6|32|0|AM|third|third|unknown|
23521|0000023521|23521|6|32|1|AM|third|third|unknown|
23522|0000023522|23522|6|32|2|AM|third|third|unknown|
23523|0000023523|23523|6|32|3|AM|third|third|unknown|
23524|0000023524|23524|6|32|4|AM|third|third|unknown|
23525|0000023525|23525|6|32|5|AM|third|third|unknown|
23526|0000023526|23526|6|32|6|AM|third|third|unknown|
23527|0000023527|23527|6|32|7|AM|third|third|unknown|
23528|0000023528|23528|6|32|8|AM|third|third|unknown|
23529|0000023529|23529|6|32|9|AM|third|third|unknown|
23530|0000023530|23530|6|32|10|AM|third|third|unknown|
23531|0000023531|23531|6|32|11|AM|third|third|unknown|
23532|0000023532|23532|6|32|12|AM|third|third|unknown|
23533|0000023533|23533|6|32|13|AM|third|third|unknown|
23534|0000023534|23534|6|32|14|AM|third|third|unknown|
23535|0000023535|23535|6|32|15|AM|third|third|unknown|
23536|0000023536|23536|6|32|16|AM|third|third|unknown|
23537|0000023537|23537|6|32|17|AM|third|third|unknown|
23538|0000023538|23538|6|32|18|AM|third|third|unknown|
23539|0000023539|23539|6|32|19|AM|third|third|unknown|
23540|0000023540|23540|6|32|20|AM|third|third|unknown|
23541|0000023541|23541|6|32|21|AM|third|third|unknown|
23542|0000023542|23542|6|32|22|AM|third|third|unknown|
23543|0000023543|23543|6|32|23|AM|third|third|unknown|
23544|0000023544|23544|6|32|24|AM|third|third|unknown|
23545|0000023545|23545|6|32|25|AM|third|third|unknown|
23546|0000023546|23546|6|32|26|AM|third|third|unknown|
23547|0000023547|23547|6|32|27|AM|third|third|unknown|
23548|0000023548|23548|6|32|28|AM|third|third|unknown|
23549|0000023549|23549|6|32|29|AM|third|third|unknown|
23550|0000023550|23550|6|32|30|AM|third|third|unknown|
23551|0000023551|23551|6|32|31|AM|third|third|unknown|
23552|0000023552|23552|6|32|32|AM|third|third|unknown|
23553|0000023553|23553|6|32|33|AM|third|third|unknown|
23554|0000023554|23554|6|32|34|AM|third|third|unknown|
23555|0000023555|23555|6|32|35|AM|third|third|unknown|
23556|0000023556|23556|6|32|36|AM|third|third|unknown|
23557|0000023557|23557|6|32|37|AM|third|third|unknown|
23558|0000023558|23558|6|32|38|AM|third|third|unknown|
23559|0000023559|23559|6|32|39|AM|third|third|unknown|
23560|0000023560|23560|6|32|40|AM|third|third|unknown|
23561|0000023561|23561|6|32|41|AM|third|third|unknown|
23562|0000023562|23562|6|32|42|AM|third|third|unknown|
23563|0000023563|23563|6|32|43|AM|third|third|unknown|
23564|0000023564|23564|6|32|44|AM|third|third|unknown|
23565|0000023565|23565|6|32|45|AM|third|third|unknown|
23566|0000023566|23566|6|32|46|AM|third|third|unknown|
23567|0000023567|23567|6|32|47|AM|third|third|unknown|
23568|0000023568|23568|6|32|48|AM|third|third|unknown|
23569|0000023569|23569|6|32|49|AM|third|third|unknown|
23570|0000023570|23570|6|32|50|AM|third|third|unknown|
23571|0000023571|23571|6|32|51|AM|third|third|unknown|
23572|0000023572|23572|6|32|52|AM|third|third|unknown|
23573|0000023573|23573|6|32|53|AM|third|third|unknown|
23574|0000023574|23574|6|32|54|AM|third|third|unknown|
23575|0000023575|23575|6|32|55|AM|third|third|unknown|
23576|0000023576|23576|6|32|56|AM|third|third|unknown|
23577|0000023577|23577|6|32|57|AM|third|third|unknown|
23578|0000023578|23578|6|32|58|AM|third|third|unknown|
23579|0000023579|23579|6|32|59|AM|third|third|unknown|
23580|0000023580|23580|6|33|0|AM|third|third|unknown|
23581|0000023581|23581|6|33|1|AM|third|third|unknown|
23582|0000023582|23582|6|33|2|AM|third|third|unknown|
23583|0000023583|23583|6|33|3|AM|third|third|unknown|
23584|0000023584|23584|6|33|4|AM|third|third|unknown|
23585|0000023585|23585|6|33|5|AM|third|third|unknown|
23586|0000023586|23586|6|33|6|AM|third|third|unknown|
23587|0000023587|23587|6|33|7|AM|third|third|unknown|
23588|0000023588|23588|6|33|8|AM|third|third|unknown|
23589|0000023589|23589|6|33|9|AM|third|third|unknown|
23590|0000023590|23590|6|33|10|AM|third|third|unknown|
23591|0000023591|23591|6|33|11|AM|third|third|unknown|
23592|0000023592|23592|6|33|12|AM|third|third|unknown|
23593|0000023593|23593|6|33|13|AM|third|third|unknown|
23594|0000023594|23594|6|33|14|AM|third|third|unknown|
23595|0000023595|23595|6|33|15|AM|third|third|unknown|
23596|0000023596|23596|6|33|16|AM|third|third|unknown|
23597|0000023597|23597|6|33|17|AM|third|third|unknown|
23598|0000023598|23598|6|33|18|AM|third|third|unknown|
23599|0000023599|23599|6|33|19|AM|third|third|unknown|
23600|0000023600|23600|6|33|20|AM|third|third|unknown|
23601|0000023601|23601|6|33|21|AM|third|third|unknown|
23602|0000023602|23602|6|33|22|AM|third|third|unknown|
23603|0000023603|23603|6|33|23|AM|third|third|unknown|
23604|0000023604|23604|6|33|24|AM|third|third|unknown|
23605|0000023605|23605|6|33|25|AM|third|third|unknown|
23606|0000023606|23606|6|33|26|AM|third|third|unknown|
23607|0000023607|23607|6|33|27|AM|third|third|unknown|
23608|0000023608|23608|6|33|28|AM|third|third|unknown|
23609|0000023609|23609|6|33|29|AM|third|third|unknown|
23610|0000023610|23610|6|33|30|AM|third|third|unknown|
23611|0000023611|23611|6|33|31|AM|third|third|unknown|
23612|0000023612|23612|6|33|32|AM|third|third|unknown|
23613|0000023613|23613|6|33|33|AM|third|third|unknown|
23614|0000023614|23614|6|33|34|AM|third|third|unknown|
23615|0000023615|23615|6|33|35|AM|third|third|unknown|
23616|0000023616|23616|6|33|36|AM|third|third|unknown|
23617|0000023617|23617|6|33|37|AM|third|third|unknown|
23618|0000023618|23618|6|33|38|AM|third|third|unknown|
23619|0000023619|23619|6|33|39|AM|third|third|unknown|
23620|0000023620|23620|6|33|40|AM|third|third|unknown|
23621|0000023621|23621|6|33|41|AM|third|third|unknown|
23622|0000023622|23622|6|33|42|AM|third|third|unknown|
23623|0000023623|23623|6|33|43|AM|third|third|unknown|
23624|0000023624|23624|6|33|44|AM|third|third|unknown|
23625|0000023625|23625|6|33|45|AM|third|third|unknown|
23626|0000023626|23626|6|33|46|AM|third|third|unknown|
23627|0000023627|23627|6|33|47|AM|third|third|unknown|
23628|0000023628|23628|6|33|48|AM|third|third|unknown|
23629|0000023629|23629|6|33|49|AM|third|third|unknown|
23630|0000023630|23630|6|33|50|AM|third|third|unknown|
23631|0000023631|23631|6|33|51|AM|third|third|unknown|
23632|0000023632|23632|6|33|52|AM|third|third|unknown|
23633|0000023633|23633|6|33|53|AM|third|third|unknown|
23634|0000023634|23634|6|33|54|AM|third|third|unknown|
23635|0000023635|23635|6|33|55|AM|third|third|unknown|
23636|0000023636|23636|6|33|56|AM|third|third|unknown|
23637|0000023637|23637|6|33|57|AM|third|third|unknown|
23638|0000023638|23638|6|33|58|AM|third|third|unknown|
