2451061|65022|8762|2472185|19549|3427|5729131|5|1|1295|11|77.02|77.79|67.68|111.24|744.45|847.22|855.69|59.56|0.00|744.45|804.01|-102.77|
2451496|3919|5093|6144689|770083|2844|1028464|12|260|1295|31|65.11|92.46|77.66|458.58|2407.56|2018.41|2866.14|192.60|0.00|2407.56|2600.16|389.15|
2450907|60687|15755|6506720|727519|3216|1524759|3|6|1295|59|24.17|35.53|30.91|272.51|1823.75|1426.03|2096.26|145.90|0.00|1823.75|1969.65|397.72|
2451511|82210|14450|9583546|171042|915|4506451|2|221|1295|98|53.32|66.12|47.60|1814.24|4665.20|5225.36|6479.45|373.22|0.00|4665.20|5038.42|-560.16|
2451230|29004|14608|8590302|1845879|2975|57861|6|293|1296|21|53.84|55.46|51.57|81.52|1083.04|1130.64|1164.56|86.64|0.00|1083.04|1169.68|-47.60|
2451140|11442|15485|10283345|803917|2639|4366099|12|222|1296|12|32.69|40.54|38.51|24.32|462.11|392.28|486.43|36.97|0.00|462.11|499.07|69.83|
2451134|40077|16920|8050458|311021|5484|1648783|7|66|1296|75|5.47|5.47|4.43|77.95|332.30|410.25|410.25|26.58|0.00|332.30|358.89|-77.95|
2451291|36531|17853|6280632|627765|392|4211829|12|194|1296|95|76.10|82.19|74.79|702.71|7105.15|7229.50|7807.86|568.41|0.00|7105.15|7673.56|-124.35|
2451007|59769|11402|486975|1206886|1486|2007689|5|120|1297|56|95.93|108.40|101.90|364.23|5706.22|5372.08|6070.45|456.50|0.00|5706.22|6162.72|334.14|
2451252|2885|16407|9587177|55699|1685|903312|4|41|1297|16|56.93|65.47|54.34|178.08|869.43|910.88|1047.51|69.55|0.00|869.43|938.99|-41.45|
2450828|21731|1744|718861|1701070|4450|864403|1|166|1297|91|62.69|86.51|85.65|78.73|7793.88|5704.79|7872.61|623.51|0.00|7793.88|8417.39|2089.09|
2450817|41626|6962|9583430|1705966|1617|1021058|8|86|1297|57|23.18|32.68|31.70|55.89|1807.09|1321.26|1862.98|144.57|0.00|1807.09|1951.65|485.83|
2451205|36871|16635|115799|1315973|3856|5195801|2|185|1298|54|7.23|10.12|9.92|10.93|535.66|390.42|546.59|42.85|0.00|535.66|578.51|145.24|
2451396|84648|16170|2343798|1545381|5356|3204144|11|132|1298|6|31.11|33.91|30.52|20.35|183.11|186.66|203.46|14.65|0.00|183.11|197.76|-3.55|
2451047|46036|11989|1803520|528718|764|667885|9|154|1298|1|1.16|1.62|1.41|0.21|1.41|1.16|1.62|0.11|0.00|1.41|1.53|0.25|
2451324|4101|5005|3702214|293263|4350|5829920|12|265|1298|53|29.30|32.23|25.78|341.64|1366.55|1552.90|1708.19|109.32|0.00|1366.55|1475.88|-186.35|
2450884|57751|12947|5580374|20184|6287|2337064|3|207|1299|56|99.75|147.63|138.77|496.04|7771.24|5586.00|8267.28|621.70|0.00|7771.24|8392.94|2185.24|
2450997|56180|16308|9458502|1336667|4852|1201240|2|53|1299|71|21.39|28.23|20.89|521.21|1483.46|1518.69|2004.67|118.68|0.00|1483.46|1602.13|-35.23|
2451409|28079|17284|10937479|919617|1775|287064|8|38|1299|86|58.91|64.80|47.30|1504.68|4068.21|5066.26|5572.89|325.46|0.00|4068.21|4393.66|-998.05|
2451404|62873|9732|6727738|1527405|441|2688813|4|141|1299|87|99.69|147.54|112.13|3080.66|9755.42|8673.03|12836.08|780.43|0.00|9755.42|10535.86|1082.39|
2451436|74531|8310|1104231|645285|169|5113568|4|44|1300|53|97.56|103.41|87.90|822.14|4658.78|5170.68|5480.92|372.70|0.00|4658.78|5031.49|-511.90|
2450885|52782|13184|2309362|961572|4844|4389974|12|255|1300|81|78.31|93.19|66.16|2189.01|5359.29|6343.11|7548.30|428.74|0.00|5359.29|5788.04|-983.82|
2451474|57010|4225|5798935|152869|1307|2375415|12|86|1300|19|6.53|8.16|8.16|0.00|155.09|124.07|155.09|12.41|0.00|155.09|167.49|31.02|
2451372|49604|304|549311|84371|813|2006968|2|174|1300|34|81.63|121.63|108.25|454.89|3680.48|2775.42|4135.38|294.44|368.05|3312.44|3606.87|537.02|
2451402|76854|12713|5786132|536177|6930|1270705|9|172|1301|74|60.33|80.24|78.63|118.75|5818.93|4464.42|5937.68|465.51|0.00|5818.93|6284.44|1354.51|
2451408|7915|16289|849042|1650626|3373|3329707|5|140|1301|12|3.39|3.46|2.49|11.62|29.88|40.68|41.49|2.39|0.00|29.88|32.27|-10.80|
2451241|79724|10486|6506584|194679|3933|4228873|9|42|1301|3|55.13|73.87|65.01|26.59|195.03|165.39|221.62|15.60|0.00|195.03|210.63|29.64|
2451267|35377|8675|2344223|338792|756|677439|5|162|1301|56|59.63|79.31|77.72|88.82|4352.42|3339.28|4441.24|348.19|0.00|4352.42|4700.61|1013.14|
2451439|84090|9242|5213590|1707756|4178|4320148|11|174|1302|4|92.77|134.52|95.51|156.04|382.03|371.08|538.07|30.56|0.00|382.03|412.59|10.95|
2451405|36587|5332|7047115|9651|6645|5344710|12|159|1302|99|22.04|30.19|28.99|119.57|2869.71|2181.96|2989.29|229.58|0.00|2869.71|3099.29|687.75|
2451378|45409|5067|1760600|606836|6322|3286176|4|206|1302|38|11.90|12.61|11.86|28.76|450.57|452.20|479.33|36.05|0.00|450.57|486.62|-1.63|
2450820|61891|9074|5187295|1279327|3461|4914451|10|146|1302|53|18.73|24.16|19.09|268.92|1011.65|992.69|1280.57|80.93|0.00|1011.65|1092.58|18.96|
2451376|24275|1822|1126728|176500|6932|2107088|9|80|1303|46|99.93|135.90|114.16|1000.26|5251.36|4596.78|6251.62|420.11|0.00|5251.36|5671.47|654.58|
2451155|23840|9946|34043|446608|4916|62431|4|248|1303|45|51.34|72.39|55.74|749.23|2508.29|2310.30|3257.52|200.66|0.00|2508.29|2708.96|197.99|
2451376|60563|17222|8564038|898903|6933|2796780|7|261|1303|1|63.95|68.43|65.01|3.42|65.01|63.95|68.43|5.20|0.00|65.01|70.21|1.06|
2451321|10255|14013|9423512|1432279|6304|1870597|8|221|1303|74|22.01|29.27|22.83|476.57|1689.65|1628.74|2166.22|135.17|0.00|1689.65|1824.83|60.91|
2450833|32867|11404|1383690|1065266|1287|5304597|7|76|1304|92|85.09|123.38|90.07|3064.77|8286.23|7828.28|11351.01|662.90|0.00|8286.23|8949.13|457.95|
2451157|33702|15632|7331996|1354197|102|1479626|6|92|1304|46|72.04|72.04|69.88|99.42|3214.42|3313.84|3313.84|257.15|0.00|3214.42|3471.58|-99.42|
2451297|12321|12590|9018670|1619739|1060|1918963|6|81|1304|88|90.62|111.46|101.43|882.78|8925.93|7974.56|9808.71|714.07|0.00|8925.93|9640.00|951.37|
2450888|5021|6524|728922|1105344|2751|4025670|9|34|1304|86|39.85|56.59|45.84|924.63|3941.85|3427.10|4866.48|315.35|0.00|3941.85|4257.20|514.75|
2451492|25722|16471|6716828|852399|3960|2803118|11|69|1305|80|57.16|81.17|72.24|714.27|5779.10|4572.80|6493.38|462.33|0.00|5779.10|6241.43|1206.30|
2450900|26576|15123|2335877|505020|1422|3230684|1|157|1305|47|0.38|0.39|0.32|3.31|15.08|17.86|18.40|1.21|0.00|15.08|16.29|-2.78|
2451141|66919|16624|6391279|249465|5273|1372694|11|155|1305|8|54.25|58.59|50.97|60.93|407.79|434.00|468.72|32.62|0.00|407.79|440.41|-26.21|
2451275|23469|9913|11978433|59894|6437|5586316|11|291|1305|62|23.09|24.48|20.80|227.62|1289.85|1431.58|1517.47|103.19|0.00|1289.85|1393.04|-141.73|
2450915|85226|11876|1490958|497380|5886|5712727|9|257|1306|23|82.85|115.16|82.92|741.64|1907.07|1905.55|2648.71|152.57|0.00|1907.07|2059.64|1.52|
2450987|26451|3405|4287818|153310|2502|2642558|7|245|1306|5|65.99|90.41|70.52|99.45|352.58|329.95|452.03|28.21|0.00|352.58|380.79|22.63|
2451284|51858|8102|3751610|185273|1138|1322415|4|23|1306|17|58.88|83.02|67.25|268.16|1143.20|1000.96|1411.35|91.46|0.00|1143.20|1234.65|142.24|
2451148|76894|9733|5232624|484551|6227|4674261|6|244|1306|72|25.16|29.44|22.37|508.67|1610.80|1811.52|2119.48|128.86|0.00|1610.80|1739.67|-200.72|
2451363|38109|8858|8432475|1449101|2855|1590724|9|285|1307|48|29.53|43.70|37.59|293.69|1804.12|1417.44|2097.81|144.33|0.00|1804.12|1948.45|386.68|
2451243|30927|3775|11226241|1490627|1434|5004799|3|68|1307|40|28.83|33.73|29.01|188.89|1160.35|1153.20|1349.24|92.83|0.00|1160.35|1253.18|7.15|
2451406|24552|15938|1045133|1887502|5124|139698|11|275|1307|90|36.38|38.56|37.41|104.12|3366.53|3274.20|3470.65|269.32|0.00|3366.53|3635.86|92.33|
2450994|21856|12164|4944684|619610|7054|4513337|9|50|1307|60|42.13|57.72|50.79|415.57|3047.52|2527.80|3463.09|243.80|0.00|3047.52|3291.32|519.72|
2451046|76873|7610|8273591|913511|3255|3012960|3|218|1308|97|32.79|38.69|34.82|375.31|3377.83|3180.63|3753.14|270.23|0.00|3377.83|3648.06|197.20|
2450860|65841|14111|11291134|630139|4078|3423688|1|24|1308|43|0.86|0.92|0.86|2.77|36.80|36.98|39.57|2.94|0.00|36.80|39.74|-0.18|
2451344|63681|6291|10280459|177932|6969|1048058|11|37|1308|31|50.80|69.09|58.03|342.68|1799.05|1574.80|2141.73|143.92|0.00|1799.05|1942.98|224.25|
2451112|25691|17566|9164647|805079|1753|1875724|2|218|1308|29|94.97|111.11|86.67|708.91|2513.42|2754.13|3222.33|201.07|251.34|2262.08|2463.15|-492.05|
2451365|77150|8583|6249175|1644173|1758|1114944|9|300|1309|64|97.03|136.81|108.08|1838.76|6917.23|6209.92|8755.99|553.38|0.00|6917.23|7470.61|707.31|
2451307|20903|5358|9600658|1809127|2547|3240940|8|293|1309|60|30.32|37.29|28.34|537.03|1700.59|1819.20|2237.62|136.05|0.00|1700.59|1836.64|-118.61|
2451283|80897|3779|2120419|1840831|4039|2823642|9|187|1309|39|60.70|67.98|67.30|26.51|2624.86|2367.30|2651.38|209.99|0.00|2624.86|2834.85|257.56|
2451242|61115|16996|10448847|1861877|5080|4374798|4|297|1309|55|83.13|94.77|72.02|1250.94|3961.31|4572.15|5212.25|316.90|0.00|3961.31|4278.22|-610.84|
2451365|77396|10080|5748646|1134437|806|2382578|11|30|1310|90|95.27|104.80|86.98|1603.39|7828.34|8574.30|9431.73|626.27|0.00|7828.34|8454.60|-745.96|
2451060|4348|17731|7670687|1512886|5165|3127257|11|98|1310|41|90.53|115.88|96.18|807.67|3943.34|3711.73|4751.01|315.47|0.00|3943.34|4258.81|231.61|
2451517|83298|11671|9934943|1121496|4775|1700224|1|8|1310|18|40.24|42.65|34.12|153.56|614.22|724.32|767.78|49.14|0.00|614.22|663.36|-110.10|
2451102|29759|11312|11904325|193344|6556|4485741|1|258|1310|12|19.25|28.49|21.08|88.89|252.99|231.00|341.88|20.24|0.00|252.99|273.23|21.99|
2451485|32712|6130|10357393|67801|919|1887000|4|66|1311|29|10.60|14.31|10.16|120.35|294.64|307.40|414.99|23.57|0.00|294.64|318.21|-12.76|
2451490|46227|4326|4389571|1788883|3514|5214140|3|194|1311|71|1.15|1.58|1.28|21.25|90.61|81.65|111.86|7.25|0.00|90.61|97.86|8.96|
2451127|85175|13195|6342681|1638161|3778|5940116|11|157|1311|3|29.87|34.95|33.55|4.19|100.65|89.61|104.84|8.05|0.00|100.65|108.70|11.04|
2451212|12459|11421|1379178|1750461|2751|1893846|8|93|1311|86|62.03|65.75|63.12|226.19|5428.47|5334.58|5654.65|434.28|0.00|5428.47|5862.75|93.89|
2451375|60318|1031|6189949|1168556|2190|3152100|8|122|1312|1|19.65|26.53|22.81|3.71|22.81|19.65|26.53|1.83|2.28|20.53|22.36|0.88|
2451150|77406|1844|7675984|1626288|293|5524219|5|189|1312|69|42.65|53.31|52.25|73.57|3604.99|2942.85|3678.56|288.40|0.00|3604.99|3893.39|662.14|
2451316|35988|9874|4917121|554911|5637|109821|4|31|1312|56|33.91|50.19|46.17|224.84|2585.62|1898.96|2810.46|206.85|0.00|2585.62|2792.47|686.66|
2451045|2812|14643|3832889|688996|4178|4985602|10|16|1312|17|29.67|31.75|28.57|53.97|485.73|504.39|539.70|38.86|0.00|485.73|524.59|-18.66|
2451015|7094|8692|3356810|469200|6542|2854063|6|257|1313|61|53.78|53.78|47.33|393.67|2886.91|3280.58|3280.58|230.95|0.00|2886.91|3117.86|-393.67|
2451200|11980|930|9610414|1304379|2853|3327508|4|282|1313|26|43.80|46.87|41.24|146.22|1072.29|1138.80|1218.52|85.78|0.00|1072.29|1158.08|-66.51|
2451421|51579|15438|2870749|487351|1813|5563877|7|186|1313|92|21.07|26.97|25.89|99.25|2381.96|1938.44|2481.20|190.56|0.00|2381.96|2572.51|443.52|
2451532|24890|17609|232679|1464585|2976|4506508|6|31|1313|34|56.57|61.66|54.26|251.58|1844.91|1923.38|2096.48|147.59|0.00|1844.91|1992.50|-78.47|
2450934|83845|200|1909567|1697284|4850|4688618|3|66|1314|25|47.56|59.93|54.53|134.83|1363.31|1189.00|1498.14|109.06|0.00|1363.31|1472.37|174.31|
2451054|46902|13029|6114379|937706|4531|78552|7|281|1314|4|95.61|141.50|107.54|135.84|430.17|382.44|566.01|34.41|0.00|430.17|464.58|47.73|
2450980|44345|14117|1199742|1142627|6942|1047410|12|275|1314|50|4.24|5.89|4.24|82.51|212.17|212.00|294.68|16.97|0.00|212.17|229.14|0.17|
2451043|43689|6129|2086266|413074|5443|1393546|2|98|1314|33|46.33|65.79|51.32|477.63|1693.40|1528.89|2171.02|135.47|0.00|1693.40|1828.87|164.51|
2451275|60636|9507|10001258|1113611|1090|1801606|5|27|1315|40|88.62|115.21|84.10|1244.22|3364.02|3544.80|4608.24|269.12|0.00|3364.02|3633.14|-180.78|
2451370|13342|10107|3991784|1360999|5756|1165514|4|10|1315|3|84.57|87.11|67.07|60.10|201.22|253.71|261.32|16.10|20.12|181.10|197.19|-72.61|
2450997|28442|3377|3887799|1543946|4878|3621133|9|55|1315|75|18.12|18.48|14.23|318.82|1067.36|1359.00|1386.18|85.39|0.00|1067.36|1152.75|-291.64|
2451329|28054|5927|3902393|778234|6445|5227321|12|281|1315|5|40.69|41.50|38.18|16.60|190.92|203.45|207.52|15.27|0.00|190.92|206.19|-12.53|
2451428|51321|13195|5542833|1444784|3041|148518|8|97|1316|45|79.66|94.00|77.08|761.39|3468.56|3584.70|4229.95|277.48|0.00|3468.56|3746.04|-116.14|
2450979|4573|4397|8728664|1915085|1672|5465946|6|60|1316|54|20.06|22.87|17.84|271.68|963.22|1083.24|1234.89|77.06|0.00|963.22|1040.27|-120.02|
2451537|34063|1772|6250467|178686|2056|37480|12|15|1316|67|95.76|115.87|85.74|2018.45|5744.81|6415.92|7763.26|459.59|0.00|5744.81|6204.40|-671.11|
2451448|12291|4402|3157415|1790766|5474|1333858|4|63|1316|34|60.82|81.50|75.79|193.97|2576.99|2067.88|2770.96|206.16|257.70|2319.29|2525.45|251.41|
2451224|83041|15806|4143351|1131427|4694|1295631|9|106|1317|86|68.44|71.86|61.80|865.22|5314.91|5885.84|6180.13|425.19|0.00|5314.91|5740.11|-570.93|
2451376|85157|5560|11129855|1332352|4999|2592903|2|299|1317|59|72.76|100.41|95.39|296.21|5627.91|4292.84|5924.12|450.23|0.00|5627.91|6078.15|1335.07|
2450827|948|8673|8124713|1624642|993|659484|9|45|1317|67|96.07|105.68|80.31|1699.29|5381.07|6436.69|7080.36|430.49|0.00|5381.07|5811.56|-1055.62|
2450907|67236|5614|956250|534828|595|5178759|5|44|1317|64|18.75|27.94|20.39|482.76|1305.24|1200.00|1788.00|104.42|0.00|1305.24|1409.66|105.24|
2451098|80309|115|4661784|75280|978|1452041|6|57|1318|99|71.28|82.68|61.19|2128.31|6057.49|7056.72|8185.80|484.60|0.00|6057.49|6542.09|-999.23|
2451093|79895|1566|3491353|33115|3368|3883246|8|39|1318|73|13.99|15.53|12.27|238.06|895.55|1021.27|1133.61|71.64|0.00|895.55|967.20|-125.72|
2451091|65198|15343|9446325|1805015|1426|3482971|7|219|1318|32|19.21|22.86|18.97|124.36|607.16|614.72|731.52|48.57|0.00|607.16|655.73|-7.56|
2450821|70373|4711|3659971|1168483|5449|972940|1|63|1318|86|88.77|114.51|84.74|2560.52|7287.63|7634.22|9848.14|583.01|0.00|7287.63|7870.64|-346.59|
2450943|35035|1248|4755080|19321|6481|947147|12|94|1319|58|44.17|53.45|40.62|743.96|2355.89|2561.86|3099.85|188.47|0.00|2355.89|2544.36|-205.97|
2451320|65937|13461|10607259|526050|1937|3238460|10|77|1319|86|77.99|114.65|94.01|1774.71|8084.79|6707.14|9859.50|646.78|0.00|8084.79|8731.57|1377.65|
2451175|31762|17769|1231258|1810909|310|2322945|1|82|1319|90|13.75|15.13|14.52|54.45|1306.80|1237.50|1361.25|104.54|0.00|1306.80|1411.34|69.30|
2451450|6116|9666|4774133|441356|6789|3722266|9|217|1319|1|73.43|103.54|83.86|19.67|83.86|73.43|103.54|6.71|0.00|83.86|90.57|10.43|
2451336|57431|11872|4264002|186304|1246|5728965|9|54|1320|24|36.90|54.61|52.43|52.43|1258.26|885.60|1310.69|100.66|125.83|1132.43|1233.10|246.83|
2451468|82639|4426|5155682|603902|179|2712241|6|216|1320|40|73.13|84.83|76.35|339.32|3053.91|2925.20|3393.23|244.31|0.00|3053.91|3298.22|128.71|
2451253|30548|9699|3404050|1656289|6102|3537890|3|207|1320|90|39.28|55.38|52.06|299.08|4685.55|3535.20|4984.63|374.84|0.00|4685.55|5060.40|1150.35|
2451272|27111|8246|9520342|453865|7007|4784881|3|201|1320|62|10.98|13.07|12.28|48.61|761.50|680.76|810.10|60.92|0.00|761.50|822.42|80.74|
2451165|13791|6154|3984545|1492698|2072|5350670|11|261|1321|20|61.26|74.12|61.52|252.02|1230.47|1225.20|1482.49|98.44|0.00|1230.47|1328.91|5.27|
2451355|67801|2641|5384888|756421|429|725725|4|299|1321|91|89.98|102.58|73.86|2613.67|6720.86|8188.18|9334.53|537.67|0.00|6720.86|7258.53|-1467.32|
2450878|37898|17433|7966931|1505348|3937|553227|3|210|1321|55|82.34|107.87|96.00|652.59|5280.01|4528.70|5932.60|422.40|0.00|5280.01|5702.41|751.31|
2451416|14870|14005|6097185|612073|2453|5506752|7|225|1321|3|69.21|75.44|68.65|20.37|205.95|207.63|226.32|16.48|0.00|205.95|222.42|-1.68|
2451348|45614|4909|10346150|1125243|6030|1555211|5|126|1322|47|52.94|75.70|65.11|498.13|3059.96|2488.18|3558.10|244.80|0.00|3059.96|3304.76|571.78|
2451221|18288|14830|10786610|1403071|5267|437352|10|151|1322|29|3.39|5.02|4.72|8.73|136.77|98.31|145.50|10.94|0.00|136.77|147.71|38.46|
2451048|54723|14993|10119830|304004|6226|2623261|6|17|1322|96|40.39|54.93|53.28|158.20|5115.12|3877.44|5273.32|409.21|0.00|5115.12|5524.33|1237.68|
2450856|84470|3723|8811532|420618|3208|3241011|10|205|1322|36|33.27|49.24|48.25|35.45|1737.17|1197.72|1772.63|138.97|0.00|1737.17|1876.15|539.45|
2450907|17665|16219|9124293|1448334|2302|5993902|3|58|1323|23|40.62|43.06|36.17|158.45|831.87|934.26|990.32|66.55|0.00|831.87|898.41|-102.39|
2451380|84705|3340|4666813|57493|5310|5327297|1|280|1323|46|81.70|88.24|64.41|1095.89|2962.96|3758.20|4058.86|237.04|0.00|2962.96|3200.00|-795.24|
2451024|57729|17621|6326071|1125723|1868|2642836|5|189|1323|72|98.16|110.92|102.05|638.90|7347.39|7067.52|7986.30|587.79|0.00|7347.39|7935.19|279.87|
2451505|15366|8563|6034632|847762|4810|2843739|8|289|1323|95|42.98|59.31|48.64|1014.24|4620.44|4083.10|5634.68|369.63|0.00|4620.44|4990.07|537.34|
2451210|78130|12516|2309088|673887|2924|3124538|5|165|1324|18|4.68|5.57|5.18|7.02|93.23|84.24|100.25|7.46|0.00|93.23|100.69|8.99|
2451031|43289|11063|143954|361358|5130|430809|9|82|1324|87|20.50|30.13|25.31|419.48|2202.27|1783.50|2621.74|176.18|0.00|2202.27|2378.45|418.77|
2451025|7968|7959|4886182|1914904|6835|1061214|12|93|1324|74|87.45|118.06|102.71|1135.71|7600.54|6471.30|8736.26|608.04|0.00|7600.54|8208.59|1129.24|
2451366|1158|13176|11952675|1637988|6721|1960232|1|116|1324|22|89.71|92.40|81.31|243.94|1788.89|1973.62|2032.83|143.11|0.00|1788.89|1932.00|-184.73|
2451283|21879|1315|1320727|1550027|828|1489581|12|297|1325|56|42.32|58.82|53.53|296.48|2997.71|2369.92|3294.19|239.82|0.00|2997.71|3237.53|627.79|
2451254|8815|9246|3621483|1350751|5168|5465573|11|128|1325|40|78.10|92.16|84.79|294.91|3391.41|3124.00|3686.32|271.31|0.00|3391.41|3662.73|267.41|
2450943|74597|10561|7130998|1594391|369|1859886|1|86|1325|89|38.87|39.26|30.23|803.63|2690.40|3459.43|3494.02|215.23|0.00|2690.40|2905.63|-769.03|
2450869|52844|11215|11728105|1261561|4896|1729091|5|102|1325|96|61.50|88.56|70.85|1700.35|6801.41|5904.00|8501.76|544.11|0.00|6801.41|7345.52|897.41|
2451329|82090|968|9984815|288777|4233|3683166|4|252|1326|97|67.52|94.53|77.51|1650.46|7518.76|6549.44|9169.22|601.50|0.00|7518.76|8120.26|969.32|
2451063|54401|2095|9300200|1078237|6744|1926246|12|144|1326|62|80.62|106.42|81.94|1517.53|5080.41|4998.44|6597.94|406.43|0.00|5080.41|5486.85|81.97|
2451545|41961|5081|623341|953127|976|3520632|9|57|1326|2|8.56|9.76|7.42|4.68|14.83|17.12|19.52|1.19|0.00|14.83|16.02|-2.29|
2451220|19628|10371|226249|934694|5033|4385032|6|251|1326|49|46.67|68.60|49.40|941.26|2420.38|2286.83|3361.64|193.63|0.00|2420.38|2614.01|133.55|
2451454|49195|5496|10332436|59327|2399|737662|6|225|1327|1|89.07|112.23|104.37|7.86|104.37|89.07|112.23|8.35|0.00|104.37|112.72|15.30|
2451083|5166|9904|4260250|1703131|402|4620500|9|10|1327|1|73.08|107.43|84.87|22.56|84.87|73.08|107.43|6.79|0.00|84.87|91.66|11.79|
2451359|28190|84|7690617|1236841|7188|2739327|3|37|1327|97|17.40|25.06|25.06|0.00|2430.43|1687.80|2430.43|194.43|0.00|2430.43|2624.87|742.63|
2451145|29790|8843|1520899|1433058|5787|3233946|5|244|1327|13|99.23|108.16|77.88|393.70|1012.38|1289.99|1406.09|80.99|0.00|1012.38|1093.37|-277.61|
2451215|48564|14490|7317768|1271697|1324|3274889|3|57|1328|90|60.66|84.32|60.71|2124.80|5463.77|5459.40|7588.57|437.10|0.00|5463.77|5900.87|4.37|
2451033|42267|12393|6238994|1270880|6826|3983191|12|223|1328|13|55.54|61.09|47.65|174.73|619.49|722.02|794.22|49.56|0.00|619.49|669.05|-102.53|
2451092|6751|9068|2275422|637147|3045|1813123|2|95|1328|9|97.42|128.59|100.30|254.62|902.73|876.78|1157.35|72.22|0.00|902.73|974.95|25.95|
2450858|16890|4642|6914124|657251|7121|4592657|11|163|1328|94|11.28|12.18|11.94|22.90|1122.24|1060.32|1145.15|89.78|0.00|1122.24|1212.02|61.92|
2451212|43931|17245|11750127|1642888|5833|1757092|1|257|1329|82|35.50|42.95|39.52|281.78|3240.53|2911.00|3522.31|259.24|0.00|3240.53|3499.77|329.53|
2451100|59193|5039|2927887|1267024|5477|1738746|10|183|1329|36|55.04|71.00|53.96|613.45|1942.60|1981.44|2556.06|155.41|0.00|1942.60|2098.01|-38.84|
2450969|63411|1484|9370771|983182|6547|1308986|11|142|1329|77|56.14|70.17|68.07|162.10|5241.37|4322.78|5403.47|419.31|0.00|5241.37|5660.68|918.59|
2451192|29397|13741|10099537|149684|6999|910937|2|152|1329|96|42.24|58.29|51.30|671.51|4924.44|4055.04|5595.96|393.96|0.00|4924.44|5318.40|869.40|
2451297|66717|62|11162179|803665|3150|5169357|6|265|1330|82|62.94|90.63|68.88|1783.67|5648.29|5161.08|7431.96|451.86|0.00|5648.29|6100.15|487.21|
2451265|55324|14371|8930704|992880|1891|3553161|10|106|1330|22|36.32|49.76|40.80|197.04|897.64|799.04|1094.68|71.81|0.00|897.64|969.45|98.60|
2451259|25560|17301|3255514|589437|971|1872130|2|277|1330|70|40.44|50.95|44.33|463.69|3103.12|2830.80|3566.81|248.25|0.00|3103.12|3351.37|272.32|
2451455|12297|3689|5229872|175795|6922|2265546|2|45|1330|24|28.60|40.04|35.64|105.71|855.25|686.40|960.96|68.42|85.53|769.73|838.15|83.33|
2451224|2442|2746|6478630|814093|4823|494318|7|36|1331|48|51.78|65.76|52.61|631.30|2525.21|2485.44|3156.51|202.02|0.00|2525.21|2727.22|39.77|
2451118|72357|9478|2332533|693389|5214|2646402|6|212|1331|22|17.93|20.98|18.88|46.15|415.37|394.46|461.52|33.23|41.54|373.83|407.06|-20.63|
2451060|59336|8095|534335|1799322|331|917520|2|271|1331|87|16.55|20.52|20.52|0.00|1785.41|1439.85|1785.41|142.83|0.00|1785.41|1928.25|345.56|
2451185|20248|2019|2041326|1494882|1538|1880698|5|241|1331|93|13.07|19.34|17.80|143.92|1655.04|1215.51|1798.95|132.40|0.00|1655.04|1787.44|439.53|
2451205|16603|10875|322198|1431336|4617|203058|5|255|1332|76|74.77|79.26|63.40|1204.69|4818.78|5682.52|6023.47|385.50|0.00|4818.78|5204.28|-863.74|
2451297|46759|4215|910010|902516|1465|2979126|10|121|1332|84|25.05|29.81|22.66|600.96|1903.04|2104.20|2504.00|152.24|0.00|1903.04|2055.28|-201.16|
2451309|17822|4480|2942663|1658550|4831|3332068|9|75|1332|16|93.02|103.25|82.60|330.41|1321.63|1488.32|1652.04|105.73|0.00|1321.63|1427.36|-166.69|
2451154|4317|6525|2381635|936499|4851|1329553|1|67|1332|84|61.48|67.01|62.99|337.75|5291.36|5164.32|5629.11|423.31|0.00|5291.36|5714.67|127.04|
2451541|61150|14833|11640644|925956|195|1336196|12|130|1333|64|70.11|91.14|76.56|933.30|4899.85|4487.04|5833.15|391.99|0.00|4899.85|5291.84|412.81|
2450928|17414|8114|4652693|1899887|827|4605026|2|81|1333|72|27.99|29.95|29.35|43.13|2113.22|2015.28|2156.35|169.06|0.00|2113.22|2282.28|97.94|
2451412|72986|5448|1870239|1708159|4006|2966625|6|23|1333|60|73.31|82.84|77.04|347.93|4622.49|4398.60|4970.42|369.80|0.00|4622.49|4992.29|223.89|
2451131|47042|12793|9911522|1479048|2627|879554|12|225|1333|30|99.79|139.71|118.75|628.68|3562.50|2993.70|4191.18|285.00|0.00|3562.50|3847.50|568.80|
2451149|9571|4839|8525318|342599|1685|1308539|4|158|1334|31|55.96|66.59|60.60|185.79|1878.57|1734.76|2064.36|150.29|0.00|1878.57|2028.86|143.81|
2450997|5905|12744|5735382|610500|3824|2595027|2|135|1334|58|74.38|86.28|62.98|1351.16|3653.13|4314.04|5004.29|292.25|0.00|3653.13|3945.38|-660.91|
2451530|41009|17592|9311823|384133|855|2639884|2|181|1334|54|11.46|13.87|12.76|59.90|688.89|618.84|748.80|55.11|0.00|688.89|744.00|70.05|
2451407|20250|3184|2804284|1557781|6368|5354721|2|106|1334|49|27.02|28.10|20.51|371.77|1005.17|1323.98|1376.94|80.41|0.00|1005.17|1085.58|-318.81|
2451022|36485|17704|2017432|1773071|4933|1852652|8|78|1335|80|13.85|19.39|16.48|232.68|1318.52|1108.00|1551.20|105.48|0.00|1318.52|1424.00|210.52|
2450842|16308|7270|1400359|968291|4539|2848935|8|195|1335|56|30.99|46.18|36.02|568.88|2016.93|1735.44|2585.81|161.35|0.00|2016.93|2178.28|281.49|
