%!(EXTRA float64=11.247360000000299)2450871|79024|2450871|14415|1254507|5315|521891|14415|1254507|5315|521891|5|6842|4|2|568|33|188|%!f(int=41)|69.07|78.74|56.69|903.93|2324.40|2831.87|3228.33|185.95|0.00|116.22|2324.40|2510.35|2440.62|2626.57|
%!(EXTRA float64=-507.47110399999974)2451218|710|2451221|3744681|33122|1346|559128|3744681|33122|1346|559128|6|9953|6|4|14195|193|189|%!f(int=37)|22.47|29.21|28.63|21.62|1059.19|831.39|1080.81|84.74|105.92|52.96|953.27|1038.01|1006.23|1090.97|
%!(EXTRA float64=121.88177399999995)2450841|14224|2450849|2561679|746145|5484|1934761|2561679|746145|5484|1934761|3|1676|1|4|12103|58|189|%!f(int=46)|65.37|87.60|70.08|805.88|3223.53|3007.02|4029.41|257.88|0.00|161.18|3223.53|3481.41|3384.70|3642.58|
%!(EXTRA float64=216.5054399999999)2451189|3185|2451207|7531200|836577|2289|5972567|7531200|836577|2289|5972567|5|10452|13|4|2492|68|189|%!f(int=25)|68.70|75.57|63.48|302.28|1586.97|1717.50|1889.25|126.96|0.00|79.35|1586.97|1713.93|1666.32|1793.28|
%!(EXTRA float64=-130.52999999999975)2451026|58773|2451034|9731174|940996|4267|4030556|9731174|940996|4267|4030556|2|4164|3|2|11854|179|190|%!f(int=02)|45.08|66.27|51.03|30.48|102.05|90.16|132.54|8.16|0.00|5.10|102.05|110.22|107.15|115.32|
%!(EXTRA float64=11.892104000000003)2450961|24336|2450977|5469485|267974|2838|2166535|5469485|267974|2838|2166535|4|6454|15|4|4477|89|190|%!f(int=41)|21.28|21.71|16.06|231.38|658.55|872.48|889.93|52.68|0.00|32.93|658.55|711.23|691.48|744.16|
%!(EXTRA float64=-213.932096)2451302|7756|2451309|11141154|1211656|1783|1526676|11141154|1211656|1783|1526676|1|6009|13|1|14347|38|190|%!f(int=25)|54.25|77.03|64.71|308.14|1617.73|1356.25|1925.88|129.42|0.00|80.89|1617.73|1747.15|1698.62|1828.04|
%!(EXTRA float64=261.4849999999997)2451306|25347|2451316|5481368|440058|6877|2572468|5481368|440058|6877|2572468|6|10887|12|4|3864|87|191|%!f(int=37)|85.37|119.52|84.86|1282.43|3139.74|3158.69|4422.17|251.18|0.00|156.99|3139.74|3390.92|3296.72|3547.90|
%!(EXTRA float64=-18.952140000000327)2451182|40426|2451210|9841426|1407287|5232|3946822|9841426|1407287|5232|3946822|3|8094|4|1|11126|268|191|%!f(int=27)|65.71|85.42|82.01|92.26|2214.16|1774.17|2306.42|177.13|221.42|110.71|1992.75|2169.88|2103.46|2280.59|
%!(EXTRA float64=218.57774399999994)2451532|5922|2451533|11470453|1642755|3855|2906780|11470453|1642755|3855|2906780|1|5551|13|2|11534|121|191|%!f(int=45)|24.43|34.69|32.26|109.28|1451.80|1099.35|1561.08|116.14|0.00|72.59|1451.80|1567.95|1524.39|1640.54|
%!(EXTRA float64=352.45160999999985)2451379|1709|2451389|10718483|511100|1083|5195162|10718483|511100|1083|5195162|3|5242|20|5|9311|132|192|%!f(int=15)|40.40|58.58|55.07|52.72|825.98|606.00|878.70|66.08|0.00|41.30|825.98|892.06|867.28|933.36|
%!(EXTRA float64=219.97799999999995)2451284|7635|2451313|4946734|148773|7138|3889246|4946734|148773|7138|3889246|2|1123|4|2|12362|250|192|%!f(int=03)|40.72|57.42|45.93|34.45|137.80|122.16|172.25|11.02|0.00|6.89|137.80|148.82|144.69|155.71|
%!(EXTRA float64=15.636480000000006)2451525|32385|2451541|7450254|1369611|5601|5908390|7450254|1369611|5601|5908390|3|6134|12|4|12940|133|192|%!f(int=39)|17.40|18.27|16.81|57.00|655.53|678.60|712.53|52.44|0.00|32.78|655.53|707.97|688.30|740.75|
%!(EXTRA float64=-23.072399999999902)2451144|29634|2451163|6577287|817035|6461|3614718|6577287|817035|6461|3614718|2|9660|6|2|9455|32|193|%!f(int=06)|35.22|46.49|37.19|55.79|223.15|211.32|278.94|17.85|0.00|11.16|223.15|241.01|234.31|252.16|
%!(EXTRA float64=11.833920000000035)2451490|54091|2451490|7420182|1803250|2485|5819369|7420182|1803250|2485|5819369|2|2033|15|4|5140|225|193|%!f(int=33)|79.17|102.13|84.77|572.95|2797.32|2612.61|3370.27|223.79|0.00|139.87|2797.32|3021.11|2937.19|3160.97|
%!(EXTRA float64=184.71152699999993)2450884|84091|2450904|10299302|215789|5329|5110784|10299302|215789|5329|5110784|4|4930|15|4|8296|176|193|%!f(int=17)|70.39|97.84|87.08|182.96|1480.35|1196.63|1663.32|118.43|0.00|74.02|1480.35|1598.78|1554.37|1672.80|
%!(EXTRA float64=283.7209730000002)2451392|72809|2451400|2095120|108532|7138|3652090|2095120|108532|7138|3652090|1|8113|13|4|10324|141|194|%!f(int=07)|48.17|59.25|42.66|116.13|298.62|337.19|414.74|23.89|0.00|14.93|298.62|322.50|313.55|337.44|
%!(EXTRA float64=-38.57453600000002)2451212|48228|2451212|3821896|676482|2691|4513298|3821896|676482|2691|4513298|6|10236|4|2|2338|77|194|%!f(int=10)|74.79|100.22|93.20|70.15|932.03|747.90|1002.19|74.56|0.00|46.60|932.03|1006.60|978.63|1053.20|
%!(EXTRA float64=184.13297999999998)2451388|38963|2451401|10118692|1373876|4107|1771419|10118692|1373876|4107|1771419|6|5615|9|1|7160|143|194|%!f(int=48)|37.37|53.07|40.86|585.84|1961.30|1793.76|2547.14|156.90|196.13|98.06|1765.17|1922.07|1863.23|2020.14|
%!(EXTRA float64=-28.59253439999975)2451043|60661|2451045|1478991|1245729|54|1610718|1478991|1245729|54|1610718|6|9377|14|1|9171|171|195|%!f(int=13)|59.91|78.48|55.72|295.88|724.39|778.83|1020.27|57.95|0.00|36.22|724.39|782.34|760.61|818.56|
%!(EXTRA float64=-54.44021699999996)2451462|21732|2451474|5314766|613510|1515|5364600|5314766|613510|1515|5364600|6|6578|10|3|529|148|195|%!f(int=25)|45.77|67.74|50.80|423.37|1270.12|1144.25|1693.49|101.61|0.00|63.51|1270.12|1371.73|1333.62|1435.23|
%!(EXTRA float64=125.86750000000029)2450861|13868|2450883|6367875|364130|855|4254006|6367875|364130|855|4254006|6|9387|5|3|11699|155|195|%!f(int=40)|11.51|12.43|10.57|74.58|422.65|460.40|497.23|33.81|0.00|21.13|422.65|456.46|443.78|477.59|
%!(EXTRA float64=-37.75279999999992)2451297|6388|2451310|6002461|1424966|2001|5123328|6002461|1424966|2001|5123328|3|7821|18|4|15289|158|196|%!f(int=30)|58.35|58.93|57.17|53.04|1714.96|1750.50|1768.01|137.20|0.00|85.75|1714.96|1852.16|1800.71|1937.91|
%!(EXTRA float64=-35.53514999999993)2451427|73365|2451454|272304|170261|6587|3435639|272304|170261|6587|3435639|3|1000|6|1|10142|231|196|%!f(int=10)|60.84|72.40|71.68|7.24|716.76|608.40|724.00|57.34|0.00|35.84|716.76|774.10|752.59|809.93|
%!(EXTRA float64=108.35604000000001)2451250|30103|2451275|3932380|1122192|2304|2637602|3932380|1122192|2304|2637602|4|1089|14|3|11909|64|196|%!f(int=08)|81.68|81.68|79.23|19.60|633.84|653.44|653.44|50.71|0.00|31.69|633.84|684.54|665.53|716.24|
%!(EXTRA float64=-19.603200000000015)2451138|34630|2451159|10759822|186326|1854|5697253|10759822|186326|1854|5697253|5|11286|9|2|13495|191|197|%!f(int=08)|62.12|90.70|87.97|21.77|703.79|496.96|725.56|56.30|0.00|35.19|703.79|760.10|738.98|795.29|
%!(EXTRA float64=206.83475200000004)2451040|31510|2451040|1943059|638604|2725|810065|1943059|638604|2725|810065|2|3044|8|5|7594|38|197|%!f(int=18)|97.05|119.37|103.85|279.33|1869.36|1746.90|2148.69|149.55|0.00|93.47|1869.36|2018.91|1962.83|2112.37|
%!(EXTRA float64=122.45769000000018)2450994|17660|2451012|5721395|448540|1839|1621570|5721395|448540|1839|1621570|3|1714|18|3|7348|184|197|%!f(int=18)|70.33|82.29|60.89|385.10|1096.05|1265.94|1481.15|87.68|0.00|54.80|1096.05|1183.73|1150.85|1238.54|
%!(EXTRA float64=-169.8891480000002)2451191|70846|2451198|11500658|1442037|2204|3275736|11500658|1442037|2204|3275736|3|7111|13|1|2804|25|198|%!f(int=40)|35.28|47.63|45.72|76.20|1828.92|1411.20|1905.12|146.31|0.00|91.45|1828.92|1975.23|1920.36|2066.67|
%!(EXTRA float64=417.7152000000001)2451293|18457|2451302|2336447|608436|5519|2672361|2336447|608436|5519|2672361|4|8089|9|4|8317|51|198|%!f(int=50)|77.57|104.72|79.59|1256.63|3979.34|3878.50|5235.97|318.35|0.00|198.97|3979.34|4297.69|4178.31|4496.66|
%!(EXTRA float64=100.8410000000008)2450986|83052|2451013|9631911|514853|2|5498283|9631911|514853|2|5498283|4|1049|16|2|5449|277|198|%!f(int=03)|61.77|74.74|54.56|60.54|163.68|185.31|224.23|13.09|0.00|8.18|163.68|176.78|171.87|184.96|
%!(EXTRA float64=-21.625676999999996)2450997|59900|2450998|10410327|1919886|1771|1731810|10410327|1919886|1771|1731810|5|2662|14|1|3621|27|199|%!f(int=01)|20.71|27.13|21.16|5.97|21.16|20.71|27.13|1.69|0.00|1.06|21.16|22.85|22.22|23.91|
%!(EXTRA float64=0.4514780000000016)2451368|74493|2451370|6899290|1189408|289|2928448|6899290|1189408|289|2928448|5|11222|3|3|3170|132|199|%!f(int=44)|33.21|37.86|33.32|199.90|1465.92|1461.24|1665.81|117.27|0.00|73.30|1465.92|1583.19|1539.21|1656.49|
%!(EXTRA float64=4.675968000000239)2450837|38716|2450851|1799651|1329158|437|4479031|1799651|1329158|437|4479031|3|5841|12|5|12162|8|199|%!f(int=22)|37.83|38.96|37.41|34.29|822.94|832.26|857.23|65.84|0.00|41.15|822.94|888.77|864.09|929.92|
%!(EXTRA float64=-9.321312000000034)2451324|59583|2451339|4460434|867045|1336|1953558|4460434|867045|1336|1953558|3|7105|17|1|6184|170|200|%!f(int=49)|74.81|99.50|75.62|1170.09|3705.28|3665.69|4875.37|296.42|0.00|185.26|3705.28|4001.70|3890.54|4186.97|
%!(EXTRA float64=39.58945200000062)2451353|63248|2451372|1168102|1294771|4194|1081312|1168102|1294771|4194|1081312|3|10033|20|4|6440|212|200|%!f(int=39)|39.52|45.84|35.30|411.21|1376.67|1541.28|1787.88|110.13|0.00|68.83|1376.67|1486.80|1445.50|1555.64|
%!(EXTRA float64=-164.60870400000022)2451239|83058|2451264|997926|834549|1589|859977|997926|834549|1589|859977|3|9892|4|5|13865|158|200|%!f(int=26)|80.83|99.42|70.59|749.63|1835.31|2101.58|2584.94|146.82|183.53|91.77|1651.78|1798.60|1743.54|1890.37|
%!(EXTRA float64=-449.80116740000017)2451195|29003|2451206|2208285|1521533|6219|4811304|2208285|1521533|6219|4811304|5|2894|18|3|13992|55|201|%!f(int=17)|4.61|6.32|5.43|15.03|92.34|78.37|107.37|7.39|0.00|4.62|92.34|99.72|96.95|104.34|
%!(EXTRA float64=13.965533999999991)2451074|22010|2451096|331297|1336249|5630|5942157|331297|1336249|5630|5942157|2|3449|19|1|3241|98|201|%!f(int=34)|64.29|88.08|76.63|389.30|2605.33|2185.86|2994.63|208.43|0.00|130.27|2605.33|2813.75|2735.59|2944.02|
%!(EXTRA float64=419.4665340000006)2450932|7976|2450942|3050144|990091|1381|5088857|3050144|990091|1381|5088857|1|5119|11|5|6177|285|201|%!f(int=02)|64.16|85.33|76.80|17.07|153.60|128.32|170.67|12.29|0.00|7.68|153.60|165.89|161.28|173.57|
%!(EXTRA float64=25.27904000000001)2451251|56349|2451273|8803721|1076523|867|736169|8803721|1076523|867|736169|4|10579|10|2|9376|165|202|%!f(int=48)|71.94|88.49|74.33|679.57|3567.76|3453.12|4247.34|285.42|0.00|178.39|3567.76|3853.18|3746.15|4031.57|
%!(EXTRA float64=114.64358399999992)2450978|27990|2450979|11758136|1752322|7070|3938922|11758136|1752322|7070|3938922|5|2470|3|2|3011|63|202|%!f(int=38)|27.71|38.24|36.71|58.12|1394.99|1052.98|1453.11|111.60|0.00|69.75|1394.99|1506.59|1464.74|1576.34|
%!(EXTRA float64=342.0079039999998)2451191|80795|2451199|540031|592845|1880|3674872|540031|592845|1880|3674872|5|538|1|5|15169|228|202|%!f(int=42)|92.70|97.34|69.11|1185.54|2902.53|3893.40|4088.07|232.20|290.25|145.13|2612.28|2844.48|2757.40|2989.61|
%!(EXTRA float64=-1281.12327)2451188|45997|2451213|1416297|1631311|5397|5608192|1416297|1631311|5397|5608192|6|708|20|4|11151|103|203|%!f(int=30)|73.12|85.55|74.43|333.65|2232.87|2193.60|2566.51|178.63|223.29|111.64|2009.58|2188.21|2121.22|2299.85|
%!(EXTRA float64=-184.02110400000038)2451176|28085|2451200|10295838|1201410|5269|3641758|10295838|1201410|5269|3641758|5|6470|14|3|9722|276|203|%!f(int=14)|3.03|3.97|3.06|12.78|42.79|42.42|55.57|3.42|4.28|2.14|38.51|41.93|40.65|44.07|
%!(EXTRA float64=-3.9098513999999867)2450918|49450|2450932|7142685|339517|6586|3812273|7142685|339517|6586|3812273|4|773|8|1|8516|121|203|%!f(int=24)|62.33|71.06|60.40|255.80|1449.55|1495.92|1705.35|115.96|0.00|72.48|1449.55|1565.51|1522.02|1637.99|
%!(EXTRA float64=-46.3735200000001)2451100|64109|2451114|2864332|1248364|1701|3019618|2864332|1248364|1701|3019618|2|4834|10|4|11544|51|204|%!f(int=10)|32.55|37.43|27.33|101.07|273.26|325.50|374.32|21.86|0.00|13.66|273.26|295.12|286.92|308.78|
%!(EXTRA float64=-52.242750000000115)2451338|28382|2451342|8230413|196680|1406|572744|8230413|196680|1406|572744|1|86|11|2|15135|209|204|%!f(int=40)|44.60|55.30|45.90|376.07|1836.09|1784.00|2212.16|146.89|0.00|91.80|1836.09|1982.98|1927.90|2074.78|
%!(EXTRA float64=52.0927999999999)2451167|58151|2451195|1516865|1441372|2764|2776791|1516865|1441372|2764|2776791|1|5463|20|3|12146|85|204|%!f(int=03)|30.05|33.06|28.43|13.88|85.28|90.15|99.17|6.82|0.00|4.26|85.28|92.10|89.55|96.37|
%!(EXTRA float64=-4.868099999999984)2451089|67098|2451118|8810517|1720070|326|4277081|8810517|1720070|326|4277081|6|9825|10|2|15408|162|205|%!f(int=24)|85.92|120.29|97.43|548.51|2338.40|2062.08|2886.91|187.07|0.00|116.92|2338.40|2525.47|2455.32|2642.39|
%!(EXTRA float64=276.3187200000002)2451117|68434|2451124|6431310|109353|4250|2786425|6431310|109353|4250|2786425|5|574|10|3|6952|41|205|%!f(int=18)|54.67|77.63|75.30|41.92|1355.44|984.06|1397.37|108.44|0.00|67.77|1355.44|1463.88|1423.22|1531.65|
%!(EXTRA float64=371.38424399999997)2451485|48952|2451510|3875467|147123|1647|2524615|3875467|147123|1647|2524615|3|957|9|5|16941|199|205|%!f(int=47)|47.80|54.01|38.35|736.21|1802.45|2246.60|2538.66|144.20|0.00|90.12|1802.45|1946.64|1892.57|2036.77|
%!(EXTRA float64=-444.1528200000005)2451087|78158|2451109|2499920|1862853|7117|4861444|2499920|1862853|7117|4861444|1|8399|1|3|4621|250|206|%!f(int=38)|30.52|41.51|30.72|410.09|1167.18|1159.76|1577.27|93.37|0.00|58.36|1167.18|1260.56|1225.54|1318.92|
%!(EXTRA float64=7.4224639999997635)2451077|13973|2451079|4891025|307865|6099|5476468|4891025|307865|6099|5476468|3|7093|9|3|7760|28|206|%!f(int=49)|73.25|82.04|65.63|803.99|3215.97|3589.25|4019.96|257.28|0.00|160.80|3215.97|3473.25|3376.77|3634.04|
%!(EXTRA float64=-373.2819999999997)2451077|74795|2451093|962424|666698|3776|3932673|962424|666698|3776|3932673|2|3554|14|4|6891|199|206|%!f(int=36)|36.45|47.02|39.97|253.91|1438.83|1312.20|1692.74|115.11|0.00|71.94|1438.83|1553.93|1510.77|1625.87|
%!(EXTRA float64=126.6273000000001)2451396|34966|2451397|468843|1679647|816|5905771|468843|1679647|816|5905771|6|2067|13|5|3766|189|207|%!f(int=50)|89.63|133.55|121.53|600.97|6076.47|4481.50|6677.43|486.12|0.00|303.82|6076.47|6562.58|6380.29|6866.41|
%!(EXTRA float64=1594.9658500000005)2451169|44703|2451185|4065408|591361|3365|1159424|4065408|591361|3365|1159424|6|6825|9|5|11467|196|207|%!f(int=18)|19.76|21.74|21.74|0.00|391.25|355.68|391.25|31.30|0.00|19.56|391.25|422.55|410.81|442.11|
%!(EXTRA float64=35.56800000000004)2451401|10384|2451408|11479243|1470101|5225|2512525|11479243|1470101|5225|2512525|4|5|16|3|12960|29|207|%!f(int=22)|76.23|94.53|93.58|20.80|2058.76|1677.06|2079.55|164.70|0.00|102.94|2058.76|2223.46|2161.70|2326.40|
%!(EXTRA float64=381.69885599999975)2451096|73972|2451103|8490583|1678791|6981|5766557|8490583|1678791|6981|5766557|3|2426|13|1|17174|60|208|%!f(int=26)|65.80|87.51|87.51|0.00|2275.36|1710.80|2275.36|182.03|0.00|113.77|2275.36|2457.39|2389.13|2571.16|
%!(EXTRA float64=564.5640000000001)2451146|43578|2451160|9143432|1232867|5222|5557684|9143432|1232867|5222|5557684|4|7480|10|5|12209|100|208|%!f(int=48)|67.83|99.71|75.78|1148.66|3637.42|3255.84|4786.08|290.99|0.00|181.87|3637.42|3928.42|3819.30|4110.29|
%!(EXTRA float64=381.5844479999996)2451304|11300|2451307|1884805|1682910|3544|5512630|1884805|1682910|3544|5512630|2|4099|18|3|3330|86|208|%!f(int=10)|13.28|15.80|12.96|28.45|129.59|132.80|158.03|10.37|0.00|6.48|129.59|139.95|136.07|146.43|
%!(EXTRA float64=-3.2137599999999793)2451531|1577|2451535|4521828|391227|1848|3657679|4521828|391227|1848|3657679|3|3246|12|3|13678|186|209|%!f(int=30)|19.42|25.25|18.43|204.49|552.89|582.60|757.38|44.23|0.00|27.64|552.89|597.12|580.53|624.76|
%!(EXTRA float64=-29.712599999999952)2451317|13922|2451323|2174085|1562795|4192|4219216|2174085|1562795|4192|4219216|4|1669|5|2|1320|262|209|%!f(int=04)|55.91|76.60|56.68|79.66|226.73|223.64|306.39|18.14|0.00|11.34|226.73|244.86|238.06|256.20|
%!(EXTRA float64=3.0862319999999954)2451198|59790|2451208|2060537|161413|1894|1735533|2060537|161413|1894|1735533|3|11681|9|3|7676|145|209|%!f(int=43)|55.49|56.60|49.24|316.39|2117.40|2386.07|2433.79|169.39|0.00|105.87|2117.40|2286.79|2223.27|2392.66|
%!(EXTRA float64=-268.6714820000002)2450858|18557|2450868|8238060|770446|3454|5510317|8238060|770446|3454|5510317|5|4816|10|4|10872|278|210|%!f(int=16)|36.59|41.71|37.54|66.74|600.66|585.44|667.40|48.05|60.07|30.03|540.60|588.65|570.63|618.68|
%!(EXTRA float64=-44.844703999999865)2451256|17328|2451267|9082079|165168|3719|1424930|9082079|165168|3719|1424930|6|267|9|2|3063|173|210|%!f(int=23)|66.45|69.11|64.96|95.37|1494.11|1528.35|1589.48|119.53|0.00|74.71|1494.11|1613.64|1568.82|1688.35|
%!(EXTRA float64=-34.235040000000026)2451448|51181|2451456|4635793|210628|161|1028637|4635793|210628|161|1028637|2|7155|17|2|15034|19|210|%!f(int=27)|92.57|104.60|97.28|197.70|2626.61|2499.39|2824.31|210.13|0.00|131.33|2626.61|2836.74|2757.94|2968.07|
%!(EXTRA float64=127.21895099999983)2451385|6149|2451387|8324870|1688042|6948|4060433|8324870|1688042|6948|4060433|3|5036|8|2|14434|289|211|%!f(int=37)|89.55|93.13|81.02|447.96|2997.92|3313.35|3445.88|239.83|0.00|149.90|2997.92|3237.75|3147.82|3387.65|
%!(EXTRA float64=-315.4309199999998)2450898|9966|2450921|2677538|53151|6321|2743209|2677538|53151|6321|2743209|6|5605|2|5|14839|62|211|%!f(int=03)|1.60|1.89|1.47|1.25|4.42|4.80|5.66|0.35|0.00|0.22|4.42|4.77|4.64|4.99|
%!(EXTRA float64=-0.3820800000000011)2451371|61212|2451386|9292605|1645147|5546|2546863|9292605|1645147|5546|2546863|4|8060|18|4|17461|56|211|%!f(int=13)|75.48|92.84|81.70|144.83|1062.09|981.24|1206.93|84.97|0.00|53.10|1062.09|1147.06|1115.20|1200.17|
%!(EXTRA float64=80.85417600000005)2451444|37654|2451462|5916294|1814663|2216|2942708|5916294|1814663|2216|2942708|2|5752|7|3|15498|154|212|%!f(int=26)|67.21|81.32|78.88|63.43|2050.99|1747.46|2114.43|164.08|0.00|102.55|2050.99|2215.07|2153.54|2317.62|
%!(EXTRA float64=303.5338019999997)2451196|64164|2451212|10465751|1458901|1775|4427399|10465751|1458901|1775|4427399|1|8921|17|5|9658|92|212|%!f(int=13)|82.77|122.50|90.65|414.05|1178.45|1076.01|1592.49|94.28|0.00|58.92|1178.45|1272.72|1237.37|1331.64|
%!(EXTRA float64=102.43615199999977)2450875|64797|2450890|8776116|25284|240|3556836|8776116|25284|240|3556836|1|2796|6|1|9635|266|212|%!f(int=36)|29.35|35.51|33.03|89.49|1188.99|1056.60|1278.49|95.12|0.00|59.45|1188.99|1284.11|1248.44|1343.56|
%!(EXTRA float64=132.39197999999988)2451141|38327|2451154|4459006|1486503|1950|3588760|4459006|1486503|1950|3588760|4|968|13|1|9317|237|213|%!f(int=48)|46.74|66.37|55.09|541.59|2644.21|2243.52|3185.80|211.54|0.00|132.21|2644.21|2855.75|2776.42|2987.96|
%!(EXTRA float64=400.69267200000013)2451225|27620|2451228|4823353|84608|7124|2972807|4823353|84608|7124|2972807|1|6365|19|4|9854|192|213|%!f(int=40)|97.99|98.97|96.99|79.18|3879.62|3919.60|3958.80|310.37|0.00|193.98|3879.62|4189.99|4073.60|4383.97|
%!(EXTRA float64=-39.97992000000022)2451114|47247|2451114|11398922|1282255|5051|994168|11398922|1282255|5051|994168|6|4593|2|5|13150|175|213|%!f(int=35)|36.76|48.89|47.91|34.22|1676.95|1286.60|1711.18|134.16|0.00|83.85|1676.95|1811.11|1760.80|1894.96|
%!(EXTRA float64=390.35443999999984)2451516|45691|2451518|6428474|81319|1382|1218996|6428474|81319|1382|1218996|4|4959|10|4|9591|293|214|%!f(int=10)|24.75|30.44|22.22|82.19|222.23|247.50|304.43|17.78|0.00|11.11|222.23|240.01|233.34|251.12|
%!(EXTRA float64=-25.269749999999988)2451154|58061|2451165|1715654|271400|2788|1683998|1715654|271400|2788|1683998|2|8828|3|1|12806|149|214|%!f(int=07)|30.76|43.99|38.71|36.95|270.96|215.32|307.91|21.68|0.00|13.55|270.96|292.64|284.51|306.18|
%!(EXTRA float64=55.63868799999997)2451222|20314|2451249|3326496|1916024|3010|2645488|3326496|1916024|3010|2645488|4|6692|17|4|8279|191|214|%!f(int=28)|40.78|52.61|39.45|368.24|1104.73|1141.84|1472.97|88.38|0.00|55.24|1104.73|1193.11|1159.97|1248.35|
%!(EXTRA float64=-37.10980000000018)2450993|28511|2451001|9393266|1177874|6527|3692519|9393266|1177874|6527|3692519|5|1743|4|1|6598|168|215|%!f(int=32)|33.52|48.94|37.68|360.19|1205.86|1072.64|1566.05|96.47|0.00|60.29|1205.86|1302.33|1266.15|1362.62|
%!(EXTRA float64=133.22188800000004)2451333|82799|2451355|8458879|1302516|5174|1107771|8458879|1302516|5174|1107771|5|8658|16|5|15107|91|215|%!f(int=45)|30.79|42.18|32.06|455.57|1442.63|1385.55|1898.20|115.41|0.00|72.13|1442.63|1558.05|1514.77|1630.18|
%!(EXTRA float64=57.08466000000021)2450928|28017|2450936|9327904|1246435|6928|633036|9327904|1246435|6928|633036|6|9754|20|2|16812|243|215|%!f(int=35)|70.36|99.91|90.92|314.72|3182.17|2462.60|3496.89|254.57|0.00|159.11|3182.17|3436.75|3341.28|3595.85|
%!(EXTRA float64=719.5717199999999)2451543|18419|2451572|8245450|385675|6967|1299379|8245450|385675|6967|1299379|3|599|13|2|8351|266|216|%!f(int=34)|4.08|4.24|3.18|36.07|108.20|138.72|144.27|8.66|0.00|5.41|108.20|116.86|113.61|122.27|
%!(EXTRA float64=-30.5184)2451269|14221|2451295|5166117|880108|2898|5256664|5166117|880108|2898|5256664|5|11691|17|4|8315|128|216|%!f(int=26)|20.81|23.10|17.79|138.13|462.44|541.06|600.58|37.00|46.24|23.12|416.20|453.20|439.32|476.32|
%!(EXTRA float64=-124.86041619999992)2450874|21809|2450888|5402095|856024|756|5355787|5402095|856024|756|5355787|3|5424|5|3|11764|265|216|%!f(int=16)|80.63|105.63|82.39|371.80|1318.20|1290.08|1690.00|105.46|0.00|65.91|1318.20|1423.66|1384.11|1489.57|
%!(EXTRA float64=28.123743999999988)2451462|63070|2451472|5472615|152564|435|5026362|5472615|152564|435|5026362|3|10060|17|3|12519|135|217|%!f(int=08)|72.35|104.18|101.06|25.00|808.47|578.80|833.47|64.68|80.85|40.42|727.62|792.30|768.04|832.72|
%!(EXTRA float64=148.82105599999988)2451193|6574|2451212|8086758|1723026|1572|3598851|8086758|1723026|1572|3598851|5|2226|2|5|378|261|217|%!f(int=31)|99.35|136.11|118.42|548.52|3670.87|3079.85|4219.39|293.67|0.00|183.54|3670.87|3964.54|3854.42|4148.09|
%!(EXTRA float64=591.0232149999997)2451262|29947|2451267|10504898|1448649|5028|5742463|10504898|1448649|5028|5742463|1|3221|13|1|797|270|217|%!f(int=32)|11.01|11.89|8.92|95.13|285.38|352.32|380.51|22.83|0.00|14.27|285.38|308.21|299.65|322.48|
%!(EXTRA float64=-66.94079999999997)2451207|80103|2451219|10442914|65424|5848|404454|10442914|65424|5848|404454|1|6651|18|2|4623|153|218|%!f(int=33)|26.89|37.38|29.53|259.02|974.42|887.37|1233.44|77.95|97.44|48.72|876.98|954.93|925.70|1003.65|
%!(EXTRA float64=-10.391102699999806)2451014|61184|2451031|3479294|1577631|1071|4101849|3479294|1577631|1071|4101849|3|4277|3|3|15391|147|218|%!f(int=08)|52.58|76.77|54.50|178.10|436.04|420.64|614.13|34.88|0.00|21.80|436.04|470.92|457.84|492.72|
%!(EXTRA float64=15.395423999999934)2450993|61488|2451022|9297956|53395|7140|1658702|9297956|53395|7140|1658702|1|529|12|3|5586|123|218|%!f(int=34)|42.43|54.73|50.90|130.27|1730.71|1442.62|1860.98|138.46|0.00|86.54|1730.71|1869.17|1817.25|1955.70|
%!(EXTRA float64=288.09121400000004)2451214|25300|2451242|4417048|1662311|5833|2517200|4417048|1662311|5833|2517200|3|1956|11|3|3964|165|219|%!f(int=14)|87.61|124.41|102.01|313.50|1428.18|1226.54|1741.69|114.25|0.00|71.41|1428.18|1542.44|1499.59|1613.85|
%!(EXTRA float64=201.64317600000004)2451000|8579|2451022|8539974|725314|4245|83414|8539974|725314|4245|83414|3|8320|3|4|5271|296|219|%!f(int=49)|28.60|36.89|35.79|54.23|1753.57|1401.40|1807.81|140.29|0.00|87.68|1753.57|1893.86|1841.25|1981.54|
%!(EXTRA float64=352.17182000000025)2450912|63052|2450928|4765369|385032|6387|5439196|4765369|385032|6387|5439196|5|8960|16|4|7847|115|219|%!f(int=01)|49.23|71.88|67.56|4.31|67.56|49.23|71.88|5.41|0.00|3.38|67.56|72.97|70.94|76.35|
%!(EXTRA float64=18.333251999999995)2451194|7371|2451206|9136668|330491|3901|3927651|9136668|330491|3901|3927651|3|2552|18|2|11227|120|220|%!f(int=15)|79.93|115.90|105.47|156.46|1582.01|1198.95|1738.48|126.56|0.00|79.10|1582.01|1708.58|1661.12|1787.68|
%!(EXTRA float64=383.06452500000023)2450971|9821|2450978|9529272|1272338|1250|99917|9529272|1272338|1250|99917|1|2978|13|3|12629|119|220|%!f(int=12)|52.64|66.85|53.48|160.45|641.79|631.68|802.23|51.34|64.18|32.09|577.61|628.95|609.70|661.04|
