2451457|14891|4248|10777854|856108|3370|3308236|10777854|856108|3370|3308236|22|32|85|8|14.38|1.15|15.53|12.00|1.44|11.50|1.44|1.44|12.00|
2451366|19726|1323|1080541|1326107|6597|2822632|1080541|1326107|6597|2822632|19|12|85|1|15.15|1.21|16.36|12.00|1.52|12.12|1.52|1.52|12.00|
2450978|83869|6477|9315761|572979|4490|4981597|9315761|572979|4490|4981597|36|20|86|2|25.64|2.05|27.69|12.00|2.56|20.51|2.56|2.56|12.00|
2450987|39985|16073|3511622|1543424|5620|2952818|3511622|1543424|5620|2952818|32|11|86|5|44.63|3.57|48.20|12.00|4.46|35.70|4.46|4.46|12.00|
2451494|73221|14096|5986365|1368772|2247|3766376|5986365|1368772|2247|3766376|30|4|87|7|35.89|2.87|38.76|12.00|3.59|28.71|3.59|3.59|12.00|
2451085|904|4287|9778743|1296149|2886|4116467|9778743|1296149|2886|4116467|54|29|87|10|44.94|3.60|48.54|12.00|4.49|35.95|4.49|4.49|12.00|
2450955|42737|2018|9568555|1799275|6350|967757|9568555|1799275|6350|967757|57|5|88|3|81.83|6.55|88.38|12.00|8.18|65.46|8.18|8.18|12.00|
2450885|55926|15253|1677091|103317|6333|3893442|1677091|103317|6333|3893442|57|7|88|3|63.70|5.10|68.80|12.00|6.37|50.96|6.37|6.37|12.00|
2450987|37600|15556|6488553|905674|3933|2483845|6488553|905674|3933|2483845|19|16|89|8|58.87|4.71|63.58|12.00|5.89|47.10|5.89|5.89|12.00|
2451176|43865|2964|1514584|480698|6864|1461847|1514584|480698|6864|1461847|4|20|89|5|71.82|5.75|77.57|12.00|7.18|57.46|7.18|7.18|12.00|
2451365|38209|5387|1604767|1191199|6887|4726212|1604767|1191199|6887|4726212|45|15|90|3|52.59|4.21|56.80|12.00|5.26|42.07|5.26|5.26|12.00|
2451390|72031|1125|5644217|1079113|523|3458687|5644217|1079113|523|3458687|12|28|90|8|65.57|5.25|70.82|12.00|6.56|52.46|6.56|6.56|12.00|
2451149|11125|2180|7763583|556289|6257|5363425|7763583|556289|6257|5363425|24|19|91|3|90.85|7.27|98.12|12.00|9.08|72.68|9.08|9.08|12.00|
2450971|16935|1037|7944704|650785|6761|1705536|7944704|650785|6761|1705536|51|4|91|4|23.18|1.85|25.03|12.00|2.32|18.54|2.32|2.32|12.00|
2451425|76124|10407|10659908|1312078|5931|381902|10659908|1312078|5931|381902|42|20|92|6|94.21|7.54|101.75|12.00|9.42|75.37|9.42|9.42|12.00|
2451161|69079|11842|7222366|131937|927|1914128|7222366|131937|927|1914128|5|13|92|6|79.95|6.40|86.35|12.00|8.00|63.96|8.00|8.00|12.00|
2451019|74540|356|7287808|927221|4477|4005517|7287808|927221|4477|4005517|28|8|93|7|7.65|0.61|8.26|12.00|0.77|6.12|0.77|0.77|12.00|
2451464|64718|11305|10380855|639589|547|3925731|10380855|639589|547|3925731|39|5|93|3|47.88|3.83|51.71|12.00|4.79|38.30|4.79|4.79|12.00|
2451159|4214|4858|6881965|278281|5958|3733427|6881965|278281|5958|3733427|40|10|94|7|87.19|6.98|94.17|12.00|8.72|69.75|8.72|8.72|12.00|
2450941|66490|1438|515050|1191931|2442|3126279|515050|1191931|2442|3126279|36|25|94|5|92.37|7.39|99.76|12.00|9.24|73.90|9.24|9.24|12.00|
2450841|32560|10390|2302926|1306973|3038|2483225|2302926|1306973|3038|2483225|32|33|95|9|94.12|7.53|101.65|12.00|9.41|75.30|9.41|9.41|12.00|
2451534|15432|12653|8763038|998138|64|2231779|8763038|998138|64|2231779|58|16|95|3|94.54|7.56|102.10|12.00|9.45|75.63|9.45|9.45|12.00|
2451437|10581|4252|4670487|1116821|4667|4611742|4670487|1116821|4667|4611742|18|18|96|2|15.95|1.28|17.23|12.00|1.59|12.76|1.59|1.59|12.00|
2451520|80703|4379|8314093|1581584|1163|4723635|8314093|1581584|1163|4723635|7|8|96|8|12.78|1.02|13.80|12.00|1.28|10.22|1.28|1.28|12.00|
2451380|53143|13533|3099474|1131350|4259|118356|3099474|1131350|4259|118356|6|12|97|1|97.40|7.79|105.19|12.00|9.74|77.92|9.74|9.74|12.00|
2451438|58199|7465|8712960|35946|6933|5242224|8712960|35946|6933|5242224|15|15|97|10|22.77|1.82|24.59|12.00|2.28|18.22|2.28|2.28|12.00|
2451060|46665|16367|11482114|1007806|4981|1002953|11482114|1007806|4981|1002953|43|14|98|4|6.70|0.54|7.24|12.00|0.67|5.36|0.67|0.67|12.00|
2450816|62278|4352|5415352|1612704|3875|3898883|5415352|1612704|3875|3898883|5|35|98|3|94.72|7.58|102.30|12.00|9.47|75.78|9.47|9.47|12.00|
2451205|85951|17630|2067502|1525915|1218|84574|2067502|1525915|1218|84574|26|3|99|8|99.67|7.97|107.64|12.00|9.97|79.74|9.97|9.97|12.00|
2451211|45539|12771|6666800|318876|4572|3741522|6666800|318876|4572|3741522|33|29|99|5|8.53|0.68|9.21|12.00|0.85|6.82|0.85|0.85|12.00|
2451340|46947|5462|8330881|5123|1013|4196583|8330881|5123|1013|4196583|9|32|100|4|75.43|6.03|81.46|12.00|7.54|60.34|7.54|7.54|12.00|
2450987|67306|1088|730063|365956|5437|4933247|730063|365956|5437|4933247|27|33|100|4|73.34|5.87|79.21|12.00|7.33|58.67|7.33|7.33|12.00|
2450882|63534|3097|9685980|1448654|576|4470948|9685980|1448654|576|4470948|25|2|101|9|24.88|1.99|26.87|12.00|2.49|19.90|2.49|2.49|12.00|
2451025|35190|12098|9226708|331969|159|5109896|9226708|331969|159|5109896|14|32|101|8|94.10|7.53|101.63|12.00|9.41|75.28|9.41|9.41|12.00|
2451217|84990|11879|10551195|1704637|294|4733717|10551195|1704637|294|4733717|27|26|102|3|73.94|5.92|79.86|12.00|7.39|59.15|7.39|7.39|12.00|
2450841|23517|9065|8080799|186501|687|4500010|8080799|186501|687|4500010|55|35|102|2|97.21|7.78|104.99|12.00|9.72|77.77|9.72|9.72|12.00|
2450848|24318|17641|6171241|47086|3092|3755342|6171241|47086|3092|3755342|41|22|103|2|84.40|6.75|91.15|12.00|8.44|67.52|8.44|8.44|12.00|
2450978|9187|12732|8738030|624624|6925|5083951|8738030|624624|6925|5083951|54|28|103|3|41.18|3.29|44.47|12.00|4.12|32.94|4.12|4.12|12.00|
2451522|67798|8764|5511372|1073322|214|3430789|5511372|1073322|214|3430789|51|15|104|5|39.36|3.15|42.51|12.00|3.94|31.49|3.94|3.94|12.00|
2451521|74394|8296|10228691|533200|2871|676986|10228691|533200|2871|676986|39|16|104|4|64.31|5.14|69.45|12.00|6.43|51.45|6.43|6.43|12.00|
2451234|39487|1905|11148092|54159|4614|5134865|11148092|54159|4614|5134865|1|9|105|8|36.74|2.94|39.68|12.00|3.67|29.39|3.67|3.67|12.00|
2450830|36353|11791|6945846|1720907|5888|5279466|6945846|1720907|5888|5279466|27|10|105|6|22.42|1.79|24.21|12.00|2.24|17.94|2.24|2.24|12.00|
2451019|11272|16464|2043910|1223724|2391|1316970|2043910|1223724|2391|1316970|2|10|106|1|62.67|5.01|67.68|12.00|6.27|50.14|6.27|6.27|12.00|
2451518|8783|5545|11855381|115354|6790|5715579|11855381|115354|6790|5715579|60|22|106|10|0.44|0.04|0.48|12.00|0.04|0.35|0.04|0.04|12.00|
2451153|62134|3462|4398256|644211|1195|1988251|4398256|644211|1195|1988251|4|8|107|7|88.32|7.07|95.39|12.00|8.83|70.66|8.83|8.83|12.00|
2451131|48231|15284|6009746|1914596|1844|731416|6009746|1914596|1844|731416|14|14|107|1|76.60|6.13|82.73|12.00|7.66|61.28|7.66|7.66|12.00|
2451528|62824|2923|11466969|1524634|6583|4852000|11466969|1524634|6583|4852000|3|15|108|8|60.42|4.83|65.25|12.00|6.04|48.34|6.04|6.04|12.00|
2450836|75155|14567|10023909|69207|6258|2374911|10023909|69207|6258|2374911|18|34|108|8|38.06|3.04|41.10|12.00|3.81|30.45|3.81|3.81|12.00|
2451008|51441|2703|3263245|1159104|1834|3489185|3263245|1159104|1834|3489185|25|27|109|8|32.60|2.61|35.21|12.00|3.26|26.08|3.26|3.26|12.00|
2451494|69802|17572|8471081|1651199|3928|382504|8471081|1651199|3928|382504|34|4|109|2|48.53|3.88|52.41|12.00|4.85|38.82|4.85|4.85|12.00|
2451071|19567|8907|9102841|1920707|4261|1565833|9102841|1920707|4261|1565833|45|30|110|4|21.70|1.74|23.44|12.00|2.17|17.36|2.17|2.17|12.00|
2451332|23757|17554|3489547|521315|4338|597808|3489547|521315|4338|597808|42|33|110|3|8.28|0.66|8.94|12.00|0.83|6.62|0.83|0.83|12.00|
2451242|75581|4560|5644993|60582|5808|3074477|5644993|60582|5808|3074477|26|28|111|3|49.37|3.95|53.32|12.00|4.94|39.50|4.94|4.94|12.00|
2451352|13371|16025|4924448|1657256|2078|4170039|4924448|1657256|2078|4170039|34|2|111|5|46.77|3.74|50.51|12.00|4.68|37.42|4.68|4.68|12.00|
2451424|3935|5148|2987026|652056|6825|980285|2987026|652056|6825|980285|35|7|112|8|86.56|6.92|93.48|12.00|8.66|69.25|8.66|8.66|12.00|
2450890|32030|13476|7626305|1834030|4494|2550192|7626305|1834030|4494|2550192|36|27|112|4|35.35|2.83|38.18|12.00|3.54|28.28|3.54|3.54|12.00|
2451030|12252|12068|3481163|166921|5968|3609449|3481163|166921|5968|3609449|20|4|113|7|51.36|4.11|55.47|12.00|5.14|41.09|5.14|5.14|12.00|
2451454|71847|1949|10846046|741776|2397|4152275|10846046|741776|2397|4152275|28|16|113|5|42.11|3.37|45.48|12.00|4.21|33.69|4.21|4.21|12.00|
2451347|62823|9310|918544|19568|7095|356561|918544|19568|7095|356561|60|1|114|4|14.41|1.15|15.56|12.00|1.44|11.53|1.44|1.44|12.00|
2451078|57658|5685|5670315|1003813|6132|1072278|5670315|1003813|6132|1072278|22|27|114|5|66.03|5.28|71.31|12.00|6.60|52.82|6.60|6.60|12.00|
2451127|66339|8143|2766743|45848|5990|1572176|2766743|45848|5990|1572176|49|35|115|7|82.16|6.57|88.73|12.00|8.22|65.73|8.22|8.22|12.00|
2450975|74534|5998|4449830|160511|2128|4067414|4449830|160511|2128|4067414|44|19|115|10|99.64|7.97|107.61|12.00|9.96|79.71|9.96|9.96|12.00|
2451139|5812|11346|2981603|593203|5417|2751469|2981603|593203|5417|2751469|48|25|116|6|43.46|3.48|46.94|12.00|4.35|34.77|4.35|4.35|12.00|
2451501|70942|16826|9925815|966297|976|2086949|9925815|966297|976|2086949|37|18|116|6|8.40|0.67|9.07|12.00|0.84|6.72|0.84|0.84|12.00|
2451410|43777|12211|9546289|176349|4835|4969636|9546289|176349|4835|4969636|29|9|117|4|45.29|3.62|48.91|12.00|4.53|36.23|4.53|4.53|12.00|
2451414|18074|3508|1430376|1447052|3368|1314000|1430376|1447052|3368|1314000|45|19|117|1|6.99|0.56|7.55|12.00|0.70|5.59|0.70|0.70|12.00|
2451431|5905|482|1520671|626143|1176|142108|1520671|626143|1176|142108|11|22|118|7|19.77|1.58|21.35|12.00|1.98|15.82|1.98|1.98|12.00|
2451278|76819|11590|9013516|1650302|2156|4658083|9013516|1650302|2156|4658083|9|3|118|7|98.59|7.89|106.48|12.00|9.86|78.87|9.86|9.86|12.00|
2451455|21618|249|7490477|17816|5676|1206342|7490477|17816|5676|1206342|1|28|119|8|1.88|0.15|2.03|12.00|0.19|1.50|0.19|0.19|12.00|
2451001|58125|4932|11863720|1086658|192|4600737|11863720|1086658|192|4600737|59|34|119|10|59.66|4.77|64.43|12.00|5.97|47.73|5.97|5.97|12.00|
2450984|78318|3994|1408076|731610|6832|348601|1408076|731610|6832|348601|28|28|120|8|11.37|0.91|12.28|12.00|1.14|9.10|1.14|1.14|12.00|
2451355|46115|5207|9628676|412707|4411|1234153|9628676|412707|4411|1234153|35|29|120|10|31.53|2.52|34.05|12.00|3.15|25.22|3.15|3.15|12.00|
2450968|33474|10988|9519777|332567|3744|4039168|9519777|332567|3744|4039168|44|8|121|4|3.51|0.28|3.79|12.00|0.35|2.81|0.35|0.35|12.00|
2451490|70384|6169|4986401|1282794|4729|5577810|4986401|1282794|4729|5577810|5|2|121|10|61.89|4.95|66.84|12.00|6.19|49.51|6.19|6.19|12.00|
2451095|5799|7496|5432018|194294|2376|4931345|5432018|194294|2376|4931345|44|32|122|1|93.82|7.51|101.33|12.00|9.38|75.06|9.38|9.38|12.00|
2451417|85277|14062|4246774|1107375|2690|561542|4246774|1107375|2690|561542|52|3|122|9|90.82|7.27|98.09|12.00|9.08|72.66|9.08|9.08|12.00|
2451428|16158|17734|7006170|763261|1692|5367433|7006170|763261|1692|5367433|46|3|123|7|51.73|4.14|55.87|12.00|5.17|41.38|5.17|5.17|12.00|
2451090|12047|17113|7766341|1027928|2932|1337178|7766341|1027928|2932|1337178|52|35|123|4|58.33|4.67|63.00|12.00|5.83|46.66|5.83|5.83|12.00|
2451114|47594|6710|7940733|734417|347|5857508|7940733|734417|347|5857508|58|3|124|7|20.55|1.64|22.19|12.00|2.06|16.44|2.06|2.06|12.00|
2451051|85856|13533|3453568|1003370|681|2329577|3453568|1003370|681|2329577|28|25|124|3|24.93|1.99|26.92|12.00|2.49|19.94|2.49|2.49|12.00|
2450841|11596|6932|3278694|62409|4887|658430|3278694|62409|4887|658430|49|31|125|2|57.92|4.63|62.55|12.00|5.79|46.34|5.79|5.79|12.00|
2451423|58192|7826|8714234|206568|5206|4158925|8714234|206568|5206|4158925|10|22|125|4|16.65|1.33|17.98|12.00|1.67|13.32|1.67|1.67|12.00|
2451157|13467|1349|7528676|734979|2112|2255989|7528676|734979|2112|2255989|32|9|126|8|66.99|5.36|72.35|12.00|6.70|53.59|6.70|6.70|12.00|
2450898|59968|4867|6760247|1651742|3921|4706895|6760247|1651742|3921|4706895|31|7|126|8|93.02|7.44|100.46|12.00|9.30|74.42|9.30|9.30|12.00|
2451340|31834|6931|6647223|753049|6993|3354997|6647223|753049|6993|3354997|36|16|127|6|45.57|3.65|49.22|12.00|4.56|36.46|4.56|4.56|12.00|
2451424|28796|2393|7711337|428038|3041|4553663|7711337|428038|3041|4553663|12|29|127|10|78.17|6.25|84.42|12.00|7.82|62.54|7.82|7.82|12.00|
2451357|66924|693|5875034|1194101|4998|5272905|5875034|1194101|4998|5272905|27|1|128|1|39.07|3.13|42.20|12.00|3.91|31.26|3.91|3.91|12.00|
2451054|18889|15170|3731352|690918|5747|2325766|3731352|690918|5747|2325766|24|5|128|3|1.90|0.15|2.05|12.00|0.19|1.52|0.19|0.19|12.00|
2451499|41102|1526|6098566|90598|4316|3772102|6098566|90598|4316|3772102|14|11|129|8|76.66|6.13|82.79|12.00|7.67|61.33|7.67|7.67|12.00|
2450826|33299|17771|2768225|959114|6164|2506115|2768225|959114|6164|2506115|7|17|129|7|35.79|2.86|38.65|12.00|3.58|28.63|3.58|3.58|12.00|
2451086|52569|17447|9848037|1204265|215|3671891|9848037|1204265|215|3671891|48|20|130|1|23.32|1.87|25.19|12.00|2.33|18.66|2.33|2.33|12.00|
2450940|81992|16876|942294|804500|971|5541120|942294|804500|971|5541120|19|31|130|4|6.05|0.48|6.53|12.00|0.60|4.84|0.60|0.60|12.00|
2450826|31907|3815|3342896|31967|838|3767468|3342896|31967|838|3767468|14|20|131|4|73.70|5.90|79.60|12.00|7.37|58.96|7.37|7.37|12.00|
2450889|32194|10855|11761475|933105|6372|1321655|11761475|933105|6372|1321655|2|30|131|8|13.99|1.12|15.11|12.00|1.40|11.19|1.40|1.40|12.00|
2450952|43207|15263|5894938|782632|6121|4173534|5894938|782632|6121|4173534|31|4|132|10|57.04|4.56|61.60|12.00|5.70|45.63|5.70|5.70|12.00|
2451244|59707|14508|10301871|1274105|5039|73946|10301871|1274105|5039|73946|54|5|132|1|85.64|6.85|92.49|12.00|8.56|68.51|8.56|8.56|12.00|
2451162|55950|7624|1231516|567543|6273|1532866|1231516|567543|6273|1532866|20|21|133|2|28.68|2.29|30.97|12.00|2.87|22.94|2.87|2.87|12.00|
2451318|69170|470|7032617|392383|6166|3295661|7032617|392383|6166|3295661|34|24|133|6|53.79|4.30|58.09|12.00|5.38|43.03|5.38|5.38|12.00|
2451454|6619|1527|5233513|116554|517|62440|5233513|116554|517|62440|22|19|134|10|65.56|5.24|70.80|12.00|6.56|52.45|6.56|6.56|12.00|
2451290|54014|1471|11352063|1592807|4731|5422095|11352063|1592807|4731|5422095|16|26|134|8|35.85|2.87|38.72|12.00|3.59|28.68|3.59|3.59|12.00|
2450925|28405|13400|11784874|955226|917|3001496|11784874|955226|917|3001496|55|9|135|8|4.22|0.34|4.56|12.00|0.42|3.38|0.42|0.42|12.00|
2451000|3829|15024|10269316|1669107|5986|5184394|10269316|1669107|5986|5184394|20|33|135|7|93.78|7.50|101.28|12.00|9.38|75.02|9.38|9.38|12.00|
2451046|5583|6661|9498088|549696|2821|668686|9498088|549696|2821|668686|44|17|136|6|15.72|1.26|16.98|12.00|1.57|12.58|1.57|1.57|12.00|
2451544|50138|14502|3687788|306610|4274|556168|3687788|306610|4274|556168|13|10|136|10|2.33|0.19|2.52|12.00|0.23|1.86|0.23|0.23|12.00|
2450825|73979|13510|4359636|1290348|4569|5464115|4359636|1290348|4569|5464115|30|33|137|2|2.10|0.17|2.27|12.00|0.21|1.68|0.21|0.21|12.00|
2450838|63099|9614|9077255|1098137|1789|3539617|9077255|1098137|1789|3539617|2|7|137|4|23.14|1.85|24.99|12.00|2.31|18.51|2.31|2.31|12.00|
2451016|37555|2147|4406564|137230|1216|1713756|4406564|137230|1216|1713756|31|4|138|6|91.61|7.33|98.94|12.00|9.16|73.29|9.16|9.16|12.00|
2451218|60304|16786|1268093|1295749|6645|1178876|1268093|1295749|6645|1178876|5|17|138|10|43.25|3.46|46.71|12.00|4.33|34.60|4.33|4.33|12.00|
2450947|16783|11491|10486092|1096871|3870|2281222|10486092|1096871|3870|2281222|18|31|139|1|14.05|1.12|15.17|12.00|1.41|11.24|1.41|1.41|12.00|
2451390|84300|11629|9625329|1665345|6493|4734533|9625329|1665345|6493|4734533|40|10|139|4|37.74|3.02|40.76|12.00|3.77|30.19|3.77|3.77|12.00|
2450937|14793|2034|7432224|601539|2117|2851981|7432224|601539|2117|2851981|54|7|140|7|22.08|1.77|23.85|12.00|2.21|17.66|2.21|2.21|12.00|
2451541|30920|4148|2767650|176125|5142|1654484|2767650|176125|5142|1654484|59|32|140|1|16.08|1.29|17.37|12.00|1.61|12.86|1.61|1.61|12.00|
2450844|80840|3348|1220346|1474114|461|2997422|1220346|1474114|461|2997422|39|28|141|4|87.39|6.99|94.38|12.00|8.74|69.91|8.74|8.74|12.00|
2451228|13976|13039|2349540|600964|2050|5005055|2349540|600964|2050|5005055|3|19|141|10|6.31|0.50|6.81|12.00|0.63|5.05|0.63|0.63|12.00|
2451041|31617|6696|248975|1444551|4574|3650411|248975|1444551|4574|3650411|28|5|142|2|78.91|6.31|85.22|12.00|7.89|63.13|7.89|7.89|12.00|
2451166|71840|10768|4826107|1047234|370|2013358|4826107|1047234|370|2013358|50|28|142|3|92.84|7.43|100.27|12.00|9.28|74.27|9.28|9.28|12.00|
2451159|82861|5051|5067857|46717|2340|1139382|5067857|46717|2340|1139382|53|5|143|6|8.56|0.68|9.24|12.00|0.86|6.85|0.86|0.86|12.00|
2451082|8059|8031|2215002|1640013|7108|5587013|2215002|1640013|7108|5587013|32|27|143|1|85.06|6.80|91.86|12.00|8.51|68.05|8.51|8.51|12.00|
2451458|9020|15483|10810466|1821280|3008|2714378|10810466|1821280|3008|2714378|53|11|144|6|81.40|6.51|87.91|12.00|8.14|65.12|8.14|8.14|12.00|
2451333|4130|579|6611851|1184944|6972|2205964|6611851|1184944|6972|2205964|20|22|144|6|92.72|7.42|100.14|12.00|9.27|74.18|9.27|9.27|12.00|
2451526|33274|666|11465454|951889|1006|1084650|11465454|951889|1006|1084650|25|33|145|1|65.64|5.25|70.89|12.00|6.56|52.51|6.56|6.56|12.00|
2451181|72588|11330|11385700|1495990|4713|3724058|11385700|1495990|4713|3724058|48|18|145|5|99.36|7.95|107.31|12.00|9.94|79.49|9.94|9.94|12.00|
2450931|57395|14585|11143250|42049|1576|954254|11143250|42049|1576|954254|15|17|146|4|25.55|2.04|27.59|12.00|2.56|20.44|2.56|2.56|12.00|
2451157|1823|14935|4161041|1735819|6384|1726867|4161041|1735819|6384|1726867|50|18|146|7|80.98|6.48|87.46|12.00|8.10|64.78|8.10|8.10|12.00|
2451246|41374|5256|7101379|1749208|243|4769061|7101379|1749208|243|4769061|42|11|147|9|8.59|0.69|9.28|12.00|0.86|6.87|0.86|0.86|12.00|
2451248|20856|10835|10049489|981223|4908|1499022|10049489|981223|4908|1499022|55|14|147|10|23.22|1.86|25.08|12.00|2.32|18.58|2.32|2.32|12.00|
2451541|22636|12502|2285600|1290735|1832|476047|2285600|1290735|1832|476047|51|27|148|2|32.92|2.63|35.55|12.00|3.29|26.34|3.29|3.29|12.00|
2451388|71970|17447|7207673|1697633|2063|4088830|7207673|1697633|2063|4088830|32|15|148|7|70.44|5.64|76.08|12.00|7.04|56.35|7.04|7.04|12.00|
2450867|56134|12611|6784337|1300773|5633|5922329|6784337|1300773|5633|5922329|35|32|149|7|45.09|3.61|48.70|12.00|4.51|36.07|4.51|4.51|12.00|
2450840|64966|5920|9947610|488480|91|2285428|9947610|488480|91|2285428|55|33|149|4|47.06|3.76|50.82|12.00|4.71|37.65|4.71|4.71|12.00|
2451395|66817|15066|2371679|307875|951|4514106|2371679|307875|951|4514106|57|2|150|4|3.45|0.28|3.73|12.00|0.35|2.76|0.35|0.35|12.00|
2451432|21754|13774|6615490|42820|1486|4012397|6615490|42820|1486|4012397|35|24|150|5|54.61|4.37|58.98|12.00|5.46|43.69|5.46|5.46|12.00|
2451064|19934|4292|6092340|912466|4657|2165864|6092340|912466|4657|2165864|15|14|151|5|95.36|7.63|102.99|12.00|9.54|76.29|9.54|9.54|12.00|
2451293|45818|217|7862284|205930|3758|1520077|7862284|205930|3758|1520077|46|10|151|3|6.14|0.49|6.63|12.00|0.61|4.91|0.61|0.61|12.00|
2451389|33331|2349|5174066|1175020|165|3615286|5174066|1175020|165|3615286|32|5|152|8|66.16|5.29|71.45|12.00|6.62|52.93|6.62|6.62|12.00|
2450893|33616|5665|8127265|180427|7170|2425114|8127265|180427|7170|2425114|58|14|152|2|65.88|5.27|71.15|12.00|6.59|52.70|6.59|6.59|12.00|
2450828|54623|4887|3474662|173244|4276|824187|3474662|173244|4276|824187|25|13|153|4|76.60|6.13|82.73|12.00|7.66|61.28|7.66|7.66|12.00|
2451067|47317|10328|11237122|870487|6196|3385167|11237122|870487|6196|3385167|1|5|153|3|97.56|7.80|105.36|12.00|9.76|78.05|9.76|9.76|12.00|
2451416|35098|15218|3216274|257961|6273|1850102|3216274|257961|6273|1850102|46|3|154|5|34.15|2.73|36.88|12.00|3.42|27.32|3.42|3.42|12.00|
2451172|56426|4009|9075342|1091043|3610|3336736|9075342|1091043|3610|3336736|1|18|154|6|66.42|5.31|71.73|12.00|6.64|53.14|6.64|6.64|12.00|
2450980|37432|10318|1608102|667219|4546|883806|1608102|667219|4546|883806|27|16|155|3|50.90|4.07|54.97|12.00|5.09|40.72|5.09|5.09|12.00|
2451172|78920|7217|8142074|1573347|4872|4017003|8142074|1573347|4872|4017003|13|3|155|3|35.21|2.82|38.03|12.00|3.52|28.17|3.52|3.52|12.00|
2451114|39453|4397|10894534|1160316|61|896750|10894534|1160316|61|896750|13|6|156|7|12.96|1.04|14.00|12.00|1.30|10.37|1.30|1.30|12.00|
2451313|19975|10862|5482256|1764531|2098|1025734|5482256|1764531|2098|1025734|15|4|156|8|28.46|2.28|30.74|12.00|2.85|22.77|2.85|2.85|12.00|
2451385|23953|17823|11991375|1726541|5254|4895983|11991375|1726541|5254|4895983|52|2|157|9|98.10|7.85|105.95|12.00|9.81|78.48|9.81|9.81|12.00|
2451372|44955|4059|6070053|588686|6381|3702168|6070053|588686|6381|3702168|4|14|157|7|16.80|1.34|18.14|12.00|1.68|13.44|1.68|1.68|12.00|
2451337|26303|12734|3731140|1276303|3427|1669743|3731140|1276303|3427|1669743|24|27|158|6|95.81|7.66|103.47|12.00|9.58|76.65|9.58|9.58|12.00|
2451218|19071|16709|2049343|373149|181|2601167|2049343|373149|181|2601167|32|9|158|4|10.18|0.81|10.99|12.00|1.02|8.14|1.02|1.02|12.00|
2450823|3123|13566|2621591|1493|4707|5437459|2621591|1493|4707|5437459|1|32|159|3|19.64|1.57|21.21|12.00|1.96|15.71|1.96|1.96|12.00|
2451533|41186|16015|11424258|24799|1306|1763114|11424258|24799|1306|1763114|13|18|159|7|51.86|4.15|56.01|12.00|5.19|41.49|5.19|5.19|12.00|
2451335|84786|2930|7334968|1165244|1832|4942493|7334968|1165244|1832|4942493|36|21|160|10|11.66|0.93|12.59|12.00|1.17|9.33|1.17|1.17|12.00|
2450971|13736|16237|2039855|1786315|1826|2126161|2039855|1786315|1826|2126161|20|17|160|5|84.03|6.72|90.75|12.00|8.40|67.22|8.40|8.40|12.00|
2451053|63867|7156|6192485|25798|675|2257240|6192485|25798|675|2257240|9|13|161|8|18.32|1.47|19.79|12.00|1.83|14.66|1.83|1.83|12.00|
2450935|21057|14593|961160|557794|4100|2826765|961160|557794|4100|2826765|58|27|161|3|37.58|3.01|40.59|12.00|3.76|30.06|3.76|3.76|12.00|
2451254|18096|6494|2918762|1195090|5914|1109819|2918762|1195090|5914|1109819|18|25|162|5|9.35|0.75|10.10|12.00|0.94|7.48|0.94|0.94|12.00|
2451108|42440|7080|1133951|953732|634|3094351|1133951|953732|634|3094351|39|3|162|7|67.92|5.43|73.35|12.00|6.79|54.34|6.79|6.79|12.00|
2451363|35195|11802|9033661|1034865|1702|4503755|9033661|1034865|1702|4503755|58|33|163|3|39.71|3.18|42.89|12.00|3.97|31.77|3.97|3.97|12.00|
2451508|3002|3601|8642917|1437551|5951|3028797|8642917|1437551|5951|3028797|33|10|163|4|25.04|2.00|27.04|12.00|2.50|20.03|2.50|2.50|12.00|
2451295|59902|10821|9870259|789816|2275|2620500|9870259|789816|2275|2620500|33|3|164|3|33.31|2.66|35.97|12.00|3.33|26.65|3.33|3.33|12.00|
2451400|64776|16200|6548875|1077321|2851|1422830|6548875|1077321|2851|1422830|45|33|164|7|10.68|0.85|11.53|12.00|1.07|8.54|1.07|1.07|12.00|
2450902|56276|15927|10218335|509120|5174|3771445|10218335|509120|5174|3771445|29|10|165|1|44.86|3.59|48.45|12.00|4.49|35.89|4.49|4.49|12.00|
2451176|46172|12000|4456023|1227902|915|1480343|4456023|1227902|915|1480343|50|16|165|8|44.23|3.54|47.77|12.00|4.42|35.38|4.42|4.42|12.00|
2451245|11424|17543|2198582|1308012|829|817951|2198582|1308012|829|817951|10|34|166|8|36.77|2.94|39.71|12.00|3.68|29.42|3.68|3.68|12.00|
2451011|31785|13097|6834964|1642946|7197|2184420|6834964|1642946|7197|2184420|47|23|166|8|25.56|2.04|27.60|12.00|2.56|20.45|2.56|2.56|12.00|
2451282|36937|8543|8937238|919665|4585|5010703|8937238|919665|4585|5010703|11|20|167|1|32.37|2.59|34.96|12.00|3.24|25.90|3.24|3.24|12.00|
2451288|44874|3213|9154531|1558429|4038|5595954|9154531|1558429|4038|5595954|5|4|167|8|54.99|4.40|59.39|12.00|5.50|43.99|5.50|5.50|12.00|
2451480|82029|6620|405020|544653|5037|749476|405020|544653|5037|749476|7|2|168|7|67.86|5.43|73.29|12.00|6.79|54.29|6.79|6.79|12.00|
2451411|55591|11156|4949808|1279496|5538|262066|4949808|1279496|5538|262066|41|8|168|5|50.30|4.02|54.32|12.00|5.03|40.24|5.03|5.03|12.00|
