2451364|74618|17032|2141847|798555|1964|3728822|4|5|370|1|8.77|0.70|9.47|10.00|0.88|7.02|0.88|0.88|10.00|
2451377|46659|16034|6898086|549369|5703|2551602|10|21|370|1|73.40|5.87|79.27|10.00|7.34|58.72|7.34|7.34|10.00|
2451475|44671|12299|4243147|568513|1694|3071520|11|7|371|10|64.49|5.16|69.65|10.00|6.45|51.59|6.45|6.45|10.00|
2450828|3942|17047|8493218|1670368|335|4478459|7|35|371|3|86.21|6.90|93.11|10.00|8.62|68.97|8.62|8.62|10.00|
2451321|32561|13660|5999753|202028|562|1266727|12|17|372|1|8.25|0.66|8.91|10.00|0.83|6.60|0.83|0.83|10.00|
2451054|12600|11153|114425|10286|4666|532473|7|31|372|9|85.41|6.83|92.24|10.00|8.54|68.33|8.54|8.54|10.00|
2451024|38780|11689|9089590|924635|5831|1023599|7|8|373|8|38.01|3.04|41.05|10.00|3.80|30.41|3.80|3.80|10.00|
2451371|66162|6857|8514399|1651447|2467|2764126|8|11|373|2|54.85|4.39|59.24|10.00|5.49|43.88|5.49|5.49|10.00|
2451074|53325|16700|8266948|1801441|5469|4402439|6|30|374|3|11.56|0.92|12.48|10.00|1.16|9.25|1.16|1.16|10.00|
2451299|85643|10146|4686341|612621|2432|3903371|6|28|374|7|70.93|5.67|76.60|10.00|7.09|56.74|7.09|7.09|10.00|
2451141|57705|7605|4331483|1120306|3581|5757989|10|6|375|7|21.14|1.69|22.83|10.00|2.11|16.91|2.11|2.11|10.00|
2451351|45452|12100|7675079|433124|233|3546943|3|13|375|2|71.15|5.69|76.84|10.00|7.12|56.92|7.12|7.12|10.00|
2451396|72670|15377|1819151|880189|78|95006|5|33|376|6|95.35|7.63|102.98|10.00|9.54|76.28|9.54|9.54|10.00|
2451138|44166|12149|7150447|697423|7111|841066|8|34|376|3|27.07|2.17|29.24|10.00|2.71|21.66|2.71|2.71|10.00|
2451537|47093|326|7145301|180260|4695|1411425|10|11|377|1|60.49|4.84|65.33|10.00|6.05|48.39|6.05|6.05|10.00|
2450829|42259|15699|5120354|726580|2131|3882526|5|18|377|1|17.05|1.36|18.41|10.00|1.71|13.64|1.71|1.71|10.00|
2451163|59970|3532|11467415|381866|3491|2637305|1|8|378|9|76.05|6.08|82.13|10.00|7.61|60.84|7.61|7.61|10.00|
2451390|54244|2089|6977158|800910|5755|251428|11|2|378|5|65.67|5.25|70.92|10.00|6.57|52.54|6.57|6.57|10.00|
2451408|75284|11141|8387628|973065|5224|4581207|11|13|379|7|0.15|0.01|0.16|10.00|0.01|0.12|0.01|0.01|10.00|
2451055|24082|10275|1054881|1533084|2933|1013930|4|33|379|1|90.46|7.24|97.70|10.00|9.05|72.37|9.05|9.05|10.00|
2451193|55411|16994|8470478|1672382|1418|3819526|12|21|380|3|97.64|7.81|105.45|10.00|9.76|78.11|9.76|9.76|10.00|
2451120|11859|268|1180426|1217658|645|2293183|5|16|380|1|75.35|6.03|81.38|10.00|7.54|60.28|7.54|7.54|10.00|
2450836|35105|3132|8520331|1292825|1147|4685977|3|21|381|8|3.05|0.24|3.29|10.00|0.30|2.44|0.30|0.30|10.00|
2451355|10332|5202|6416325|1106222|4390|299461|10|13|381|8|71.91|5.75|77.66|10.00|7.19|57.53|7.19|7.19|10.00|
2451200|33975|16350|5780617|847206|2090|4238143|6|27|382|2|71.70|5.74|77.44|10.00|7.17|57.36|7.17|7.17|10.00|
2451018|58308|12961|9944951|1438050|2498|2711150|2|30|382|5|78.85|6.31|85.16|10.00|7.88|63.08|7.88|7.88|10.00|
2451152|42505|11620|9153526|1892158|2123|2176603|4|11|383|2|32.79|2.62|35.41|10.00|3.28|26.23|3.28|3.28|10.00|
2450986|21738|14188|1256973|553904|6886|5709126|5|18|383|5|10.10|0.81|10.91|10.00|1.01|8.08|1.01|1.01|10.00|
2451366|4769|3454|8546979|1319625|1293|1362906|8|9|384|7|12.31|0.98|13.29|10.00|1.23|9.85|1.23|1.23|10.00|
2451062|45975|14443|7486296|52162|4926|454717|2|4|384|2|18.02|1.44|19.46|10.00|1.80|14.42|1.80|1.80|10.00|
2450977|29819|8567|1429185|233093|6055|1357539|6|4|385|6|6.91|0.55|7.46|10.00|0.69|5.53|0.69|0.69|10.00|
2450864|40687|5713|4600136|1420|6357|4653056|4|8|385|5|71.97|5.76|77.73|10.00|7.20|57.58|7.20|7.20|10.00|
2451062|24194|12531|9481182|319841|3553|3315585|11|32|386|2|87.59|7.01|94.60|10.00|8.76|70.07|8.76|8.76|10.00|
2451404|34123|16744|7436089|509853|1761|1273840|8|8|386|9|53.08|4.25|57.33|10.00|5.31|42.46|5.31|5.31|10.00|
2451166|36401|12439|10633832|1667657|392|72764|6|29|387|6|84.14|6.73|90.87|10.00|8.41|67.31|8.41|8.41|10.00|
2451509|46487|5587|3326428|1172118|3844|4105749|4|13|387|10|85.25|6.82|92.07|10.00|8.53|68.20|8.53|8.53|10.00|
2451435|73411|13928|2159946|1171065|7152|1553348|11|26|388|9|37.30|2.98|40.28|10.00|3.73|29.84|3.73|3.73|10.00|
2451247|32068|13186|443601|786565|5097|5591376|7|34|388|5|64.67|5.17|69.84|10.00|6.47|51.74|6.47|6.47|10.00|
2451184|86316|3956|4371062|1657869|1521|81088|12|26|389|10|96.70|7.74|104.44|10.00|9.67|77.36|9.67|9.67|10.00|
2451049|73479|5215|1578450|499572|697|1026808|2|18|389|1|77.21|6.18|83.39|10.00|7.72|61.77|7.72|7.72|10.00|
2451015|26491|15428|7588306|1743395|3181|2418023|12|30|390|7|61.76|4.94|66.70|10.00|6.18|49.41|6.18|6.18|10.00|
2450957|28926|8270|9705528|447955|5776|4128276|6|6|390|7|58.96|4.72|63.68|10.00|5.90|47.17|5.90|5.90|10.00|
2450875|59419|14880|11706659|1406659|4291|710554|7|32|391|3|77.71|6.22|83.93|10.00|7.77|62.17|7.77|7.77|10.00|
2451447|31664|10310|11009746|615555|3964|3477481|8|6|391|1|34.25|2.74|36.99|10.00|3.43|27.40|3.43|3.43|10.00|
2451368|67786|3003|3303573|179541|90|25494|1|20|392|1|10.10|0.81|10.91|10.00|1.01|8.08|1.01|1.01|10.00|
2451010|6661|11499|3272741|397930|2874|672493|6|26|392|7|75.01|6.00|81.01|10.00|7.50|60.01|7.50|7.50|10.00|
2451079|10510|12676|10024244|605670|5527|2759671|7|8|393|6|54.79|4.38|59.17|10.00|5.48|43.83|5.48|5.48|10.00|
2451361|1653|16062|3904849|1584307|805|4781840|7|8|393|3|77.84|6.23|84.07|10.00|7.78|62.27|7.78|7.78|10.00|
2451166|61753|11623|3331431|1457734|4322|2837279|10|6|394|3|53.60|4.29|57.89|10.00|5.36|42.88|5.36|5.36|10.00|
2451025|31318|2319|3677003|1016577|4811|1158995|11|30|394|10|47.54|3.80|51.34|10.00|4.75|38.03|4.75|4.75|10.00|
2450943|35515|12564|11319640|540989|3394|4227745|10|2|395|4|64.64|5.17|69.81|10.00|6.46|51.71|6.46|6.46|10.00|
2451122|45694|9134|1015014|715508|6566|829545|4|33|395|6|70.48|5.64|76.12|10.00|7.05|56.38|7.05|7.05|10.00|
2450912|85688|13298|3920232|251044|578|2871979|7|15|396|9|30.64|2.45|33.09|10.00|3.06|24.51|3.06|3.06|10.00|
2451132|12989|10890|8024998|227655|6599|3107922|6|14|396|2|90.13|7.21|97.34|10.00|9.01|72.10|9.01|9.01|10.00|
2451458|3590|11530|9710870|617351|622|1391745|2|29|397|2|93.60|7.49|101.09|10.00|9.36|74.88|9.36|9.36|10.00|
2450937|46585|4512|1902286|640985|732|5475954|6|17|397|4|54.68|4.37|59.05|10.00|5.47|43.74|5.47|5.47|10.00|
2450855|38687|12480|8524742|997894|397|2217958|5|18|398|5|7.17|0.57|7.74|10.00|0.72|5.74|0.72|0.72|10.00|
2451337|16831|8513|9645852|959884|4880|253788|1|7|398|2|74.14|5.93|80.07|10.00|7.41|59.31|7.41|7.41|10.00|
2451049|66810|8948|7733607|1071057|2667|3643187|11|6|399|7|96.06|7.68|103.74|10.00|9.61|76.85|9.61|9.61|10.00|
2450817|7847|171|5232851|1399269|4730|2855495|10|6|399|5|8.49|0.68|9.17|10.00|0.85|6.79|0.85|0.85|10.00|
2450907|67255|5471|5686549|1167725|4161|2922058|1|5|400|10|11.80|0.94|12.74|10.00|1.18|9.44|1.18|1.18|10.00|
2450947|20774|2246|9418441|1904537|2894|2691917|12|16|400|2|7.67|0.61|8.28|10.00|0.77|6.14|0.77|0.77|10.00|
2451494|69525|16327|2482754|675374|4690|3470327|9|26|401|1|31.30|2.50|33.80|10.00|3.13|25.04|3.13|3.13|10.00|
2450958|85389|12346|3301420|64835|5304|2037971|2|22|401|4|19.92|1.59|21.51|10.00|1.99|15.94|1.99|1.99|10.00|
2451298|39433|11968|10831594|796348|5931|4196956|5|30|402|3|77.69|6.22|83.91|10.00|7.77|62.15|7.77|7.77|10.00|
2451146|15352|16700|3386737|74306|6941|609928|10|10|402|10|67.75|5.42|73.17|10.00|6.78|54.20|6.78|6.78|10.00|
2451452|61483|9760|32276|852507|6845|5484955|1|32|403|8|90.03|7.20|97.23|10.00|9.00|72.02|9.00|9.00|10.00|
2450822|56681|81|9319668|826504|5184|1484916|2|13|403|2|28.89|2.31|31.20|10.00|2.89|23.11|2.89|2.89|10.00|
2451181|67589|6473|7396113|1282680|1863|2235822|11|28|404|1|1.98|0.16|2.14|10.00|0.20|1.58|0.20|0.20|10.00|
2450968|53296|634|4638416|1321194|6233|105880|5|11|404|5|62.94|5.04|67.98|10.00|6.29|50.35|6.29|6.29|10.00|
2451195|405|15789|943772|993647|3762|1029788|7|9|405|6|39.12|3.13|42.25|10.00|3.91|31.30|3.91|3.91|10.00|
2451099|22003|16440|4570610|520238|1524|1026645|6|1|405|5|47.93|3.83|51.76|10.00|4.79|38.34|4.79|4.79|10.00|
2451435|69174|17303|7552445|1853749|5752|3636317|3|26|406|3|12.80|1.02|13.82|10.00|1.28|10.24|1.28|1.28|10.00|
2451068|6655|17771|6524263|112907|1619|3270462|1|33|406|10|16.06|1.28|17.34|10.00|1.61|12.85|1.61|1.61|10.00|
2450900|63104|8212|4829486|506269|4284|294220|3|29|407|4|42.42|3.39|45.81|10.00|4.24|33.94|4.24|4.24|10.00|
2451482|39037|9976|8471158|1227490|4008|3994573|2|13|407|1|23.36|1.87|25.23|10.00|2.34|18.69|2.34|2.34|10.00|
2451314|10330|8853|10451225|1036965|2210|3777050|6|26|408|10|77.41|6.19|83.60|10.00|7.74|61.93|7.74|7.74|10.00|
2450943|82567|165|9950084|493463|5378|4778152|5|19|408|9|95.07|7.61|102.68|10.00|9.51|76.06|9.51|9.51|10.00|
2451114|27702|9164|964931|1593876|7179|1111610|1|20|409|7|77.04|6.16|83.20|10.00|7.70|61.63|7.70|7.70|10.00|
2451274|6461|3005|11667750|473695|4086|3046891|2|5|409|4|47.06|3.76|50.82|10.00|4.71|37.65|4.71|4.71|10.00|
2451018|23808|1240|2718593|1362114|2540|5533509|11|31|410|9|36.48|2.92|39.40|10.00|3.65|29.18|3.65|3.65|10.00|
2451391|44227|17780|11546455|1735929|3194|3322632|11|7|410|8|89.89|7.19|97.08|10.00|8.99|71.91|8.99|8.99|10.00|
2451420|15531|6617|6861818|1583175|6265|1149878|8|31|411|1|17.24|1.38|18.62|10.00|1.72|13.79|1.72|1.72|10.00|
2451397|34217|3658|7814636|1767393|1718|2871313|12|24|411|2|5.35|0.43|5.78|10.00|0.54|4.28|0.54|0.54|10.00|
2451242|6433|12945|319506|717537|2038|1348600|10|2|412|4|9.36|0.75|10.11|10.00|0.94|7.49|0.94|0.94|10.00|
2451087|10702|13969|8362333|679376|3958|112365|3|34|412|9|67.64|5.41|73.05|10.00|6.76|54.11|6.76|6.76|10.00|
2451507|20331|13356|3365181|793230|3515|3563366|6|19|413|7|17.80|1.42|19.22|10.00|1.78|14.24|1.78|1.78|10.00|
2450877|32750|9353|7392437|51257|835|3571352|8|5|413|10|6.83|0.55|7.38|10.00|0.68|5.46|0.68|0.68|10.00|
2451122|1331|9286|11156580|305115|1098|1979884|12|29|414|2|98.37|7.87|106.24|10.00|9.84|78.70|9.84|9.84|10.00|
2451322|40902|5191|5423484|1100195|1873|3353977|4|9|414|3|54.86|4.39|59.25|10.00|5.49|43.89|5.49|5.49|10.00|
2451311|14351|8679|3797428|1749866|4445|2026960|7|15|415|2|80.27|6.42|86.69|10.00|8.03|64.22|8.03|8.03|10.00|
2451485|46400|16536|8696257|976883|6347|2711529|7|31|415|6|63.19|5.06|68.25|10.00|6.32|50.55|6.32|6.32|10.00|
2451216|17350|15416|11770852|1328453|6011|4311617|12|23|416|8|46.97|3.76|50.73|10.00|4.70|37.58|4.70|4.70|10.00|
2451033|40931|9199|6090580|754930|2092|976626|1|21|416|4|94.46|7.56|102.02|10.00|9.45|75.57|9.45|9.45|10.00|
2450841|72837|16540|11983712|1287446|3398|2333880|4|28|417|10|61.29|4.90|66.19|10.00|6.13|49.03|6.13|6.13|10.00|
2451005|40293|6948|7050605|1350416|5200|2860368|4|5|417|7|55.50|4.44|59.94|10.00|5.55|44.40|5.55|5.55|10.00|
2451444|45585|9612|11602|899315|4398|3326896|3|12|418|1|19.45|1.56|21.01|10.00|1.95|15.56|1.95|1.95|10.00|
2451254|39493|14921|6269171|970348|482|3812269|7|20|418|7|6.93|0.55|7.48|10.00|0.69|5.54|0.69|0.69|10.00|
2451270|45186|1501|1560035|1854771|566|3990082|2|8|419|4|65.66|5.25|70.91|10.00|6.57|52.53|6.57|6.57|10.00|
2451179|28863|9303|11872870|400375|579|3662977|11|3|419|1|34.22|2.74|36.96|10.00|3.42|27.38|3.42|3.42|10.00|
2450874|84967|10954|5631821|660071|3334|1050272|6|20|420|1|64.36|5.15|69.51|10.00|6.44|51.49|6.44|6.44|10.00|
2451216|71477|14138|11153872|578078|2346|5129852|8|9|420|6|9.22|0.74|9.96|10.00|0.92|7.38|0.92|0.92|10.00|
2450896|24763|16138|1190583|98965|346|2420900|7|19|421|1|90.64|7.25|97.89|10.00|9.06|72.51|9.06|9.06|10.00|
2451082|4266|14336|2589285|769185|224|2162161|7|34|421|3|68.98|5.52|74.50|10.00|6.90|55.18|6.90|6.90|10.00|
2450955|47909|1477|484557|294410|5417|488783|9|9|422|6|13.44|1.08|14.52|10.00|1.34|10.75|1.34|1.34|10.00|
2451026|24546|12272|10096456|529272|2695|4928359|5|5|422|8|11.70|0.94|12.64|10.00|1.17|9.36|1.17|1.17|10.00|
2450849|37318|13926|3925241|307718|1493|2495980|5|21|423|10|48.75|3.90|52.65|10.00|4.88|39.00|4.88|4.88|10.00|
2451397|18417|17072|8638354|470775|1392|46785|1|11|423|9|39.43|3.15|42.58|10.00|3.94|31.54|3.94|3.94|10.00|
2451533|26052|11729|4867860|1496202|3129|3614919|10|30|424|1|14.22|1.14|15.36|10.00|1.42|11.38|1.42|1.42|10.00|
2451141|54870|8360|3238780|855730|711|4618869|7|7|424|2|56.36|4.51|60.87|10.00|5.64|45.09|5.64|5.64|10.00|
2451408|56492|8980|3684495|333676|6725|3274456|3|8|425|2|38.38|3.07|41.45|10.00|3.84|30.70|3.84|3.84|10.00|
2450896|39801|2571|3448155|1745398|5960|4631317|3|23|425|2|92.25|7.38|99.63|10.00|9.22|73.80|9.22|9.22|10.00|
2451002|81105|729|6726018|296216|5387|500151|7|18|426|8|5.05|0.40|5.45|10.00|0.51|4.04|0.51|0.51|10.00|
2451293|80793|12261|1021061|1666383|402|3739240|5|25|426|5|65.89|5.27|71.16|10.00|6.59|52.71|6.59|6.59|10.00|
2451425|67489|9158|742072|438899|6927|3529402|8|21|427|7|60.37|4.83|65.20|10.00|6.04|48.30|6.04|6.04|10.00|
2451349|16677|12630|7194901|1694430|6104|845401|5|21|427|3|44.72|3.58|48.30|10.00|4.47|35.78|4.47|4.47|10.00|
2451103|57789|15705|10083473|1542526|3972|2111640|11|32|428|9|12.95|1.04|13.99|10.00|1.29|10.36|1.29|1.29|10.00|
2451453|34770|5792|1971889|1208695|5461|4576391|1|16|428|10|36.42|2.91|39.33|10.00|3.64|29.14|3.64|3.64|10.00|
2451186|48061|1922|3469434|204172|5445|5673|2|5|429|3|88.20|7.06|95.26|10.00|8.82|70.56|8.82|8.82|10.00|
2450898|45255|16169|746384|133048|6517|3642602|1|31|429|2|33.65|2.69|36.34|10.00|3.37|26.92|3.37|3.37|10.00|
2450928|49574|15737|11624552|889020|3905|237793|2|6|430|7|48.27|3.86|52.13|10.00|4.83|38.62|4.83|4.83|10.00|
2451196|80777|5651|9517434|1067408|526|1419128|10|18|430|10|36.04|2.88|38.92|10.00|3.60|28.83|3.60|3.60|10.00|
2451385|7373|5895|9426763|1418701|1714|1111538|4|24|431|4|58.38|4.67|63.05|10.00|5.84|46.70|5.84|5.84|10.00|
2451267|52076|8969|4296956|1102954|1658|4573368|1|16|431|5|8.20|0.66|8.86|10.00|0.82|6.56|0.82|0.82|10.00|
2451189|33867|5637|11571475|53610|1631|3163234|5|20|432|5|89.23|7.14|96.37|10.00|8.92|71.38|8.92|8.92|10.00|
2451304|50115|5971|7282939|979613|6798|2184028|8|27|432|5|68.03|5.44|73.47|10.00|6.80|54.42|6.80|6.80|10.00|
2450980|64135|2811|1286750|169092|6178|2877202|5|17|433|2|96.55|7.72|104.27|10.00|9.66|77.24|9.66|9.66|10.00|
2451450|16576|8585|10250320|1302554|1968|3879400|6|34|433|1|66.77|5.34|72.11|10.00|6.68|53.42|6.68|6.68|10.00|
2450915|55317|16128|5390431|1031531|2334|5966242|12|3|434|8|76.36|6.11|82.47|10.00|7.64|61.09|7.64|7.64|10.00|
2451024|84163|7544|7489673|379746|2355|5595522|3|24|434|7|83.82|6.71|90.53|10.00|8.38|67.06|8.38|8.38|10.00|
2451402|65449|14601|3970532|55486|2622|2026834|9|9|435|5|16.12|1.29|17.41|10.00|1.61|12.90|1.61|1.61|10.00|
2450983|39576|16187|1898575|831632|2402|1239050|11|30|435|1|18.00|1.44|19.44|10.00|1.80|14.40|1.80|1.80|10.00|
2451338|41246|8675|10341559|1676502|864|5947518|12|1|436|3|94.45|7.56|102.01|10.00|9.45|75.56|9.45|9.45|10.00|
2451442|82518|891|7867184|1875234|3025|1336285|8|10|436|9|96.96|7.76|104.72|10.00|9.70|77.57|9.70|9.70|10.00|
2451142|29235|13661|6163173|1206626|4717|1877128|4|3|437|5|18.98|1.52|20.50|10.00|1.90|15.18|1.90|1.90|10.00|
2451141|48352|840|1717733|7247|7075|1669984|12|18|437|4|63.23|5.06|68.29|10.00|6.32|50.58|6.32|6.32|10.00|
2451165|66602|6985|10680140|336697|2769|2151667|12|18|438|8|31.77|2.54|34.31|10.00|3.18|25.42|3.18|3.18|10.00|
2451123|20606|8030|8430518|702767|5208|2882797|4|28|438|7|68.86|5.51|74.37|10.00|6.89|55.09|6.89|6.89|10.00|
2450897|57985|3135|7496571|717249|4277|4362017|4|3|439|1|83.05|6.64|89.69|10.00|8.30|66.44|8.30|8.30|10.00|
2451207|19759|386|9742961|1679098|209|5333270|10|14|439|5|38.43|3.07|41.50|10.00|3.84|30.74|3.84|3.84|10.00|
2451120|82237|2034|10409158|1470170|6305|2903413|10|2|440|4|88.59|7.09|95.68|10.00|8.86|70.87|8.86|8.86|10.00|
2450840|52637|9188|1941904|487348|3384|4306218|4|29|440|6|17.94|1.44|19.38|10.00|1.79|14.35|1.79|1.79|10.00|
2451185|20068|15137|5522564|401296|7014|5536233|2|16|441|5|87.76|7.02|94.78|10.00|8.78|70.21|8.78|8.78|10.00|
2450878|10468|9091|8973528|1542911|5809|2146837|5|32|441|8|42.39|3.39|45.78|10.00|4.24|33.91|4.24|4.24|10.00|
2451266|5820|17344|5800220|1250192|5728|5870832|1|9|442|8|52.59|4.21|56.80|10.00|5.26|42.07|5.26|5.26|10.00|
2451226|3989|2735|4616656|380472|2538|1243697|4|28|442|5|72.53|5.80|78.33|10.00|7.25|58.02|7.25|7.25|10.00|
2451518|14613|11467|11605679|986816|2794|2626136|9|8|443|1|68.76|5.50|74.26|10.00|6.88|55.01|6.88|6.88|10.00|
2450846|14234|8162|3492217|169306|5123|5136061|11|6|443|10|98.93|7.91|106.84|10.00|9.89|79.14|9.89|9.89|10.00|
2451491|32404|7353|7583390|1061718|6320|1448870|10|14|444|8|7.05|0.56|7.61|10.00|0.71|5.64|0.71|0.71|10.00|
2451198|82873|14416|8770021|699373|6797|4289101|11|1|444|2|75.69|6.06|81.75|10.00|7.57|60.55|7.57|7.57|10.00|
2451518|27820|13624|771892|206576|768|1083792|2|1|445|2|60.70|4.86|65.56|10.00|6.07|48.56|6.07|6.07|10.00|
2451405|31451|7961|4312115|1415565|7083|1560482|6|33|445|5|11.50|0.92|12.42|10.00|1.15|9.20|1.15|1.15|10.00|
2451002|62616|1315|6509813|669520|3653|3865634|11|19|446|7|51.03|4.08|55.11|10.00|5.10|40.82|5.10|5.10|10.00|
2451092|29923|7905|5368320|1915343|5690|704836|2|21|446|4|16.03|1.28|17.31|10.00|1.60|12.82|1.60|1.60|10.00|
2451185|4239|8770|5109970|1284825|2569|2449490|10|35|447|2|31.37|2.51|33.88|10.00|3.14|25.10|3.14|3.14|10.00|
2450846|6754|1034|1714790|1534988|6098|4031815|10|11|447|4|24.06|1.92|25.98|10.00|2.41|19.25|2.41|2.41|10.00|
2451354|56563|17205|11281880|139140|3182|5828003|5|13|448|1|62.10|4.97|67.07|10.00|6.21|49.68|6.21|6.21|10.00|
2450927|4432|16584|10775227|1860856|2863|1560660|2|33|448|10|14.16|1.13|15.29|10.00|1.42|11.33|1.42|1.42|10.00|
2451048|44200|15993|562043|1539373|3557|3672969|4|7|449|8|78.19|6.26|84.45|10.00|7.82|62.55|7.82|7.82|10.00|
2451018|60823|11245|4766579|469405|2916|745737|3|2|449|2|56.06|4.48|60.54|10.00|5.61|44.85|5.61|5.61|10.00|
2450933|53076|10608|10882374|958607|5247|4465771|6|29|450|5|95.47|7.64|103.11|10.00|9.55|76.38|9.55|9.55|10.00|
2450908|45310|17253|10607639|1006744|6496|76328|9|7|450|4|62.44|5.00|67.44|10.00|6.24|49.95|6.24|6.24|10.00|
2451277|31745|1689|9947978|1010221|6878|5771909|6|8|451|2|28.40|2.27|30.67|10.00|2.84|22.72|2.84|2.84|10.00|
2450821|30514|10457|9603930|1053697|2163|3852457|10|10|451|3|37.68|3.01|40.69|10.00|3.77|30.14|3.77|3.77|10.00|
2450893|51934|17246|1850280|203181|3026|5351119|12|5|452|2|48.70|3.90|52.60|10.00|4.87|38.96|4.87|4.87|10.00|
2451532|79993|6815|8043150|1262745|1236|5544065|2|33|452|10|93.07|7.45|100.52|10.00|9.31|74.46|9.31|9.31|10.00|
2451037|26942|13309|3345937|676741|1710|3413563|11|8|453|4|97.57|7.81|105.38|10.00|9.76|78.06|9.76|9.76|10.00|
2451063|48988|5853|10653271|844113|6104|3643562|12|14|453|4|72.91|5.83|78.74|10.00|7.29|58.33|7.29|7.29|10.00|
2451365|13232|9318|6094155|103098|1173|4136240|3|6|454|1|55.97|4.48|60.45|10.00|5.60|44.78|5.60|5.60|10.00|
2451426|21961|10174|3217570|257190|4749|4376192|3|21|454|3|37.22|2.98|40.20|10.00|3.72|29.78|3.72|3.72|10.00|
2451149|81845|2067|6458415|733878|4185|1548217|4|5|455|7|82.50|6.60|89.10|10.00|8.25|66.00|8.25|8.25|10.00|
2450947|28951|583|10390535|1690992|1429|1291259|3|4|455|4|40.22|3.22|43.44|10.00|4.02|32.18|4.02|4.02|10.00|
2450958|57464|10783|6587446|869052|4283|4845751|9|22|456|5|93.80|7.50|101.30|10.00|9.38|75.04|9.38|9.38|10.00|
2451420|24183|12099|11043982|952344|3932|4033122|4|25|456|2|10.43|0.83|11.26|10.00|1.04|8.34|1.04|1.04|10.00|
2450935|7641|17747|846453|1800821|4279|3695003|5|9|457|7|85.05|6.80|91.85|10.00|8.51|68.04|8.51|8.51|10.00|
2451361|456|12408|6878694|629529|218|5288591|4|15|457|10|4.81|0.38|5.19|10.00|0.48|3.85|0.48|0.48|10.00|
2451035|40542|6935|3191413|983685|5487|3485910|5|19|458|5|18.68|1.49|20.17|10.00|1.87|14.94|1.87|1.87|10.00|
2451540|58216|14820|1021779|390728|3778|1705999|9|9|458|8|67.31|5.38|72.69|10.00|6.73|53.85|6.73|6.73|10.00|
2451514|15709|1207|4298567|1121404|913|3408624|10|23|459|1|13.31|1.06|14.37|10.00|1.33|10.65|1.33|1.33|10.00|
2451472|63190|12280|9960788|218727|5621|3850970|7|1|459|6|59.60|4.77|64.37|10.00|5.96|47.68|5.96|5.96|10.00|
2450986|17265|3369|2528565|1487338|4221|5950648|1|10|460|2|39.39|3.15|42.54|10.00|3.94|31.51|3.94|3.94|10.00|
2450935|48282|5664|3136918|1345966|2470|2880296|6|9|460|3|63.99|5.12|69.11|10.00|6.40|51.19|6.40|6.40|10.00|
2451160|8434|572|1478992|1656797|2170|4975252|9|6|461|5|6.85|0.55|7.40|10.00|0.69|5.48|0.69|0.69|10.00|
2451128|22320|1112|1283226|1682249|395|1870140|5|33|461|8|1.35|0.11|1.46|10.00|0.14|1.08|0.14|0.14|10.00|
2451130|27767|815|7587080|1117233|1796|1802028|1|11|462|7|9.92|0.79|10.71|10.00|0.99|7.94|0.99|0.99|10.00|
2451439|37556|13604|9699497|19971|3842|3187720|1|23|462|1|70.54|5.64|76.18|10.00|7.05|56.43|7.05|7.05|10.00|
2450894|52051|773|6012473|1318514|608|210341|9|20|463|2|36.70|2.94|39.64|10.00|3.67|29.36|3.67|3.67|10.00|
2451316|30577|1286|8160124|1291384|869|1057324|12|11|463|4|89.61|7.17|96.78|10.00|8.96|71.69|8.96|8.96|10.00|
2450947|18575|12144|7467082|1804099|777|4144011|11|31|464|10|1.18|0.09|1.27|10.00|0.12|0.94|0.12|0.12|10.00|
2451451|776|10890|9164262|1531579|1321|1769290|2|28|464|6|36.72|2.94|39.66|10.00|3.67|29.38|3.67|3.67|10.00|
2451454|72647|13030|2538741|1205656|1462|3263715|5|16|465|3|94.41|7.55|101.96|10.00|9.44|75.53|9.44|9.44|10.00|
2451509|33460|2230|8583865|1888948|7147|2948912|1|11|465|5|99.98|8.00|107.98|10.00|10.00|79.98|10.00|10.00|10.00|
2451418|79647|15852|11115943|1049822|3598|167031|9|14|466|5|28.84|2.31|31.15|10.00|2.88|23.07|2.88|2.88|10.00|
2451436|35960|4311|4001375|102990|3880|4988707|2|10|466|4|70.85|5.67|76.52|10.00|7.08|56.68|7.08|7.08|10.00|
2450981|17090|17309|824577|1406947|911|5246623|4|10|467|4|55.51|4.44|59.95|10.00|5.55|44.41|5.55|5.55|10.00|
2451086|57652|9974|5726602|982138|5577|1686443|11|30|467|8|64.36|5.15|69.51|10.00|6.44|51.49|6.44|6.44|10.00|
2451390|5997|17219|4522798|302306|1016|448487|9|18|468|8|30.29|2.42|32.71|10.00|3.03|24.23|3.03|3.03|10.00|
2451475|21160|1904|6325239|261796|7133|3847150|1|31|468|10|28.14|2.25|30.39|10.00|2.81|22.51|2.81|2.81|10.00|
2451305|23128|1|5812213|1578099|1240|2433353|9|33|469|10|13.64|1.09|14.73|10.00|1.36|10.91|1.36|1.36|10.00|
2451039|82363|2051|8122699|655593|2668|2774305|6|7|469|10|35.15|2.81|37.96|10.00|3.52|28.12|3.52|3.52|10.00|
2451389|57191|3360|821677|321756|4286|4165379|7|11|470|2|26.11|2.09|28.20|10.00|2.61|20.89|2.61|2.61|10.00|
2450862|28298|12901|5525729|1578171|1046|4585161|1|23|470|2|20.01|1.60|21.61|10.00|2.00|16.01|2.00|2.00|10.00|
